Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1975 US Mint Set,197968795743,"Apr 3, 2026",$24.06,$0.00,,,Fixed price,https://www.ebay.com/itm/197968795743
1975-S Proof Set United States US Mint Original Government Packaging Box,366249041809,"Mar 21, 2026",$19.00,$0.00,,,Fixed price,https://www.ebay.com/itm/366249041809
1975 US Mint Set OGP UNC,145282644144,"Apr 2, 2026",$15.49,$0.00,,,Fixed price,https://www.ebay.com/itm/145282644144
1975 US Commemorative Year Set (Complete) #1553-1580 MNH FREE SHIPPING,286464543601,"Apr 4, 2026",$4.45,$0.00,,,Fixed price,https://www.ebay.com/itm/286464543601
1975-S Proof Set United States US Mint Original Government Packaging Box,127737131954,"Mar 13, 2026",$17.33,$5.02,,,Fixed price,https://www.ebay.com/itm/127737131954
1975 US Proof Set ~ 6 Coin ~ Original Government Packaging OGP,256845896829,"Apr 5, 2026",$19.95,$0.00,,,Fixed price,https://www.ebay.com/itm/256845896829
1975 US Proof Set in OGP,144909374973,"Mar 30, 2026",$16.99,$0.00,,,Fixed price,https://www.ebay.com/itm/144909374973
1975-81 US Americana Set of 23 - 1581-1612 Singles & 1623A Booklet Pair MNH,161706236291,"Apr 4, 2026",$14.80,$2.50,,,Fixed price,https://www.ebay.com/itm/161706236291
1975-S Proof Set United States US Mint Original Government Packaging Box Ike $,264907692601,"Mar 20, 2026",$26.49,$0.00,,,Fixed price,https://www.ebay.com/itm/264907692601
1975 P Bicentennial US Mint Set - 6 BU✨️ Coins/Mint Cello - Includes Eisenhower!,306766977731,"Mar 15, 2026",$11.95,$0.00,,,Fixed price,https://www.ebay.com/itm/306766977731
1976 D Kennedy Half Dollar from US Mint Set 1975,330388775655,"Apr 2, 2026",$8.45,$1.45,,,Fixed price,https://www.ebay.com/itm/330388775655
"1973, 1974, 1975, 1976, 1977 US MINT SETS WITH BRILLIANT UNCIRCULATED COINS",116338894948,"Apr 2, 2026",$94.99,$4.99,,,Fixed price,https://www.ebay.com/itm/116338894948
1975-S Proof Set United States US Mint,117098562592,"Mar 27, 2026",$8.50,$10.15,,,Auction,https://www.ebay.com/itm/117098562592
US Proof Coin Sets 1975 1979 & 1989 Bicentennial US MINT Susan B Anthony Liberty,117101983299,"Mar 29, 2026",$27.00,$12.00,,,Auction,https://www.ebay.com/itm/117101983299
1973 1974 1975 US Mint Uncirculated Set Coins 38 Total Coins,127658839929,"Mar 14, 2026",$28.00,$7.00,,,Fixed price,https://www.ebay.com/itm/127658839929
1973 1974 1975 US Mint Proof Sets in origional boxes,127721672398,"Mar 26, 2026",$24.95,$6.50,,,Fixed price,https://www.ebay.com/itm/127721672398
Captain America #185 & #201 both VF/NM 9.0 1975 76! Marvel NM unrestored B403,134125623857,"Mar 20, 2026",$11.69,$0.00,,,Fixed price,https://www.ebay.com/itm/134125623857
1975-S US Mint Proof Set 6 Coin Set OGP Original Government Packaging,145579066592,"Mar 6, 2026",$21.99,$0.00,,,Fixed price,https://www.ebay.com/itm/145579066592
1975-S US Mint Proof Clad Bicentennial 6 Coin Set OGP,147169557702,"Mar 7, 2026",$19.95,$0.00,,,Fixed price,https://www.ebay.com/itm/147169557702
"1975 US Mint Uncirculated Set, US Mint Packaging",147228460410,"Mar 30, 2026",$17.95,$0.00,,,Fixed price,https://www.ebay.com/itm/147228460410
"1975-S CLAD 5 COIN US PROOF SET - OGP WITH 1776-1976 QUARTER, HALF, & IKE DOLLAR",157635237669,"Mar 21, 2026",$23.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157635237669
"VINTAGE 1975 S US PROOF SET 6 COINS IN OGP, WITH 1975-76 EISENHOWER DOLLAR.",157727948217,"Mar 7, 2026",$11.95,$7.45,,,Fixed price,https://www.ebay.com/itm/157727948217
"DC - ""MAN-BAT"" 2pc Complete Set. Bronze Age. 1975. UNREAD.",157731665973,"Mar 8, 2026",$45.00,$6.00,,,Fixed price,https://www.ebay.com/itm/157731665973
1975 US Mint Proof Set,157742829304,"Mar 16, 2026",$8.50,$5.00,,,Auction,https://www.ebay.com/itm/157742829304
1975 US Mint Proof Set,157742843496,"Mar 16, 2026",$8.00,$5.00,,,Auction,https://www.ebay.com/itm/157742843496
1975 US Mint Proof Set,157742844367,"Mar 22, 2026",$11.00,$5.00,,,Auction,https://www.ebay.com/itm/157742844367
1975 US Mint Proof Set,157742845974,"Mar 22, 2026",$11.00,$2.29,,,Auction,https://www.ebay.com/itm/157742845974
1975 US Mint Proof Set,157742847784,"Mar 22, 2026",$10.51,$5.00,,,Auction,https://www.ebay.com/itm/157742847784
1974 US Mint Proof Set,157742852205,"Mar 16, 2026",$5.50,$5.00,,,Auction,https://www.ebay.com/itm/157742852205
1974 US Mint Proof Set,157742854636,"Mar 22, 2026",$5.50,$5.00,,,Auction,https://www.ebay.com/itm/157742854636
03/0019 L#2454 1975 US Mint Proof Set (no box)- D.1,157766999095,"Mar 19, 2026",$13.00,$0.00,,,Auction,https://www.ebay.com/itm/157766999095
1975 P and D US Mint Uncirculated 12 Coin Set BU Annual Philadelphia and Denver,168150780632,"Mar 27, 2026",$5.50,$10.15,,,Fixed price,https://www.ebay.com/itm/168150780632
1975 P & D US Mint Set United States Original Government Packaging Box Cello,176799630736,"Mar 14, 2026",$15.00,$6.51,,,Fixed price,https://www.ebay.com/itm/176799630736
1975-S US Mint Proof Set 6 Coin Set Original Packaging,177805432715,"Mar 19, 2026",$15.00,$5.77,,,Fixed price,https://www.ebay.com/itm/177805432715
