Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1973 US Commemorative Year Set (Complete) #1475-1508 MNH FREE SHIPPING,286373166506,"Apr 4, 2026",$4.25,$0.00,,,Fixed price,https://www.ebay.com/itm/286373166506
1973 Annual P and D US Mint Uncirculated 13 Coin Set BU Coins with Ike $1 Dollar,334986140434,"Mar 23, 2026",$23.32,$0.00,,,Fixed price,https://www.ebay.com/itm/334986140434
1973 Proof set. Genuine. complete and original as issued by US Mint.,353412354531,"Apr 2, 2026",$12.00,$4.12,,,Fixed price,https://www.ebay.com/itm/353412354531
1973-S US Mint Proof Set 6 Coin Set OGP Original Government Packaging,145579045316,"Mar 24, 2026",$19.62,$0.00,,,Fixed price,https://www.ebay.com/itm/145579045316
1973 P and D Eisenhower Dollar Two $1 Coins from US Mint Set BU Cello 2-Coin Ike,312557992685,"Mar 19, 2026",$23.24,$6.07,,,Fixed price,https://www.ebay.com/itm/312557992685
1973-S Kennedy Half Dollar PROOF 50cent Piece Coin from US Mint Proof Set,316167284223,"Mar 29, 2026",$8.38,$0.90,,,Fixed price,https://www.ebay.com/itm/316167284223
1973-S US Mint Proof Set 6 Coin Set OGP Original Government Packaging,366249079435,"Mar 31, 2026",$10.91,$6.62,,,Fixed price,https://www.ebay.com/itm/366249079435
US Scott # C66 / C81 1962 - 1973 Air Mail Set / 11 MNH,113618018279,"Apr 1, 2026",$3.45,$1.00,,,Fixed price,https://www.ebay.com/itm/113618018279
1973 S US Mint issued Proof Set !!,137142164483,"Mar 21, 2026",$17.95,$0.00,,,Fixed price,https://www.ebay.com/itm/137142164483
"US Scott # C65, C73, C82, & C83 /1962 - 1973 Air Mail Set / 4 Coil Pairs F/VF NH",154108661159,"Mar 30, 2026",$5.15,$0.00,,,Fixed price,https://www.ebay.com/itm/154108661159
1973 P & D Eisenhower Dollar BU Ike US Mint Cello 2 Coin Set,188128570891,"Mar 8, 2026",$22.00,$0.00,,,Fixed price,https://www.ebay.com/itm/188128570891
1973 P & D Eisenhower Dollar BU Ike US Mint Cello 2 Coin Set,188138885392,"Mar 11, 2026",$22.00,$0.00,,,Fixed price,https://www.ebay.com/itm/188138885392
1973 P & D Eisenhower Dollar BU Ike US Mint Cello 2 Coin Set,188155810905,"Mar 17, 2026",$21.00,$0.00,,,Fixed price,https://www.ebay.com/itm/188155810905
1973 US Mint Set (OGP) 13 Coins,188229307709,"Apr 4, 2026",$23.00,$0.00,,,Fixed price,https://www.ebay.com/itm/188229307709
1973 SMITHSONIAN PLAYING CARDS BABE RUTH PICK CARDS YOU WANT,267338512230,"Mar 21, 2026",$6.00,$2.50,,,Fixed price,https://www.ebay.com/itm/267338512230
BABE RUTH SMITHSONIAN 1973 PLAYING CARD VINTAGE GRADED 10 GEM MINT PRISTINE,283752506652,"Mar 18, 2026",$20.00,$6.00,,,Fixed price,https://www.ebay.com/itm/283752506652
"US #1509, 1510, 1510b, 1511, 1518, 1519, 1520 1973 Regular Issues set - MNH",287166591400,"Mar 17, 2026",$1.94,$0.00,,,Fixed price,https://www.ebay.com/itm/287166591400
1973-S Washington PROOF Quarter 25cent Coin from US Mint Proof Set,314901174049,"Mar 21, 2026",$4.45,$1.05,,,Fixed price,https://www.ebay.com/itm/314901174049
1973 P and D US Mint Uncirculated 13 Coin Set BU with Ike $1 Dollar(SC0326-028),317954773837,"Mar 8, 2026",$19.99,$0.00,,,Fixed price,https://www.ebay.com/itm/317954773837
US 1489-98 Postal Service Workers Tribute 1973 Set of 10 Mint NH Set with TABS,356770969087,"Mar 22, 2026",$4.97,$0.62,,,Fixed price,https://www.ebay.com/itm/356770969087
"US 1973 Complete Commemorative Year Set of 33, 1475-1508 w/ Block - MNH & C86",380333058019,"Mar 11, 2026",$5.88,$1.25,,,Fixed price,https://www.ebay.com/itm/380333058019
"US Scott # C64~65, C72~73, C77~79, & C82~83 / 1962 - 1973 Air Mail Set of 9 F-VF",115656132246,"Apr 1, 2026",$4.05,$0.00,,,Fixed price,https://www.ebay.com/itm/115656132246
"1973, 1974, 1975, 1976, 1977 US MINT SETS WITH BRILLIANT UNCIRCULATED COINS",116338894948,"Apr 2, 2026",$94.99,$4.99,,,Fixed price,https://www.ebay.com/itm/116338894948
SUPERNATURAL THRILLERS 5 CGC 9.6 WHITE PAGES 1ST LIVING MUMMY MARVEL COMICS 1973,117040520410,"Apr 4, 2026",$440.99,$0.00,,,Fixed price,https://www.ebay.com/itm/117040520410
1973 1974 1975 US Mint Uncirculated Set Coins 38 Total Coins,127658839929,"Mar 14, 2026",$28.00,$7.00,,,Fixed price,https://www.ebay.com/itm/127658839929
1973P Uncirculated US Mint Coin Set W/ a D Cent (7 Coins) US Mint Set Sealed,127716596771,"Mar 10, 2026",$8.50,$5.50,,,Fixed price,https://www.ebay.com/itm/127716596771
1973 1974 1975 US Mint Proof Sets in origional boxes,127721672398,"Mar 26, 2026",$24.95,$6.50,,,Fixed price,https://www.ebay.com/itm/127721672398
1973 US Mint Uncirculated Mint Set,127736516651,"Mar 19, 2026",$10.02,$0.00,,,Auction,https://www.ebay.com/itm/127736516651
"1971, 1972, and 1973 United States Proof Sets - US Mint",127754728371,"Mar 23, 2026",$13.75,$5.89,,,Auction,https://www.ebay.com/itm/127754728371
1973 S US Proof Set (6) Coins Original Nice.....,137132079829,"Mar 21, 2026",$5.00,$7.70,,,Auction,https://www.ebay.com/itm/137132079829
1973 US Proof Set in OGP,144949814475,"Mar 25, 2026",$12.99,$0.00,,,Fixed price,https://www.ebay.com/itm/144949814475
1973 US Mint Set OGP UNC,145282644583,"Apr 3, 2026",$20.99,$0.00,,,Fixed price,https://www.ebay.com/itm/145282644583
"1973 US MINT ""AMERICA'S FIRST MEDALS"" SET COMMEMORATING BATTLES OF US REVOLUTION",147195122247,"Mar 14, 2026",$22.00,$12.00,,,Fixed price,https://www.ebay.com/itm/147195122247
"US Scott # C64, C72, C77, C78, C-79 / 1962 - 1973 Air Mail Set of 5 Blocks F-VF",155331773611,"Apr 1, 2026",$4.25,$0.00,,,Fixed price,https://www.ebay.com/itm/155331773611
1973D Uncirculated US Mint Coin Set Great Display US Mint Set Sealed Beautiful,157611519597,"Mar 10, 2026",$8.50,$6.00,,,Fixed price,https://www.ebay.com/itm/157611519597
1973 US Mint Proof Set,157742856009,"Mar 16, 2026",$7.50,$5.00,,,Auction,https://www.ebay.com/itm/157742856009
1973 US Mint Proof Set,157742856627,"Mar 16, 2026",$3.25,$5.00,,,Auction,https://www.ebay.com/itm/157742856627
1973 US Mint Proof Set,157742857418,"Mar 22, 2026",$7.50,$3.26,,,Auction,https://www.ebay.com/itm/157742857418
03/15 L#615 1973 US Mint Proof Set -D.7,157755248723,"Mar 15, 2026",$24.00,$0.00,,,Auction,https://www.ebay.com/itm/157755248723
03/00019 L#2471 1973 US Mint Proof Set (no box)- C.8,157767033770,"Mar 19, 2026",$18.00,$0.00,,,Auction,https://www.ebay.com/itm/157767033770
