Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
"1946-1947 US Commemorative Year Sets #939-947, 949-952 MNH FREE SHIPPING",285457667397,"Apr 2, 2026",$2.50,$0.00,,,Fixed price,https://www.ebay.com/itm/285457667397
US 1947 Complete Commemorative Year Set of 8 w/ SS 948 - 945-952 MNH*,160579666846,"Mar 30, 2026",$4.55,$1.25,,,Fixed price,https://www.ebay.com/itm/160579666846
India 1975 INPEX Exhibition Complete Mint-Used (2r MNH) Set SC 709-710,186142990345,"Mar 11, 2026",$2.00,$0.05,,,Fixed price,https://www.ebay.com/itm/186142990345
1946 D Silver 5 US Coin Mint Penny Nickel Dime Quarter Half Dollar Set #59030C,227230674003,"Apr 2, 2026",$169.95,$0.00,,,Fixed price,https://www.ebay.com/itm/227230674003
1946 D Silver 5 US Coin Mint Penny Nickel Dime Quarter Half Dollar Set #59030C,227284364447,"Apr 2, 2026",$169.95,$0.00,,,Fixed price,https://www.ebay.com/itm/227284364447
1947-P BU UNC To Gem US Mint Coins In Special Government Mint Set Case,257384601410,"Mar 6, 2026",$125.00,$7.95,,,Fixed price,https://www.ebay.com/itm/257384601410
1947-P BU UNC To Gem US Mint Coins In Special Government Mint Set Case,257395592034,"Mar 9, 2026",$125.00,$7.95,,,Fixed price,https://www.ebay.com/itm/257395592034
1947 P US Mint Set Brilliant Uncirculated!,277749776928,"Mar 29, 2026",$180.00,$0.00,,,Fixed price,https://www.ebay.com/itm/277749776928
1947-P AU-BU US Mint Coin Set Gorgeous Nice Gift High Quality 90% Silver A+,298030532985,"Mar 13, 2026",$99.00,$7.95,,,Fixed price,https://www.ebay.com/itm/298030532985
1947 US Mint Coin Set Affordable Great Gift Unique Present 90% Silver Investment,298030655682,"Mar 12, 2026",$71.10,$5.95,,,Fixed price,https://www.ebay.com/itm/298030655682
1947 US Mint Coin Set Affordable Great Gift Unique Present 90% Silver Investment,306820570631,"Apr 3, 2026",$79.00,$5.95,,,Fixed price,https://www.ebay.com/itm/306820570631
1947-P AU-BU US Mint Coin Set Gorgeous Nice Gift High Quality 90% Silver A+,306820648530,"Mar 18, 2026",$99.00,$7.95,,,Fixed price,https://www.ebay.com/itm/306820648530
"India 1900 China Forces ""C.E.F."" Overprint Set Mint or Used #M1-10 CV$144",317962748146,"Mar 14, 2026",$29.00,$5.00,,,Auction,https://www.ebay.com/itm/317962748146
"India Scott # 36-46, Set of 11, Mint/Used",317967871352,"Mar 7, 2026",$14.00,$0.00,,,Fixed price,https://www.ebay.com/itm/317967871352
1947-P US Mint Set In Plast Holder AU Condition 90% Silver Free Shipping,317969176119,"Mar 8, 2026",$149.00,$0.00,,,Fixed price,https://www.ebay.com/itm/317969176119
1947 Silver 5 US Coin Mint Penny Nickel Dime Quarter Half Dollar Set #59029C,327016785736,"Apr 2, 2026",$169.95,$0.00,,,Fixed price,https://www.ebay.com/itm/327016785736
Ecuador 1947 Revolutionary Airmail Set of 3 Mint No Gum - S37201,336078005588,"Mar 10, 2026",$3.95,$3.00,,,Fixed price,https://www.ebay.com/itm/336078005588
Netherlands 1947 complete set,336498065327,"Mar 31, 2026",$0.99,$0.00,,,Auction,https://www.ebay.com/itm/336498065327
India Feud State 1931 Hyderabad Pictorial mint/used set-SG 41-48-£62/$80,358286378561,"Mar 21, 2026",$13.05,$1.73,,,Auction,https://www.ebay.com/itm/358286378561
India Feud State 1931 Charkhari pictorial mint/used set-SG 45-53-CV £63/$80,358330704542,"Mar 28, 2026",$14.25,$3.00,,,Auction,https://www.ebay.com/itm/358330704542
"India Scott # 37-38, 40, 42, Part-Set of 5, Mint/Used",389712027958,"Mar 14, 2026",$5.00,$0.00,,,Fixed price,https://www.ebay.com/itm/389712027958
India - set of 23 different native states used unused,397659418300,"Mar 6, 2026",$10.50,$3.50,,,Auction,https://www.ebay.com/itm/397659418300
