Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1991 Mexico Type 2 Libertad Onza 1 oz .999 Silver Coin Small OnZa,147336948330,"May 28, 2026",$985.00,$5.45,,,Fixed price,https://www.ebay.com/itm/147336948330,1
1991 Mexico 1 Onza Plata Pura .999 Silver 1oz Coin ANACS MS67 7 Dots On Cactus,168384185216,"May 22, 2026",$167.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168384185216,1
1991 Mexico 1/2 oz .999 Silver Libertad - B112,147320690130,"May 20, 2026",$250.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147320690130,1
"PLATA PURA LIBERTAD 1 OZ SILVER COIN .999 FINE SILVER , MEXICO, 1991",168336172446,"May 7, 2026",$133.50,$6.50,,,Fixed price,https://www.ebay.com/itm/168336172446,1
1991 Mexico 1 Oz Silver Libertad Golden And Flashy Tones UNC,147281118686,"May 4, 2026",$134.97,$0.00,,,Auction,https://www.ebay.com/itm/147281118686,1
1991 Mo 1 Oz Silver Mexico Libertad NGC MS67. LARGE ONZA!! TYPE 1,157871139942,"May 2, 2026",$190.00,$5.95,,,Fixed price,https://www.ebay.com/itm/157871139942,1
1991 Mo PCGS MS69 TYPE 1 - MEXICO - 1 oz Silver Libertad Onza #46510A,226052547683,"Apr 30, 2026",$795.00,$0.00,,,Fixed price,https://www.ebay.com/itm/226052547683,1
1991 Mexico 1 oz Onza BU Silver Libertad Coin,298270579154,"Apr 30, 2026",$129.00,$6.56,,,Fixed price,https://www.ebay.com/itm/298270579154,1
"Mexico Liberty 1991 Type 2, 1 Oz .999 Fine Silver Coin Libertad Gordita KEY-DATE",318217274184,"Apr 28, 2026","$1,299.99",$0.00,,,Fixed price,https://www.ebay.com/itm/318217274184,1
1991 Mexico Libertad Onza Pura Plata 1 oz .999 Silver Coin *Dual Sided Toner*,287282423607,"Apr 26, 2026",$187.50,$3.99,,,Auction,https://www.ebay.com/itm/287282423607,1
1991 Mexico Libertad PCGS MS67 1 oz .999 Silver Coin *Dual Sided Toner*,287282429413,"Apr 26, 2026",$202.50,$3.99,,,Auction,https://www.ebay.com/itm/287282429413,1
1991- MO Mexico 1oz Silver Libertad Onza PCGS MS 68 Type 1,227314018291,"Apr 25, 2026",$250.00,$0.00,,,Fixed price,https://www.ebay.com/itm/227314018291,1
1991-Mo MS68 Type 1-Libertad-1 oz .999 Silver BU Coin PCGS-Mexico Onza🇲🇽,117126040812,"Apr 24, 2026",$250.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117126040812,1
1991- MO Mexico 1oz Silver Libertad Onza PCGS MS 69 Type 1,227302126237,"Apr 24, 2026",$700.00,$0.00,,,Fixed price,https://www.ebay.com/itm/227302126237,1
1991 1oz Silver Mexican Libertad Type 1 Coin PCGS MS68,298155998341,"Apr 24, 2026",$250.00,$5.45,,,Fixed price,https://www.ebay.com/itm/298155998341,1
1991- MO Mexico 1oz Silver Libertad Onza PCGS MS 68 Type 1,327115658840,"Apr 21, 2026",$250.00,$0.00,,,Fixed price,https://www.ebay.com/itm/327115658840,10
1991 1oz Silver Mexican Libertad Type 1 Coin PCGS MS68 PRISTINE WOW Near Perfect,157831763751,"Apr 20, 2026",$187.50,$7.95,,,Auction,https://www.ebay.com/itm/157831763751,1
"Coin, Mexico, 1991, 1 oz. 999 Silver, Libertad Onza",206210113882,"Apr 19, 2026",$105.18,$5.07,,,Auction,https://www.ebay.com/itm/206210113882,1
1991- MO Mexico 1oz Silver Libertad Onza PCGS MS 68 Type 1,327019876714,"Apr 17, 2026",$285.00,$0.00,,,Fixed price,https://www.ebay.com/itm/327019876714,2
"Mexico Liberty 1991, 1 Oz .999 Fine Silver Coin, Libertad Gordita Plata KEY-DATE",188281861854,"Apr 17, 2026",$135.00,$6.95,,,Fixed price,https://www.ebay.com/itm/188281861854,1
1991- Mo Mexico 1oz Silver Libertad Onza PCGS MS 67 Type 1,227305449814,"Apr 17, 2026",$150.00,$0.00,,,Fixed price,https://www.ebay.com/itm/227305449814,1
1991- Mo Mexico 1oz Silver Libertad Onza PCGS MS 67 Type 1,227302138107,"Apr 16, 2026",$150.00,$0.00,,,Fixed price,https://www.ebay.com/itm/227302138107,8
🌟 1991 Mexican Libertad 1 oz .999 Silver Mexico Coin PCGS MS67 Semi-Proof-Like,298046650314,"Apr 15, 2026",$279.99,$5.00,,,Fixed price,https://www.ebay.com/itm/298046650314,1
1992 Mexico 1 oz Onza BU Silver Libertad Coin,147250368454,"Apr 14, 2026",$139.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147250368454,1
1991- MO Mexico 1oz Silver Libertad Onza PCGS MS 69 Type 1,227252775277,"Apr 14, 2026",$700.00,$0.00,,,Fixed price,https://www.ebay.com/itm/227252775277,1
2013 Mexico Libertad 1 oz Silver BU Stunning Luster .999 Plata Pura Gorgeous !,127781351558,"Apr 12, 2026",$109.00,$5.52,,,Fixed price,https://www.ebay.com/itm/127781351558,1
A 1991 México 1 oz. Silver Libertad,306862261975,"Apr 11, 2026",$83.12,$5.00,,,Auction,https://www.ebay.com/itm/306862261975,1
1991 Mexico 1 oz .999 Silver Libertad 1 Onza Plata,147235590143,"Apr 5, 2026",$139.95,$0.00,,,Fixed price,https://www.ebay.com/itm/147235590143
