Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1976 Proof set. Genuine. complete and original as issued by US Mint.,366075059631,"Apr 5, 2026",$24.97,$5.80,,,Fixed price,https://www.ebay.com/itm/366075059631
1976 US SC 1633-1682 State Flags Complete Set of 50 Singles - MNH,387083559374,"Apr 5, 2026",$8.64,$0.00,,,Fixed price,https://www.ebay.com/itm/387083559374
1976-S 40% Silver US Mint 3 Coin Uncirculated Set Complete w/ COA OGP,234398767993,"Mar 13, 2026",$44.99,$0.00,,,Fixed price,https://www.ebay.com/itm/234398767993
1976 US Commemorative Year Set #1629//1703 MNH FREE SHIPPING,287139914037,"Apr 4, 2026",$3.84,$0.00,,,Fixed price,https://www.ebay.com/itm/287139914037
1976 US Mint Set,197968795854,"Apr 5, 2026",$40.45,$0.00,,,Fixed price,https://www.ebay.com/itm/197968795854
1968-1979 S Washington Quarter Proof Run 11 Coin Set US Mint minor issues,402115910079,"Apr 1, 2026",$18.95,$4.40,,,Fixed price,https://www.ebay.com/itm/402115910079
B1251- 1976 SSPC BB Cards 251-500 MOST STOCK PHOTOS -You Pick- 15+ FREE US SHIP,235013358590,"Apr 4, 2026",$1.88,$0.30,,,Fixed price,https://www.ebay.com/itm/235013358590
1976 US Mint Bicentennial Silver Uncirculated 3 Coin Set OGP w/ COA Ike Kennedy,144643805604,"Apr 5, 2026",$58.49,$0.00,,,Fixed price,https://www.ebay.com/itm/144643805604
1976-S US Mint Proof Set 6 Coin Set OGP Original Government Packaging,145590601400,"Mar 31, 2026",$22.99,$0.00,,,Fixed price,https://www.ebay.com/itm/145590601400
1776-1976 US MINT BICENTENNIAL SILVER PROOF SET 3 COINS 40% Silver,298171669441,"Apr 2, 2026",$45.50,$4.50,,,Fixed price,https://www.ebay.com/itm/298171669441
1976-S Jefferson Nickel GEM PROOF 5cent Coin from US Mint Proof Set.,314844320097,"Apr 3, 2026",$1.75,$1.26,,,Fixed price,https://www.ebay.com/itm/314844320097
1976-S Kennedy Half Dollar Clad Proof 50Cent Piece. Untouched from US Mint Set.,314890116874,"Apr 2, 2026",$10.95,$0.96,,,Fixed price,https://www.ebay.com/itm/314890116874
1976-S Lincoln Memorial *PROOF* Penny 1Cent Coin from US Mint Proof Set. Nice!!,314901056127,"Apr 3, 2026",$5.95,$0.77,,,Fixed price,https://www.ebay.com/itm/314901056127
US Scott # C84 - C90 1972 - 1976 Air Mail Set / 7 MNH,110642398425,"Apr 5, 2026",$2.75,$0.00,,,Fixed price,https://www.ebay.com/itm/110642398425
1976 PD US Mint Set (HB0011),137092086533,"Mar 12, 2026",$20.16,$0.00,,,Fixed price,https://www.ebay.com/itm/137092086533
1776-1976 US MINT BICENTENNIAL SILVER PROOF SET 3 COINS 40% Silver,227264132714,"Mar 24, 2026",$59.99,$0.00,,,Fixed price,https://www.ebay.com/itm/227264132714
1976 US MINT SET,306775796750,"Apr 2, 2026",$15.72,$5.99,,,Fixed price,https://www.ebay.com/itm/306775796750
1976 Mint Set Original Envelope 12 Brilliant Uncirculated US Coins BU,375137694830,"Apr 4, 2026",$27.49,$0.00,,,Fixed price,https://www.ebay.com/itm/375137694830
"US 1976 #1633-82 Bicentennial, Flags, Complete set 50 different singles Mint NH",375730101943,"Apr 3, 2026",$8.79,$0.99,,,Fixed price,https://www.ebay.com/itm/375730101943
1776-1976-S United States Silver Bicentennial Uncircul Set (3 Coins),376903591394,"Apr 4, 2026",$36.67,$7.97,,,Fixed price,https://www.ebay.com/itm/376903591394
US AIR MAIL COMPLETE SET MNH 1967- 1976 SC# C70-C90,397452415121,"Mar 24, 2026",$5.49,$0.99,,,Fixed price,https://www.ebay.com/itm/397452415121
