Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1986-S US Mint Prestige Proof Set Statue Liberty Silver Dollar Box & COA 7 Coins,145214618658,"Apr 5, 2026",$93.82,$0.00,,,Fixed price,https://www.ebay.com/itm/145214618658
B1118- 1986 Fleer Baseball Cards 1-250 +Rookies -You Pick- 15+ FREE US SHIP,335999577503,"Apr 5, 2026",$1.08,$1.09,,,Fixed price,https://www.ebay.com/itm/335999577503
A6362- 1986 Topps Tiffany BB Cards 1-407 +Rookies -You Pick- 15+ FREE US SHIP,334912023236,"Apr 5, 2026",$0.89,$0.00,,,Fixed price,https://www.ebay.com/itm/334912023236
A8852- 1986 Topps Traded Baseball Card #s 1-132 -You Pick- 15+ FREE US SHIP,236423425951,"Apr 4, 2026",$0.73,$0.00,,,Fixed price,https://www.ebay.com/itm/236423425951
1986 Proof & Uncirculated Annual US Mint Coin Sets PDS 15 Coins,206064747548,"Apr 3, 2026",$16.51,$0.00,,,Fixed price,https://www.ebay.com/itm/206064747548
B3696- 1986 Topps FB #s 301-396 APPROXIMATE GRADE -You Pick- 15+ FREE US SHIP,335408286843,"Apr 3, 2026",$0.72,$0.00,,,Fixed price,https://www.ebay.com/itm/335408286843
1986 - P&D Uncirculated US Mint Coin Set in OGP,134768480287,"Apr 2, 2026",$12.75,$0.00,,,Fixed price,https://www.ebay.com/itm/134768480287
B4225- 1986 Topps Baseball Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,235350814153,"Apr 2, 2026",$0.81,$0.46,,,Fixed price,https://www.ebay.com/itm/235350814153
B4225- 1986 Topps Baseball Cards 501-750 +Rookies -You Pick- 15+ FREE US SHIP,335172421713,"Apr 2, 2026",$0.82,$0.17,,,Fixed price,https://www.ebay.com/itm/335172421713
B4225- 1986 Topps Baseball Cards 251-500 +Rookies -You Pick- 15+ FREE US SHIP,335172421711,"Apr 2, 2026",$0.71,$0.00,,,Fixed price,https://www.ebay.com/itm/335172421711
