Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
"1953-1954 Full Year Set of US Commemorative Stamps SC# 1017-29, 1060-63 MINT NH",326195194103,"Apr 3, 2026",$3.99,$2.81,,,Fixed price,https://www.ebay.com/itm/326195194103
B2354- 1994 Topps Archives '54 BB 1-258 +Inserts -You Pick- 15+ FREE US SHIP,257141854733,"Mar 30, 2026",$0.85,$0.00,,,Fixed price,https://www.ebay.com/itm/257141854733
"1954 US Commemorative Year Set (Complete) #1029, 1060-1063, MNH FREE SHIPPING",284405998983,"Apr 4, 2026",$1.09,$0.00,,,Fixed price,https://www.ebay.com/itm/284405998983
1954 - Commemorative Year Set - US Mint Never Hinged Stamps 7 DAY SALE PRICE,314516924428,"Apr 3, 2026",$1.10,$0.00,,,Fixed price,https://www.ebay.com/itm/314516924428
US Christmas Seals lot: one MNH set from each year 1954-1967; 66 seals!,296819853032,"Apr 2, 2026",$3.39,$0.00,,,Fixed price,https://www.ebay.com/itm/296819853032
1954-68 US Liberty Issue Complete Set of 27 + 4 Bonus 1030-1053 1214 MNH F/VF+,388780254213,"Mar 28, 2026",$32.50,$1.99,,,Fixed price,https://www.ebay.com/itm/388780254213
"US 1954-1955 Complete Commemorative Year Set of 14 - 1029, 1060-1072 - MNH",160577843254,"Mar 30, 2026",$5.11,$0.00,,,Fixed price,https://www.ebay.com/itm/160577843254
US Scott # 1030 -1053 Liberty Sheet Issues of 1954-68 Set of 26 / ½¢ to $5. MNH,115739051962,"Mar 20, 2026",$34.85,$0.00,,,Fixed price,https://www.ebay.com/itm/115739051962
"US STAMP SCOTT #1035A, 1042, 1044A STATUE OF LIBERTY MNH SET, 1954",116517232303,"Mar 9, 2026",$10.00,$0.74,,,Fixed price,https://www.ebay.com/itm/116517232303
1954 US Mint Key Date Silver PROOF Set in Capital Holder 5 Coins,117078718684,"Mar 16, 2026",$130.50,$4.99,,,Auction,https://www.ebay.com/itm/117078718684
1954 Sealed Unopened Silver US Mint Proof Set Rare!,127621868719,"Mar 29, 2026",$275.00,$5.00,,,Fixed price,https://www.ebay.com/itm/127621868719
1954 US MINT SILVER PROOF SET 5 COINS COMPLETE w/ORIGINAL BOX CELLO PACKAGING!,127757234161,"Mar 26, 2026",$292.89,$8.30,,,Auction,https://www.ebay.com/itm/127757234161
1954 S US MINT SET SILVER UNCIRCULATED IN PLASTIC HOLDER LOW MINTAGE,137119135337,"Mar 21, 2026",$56.00,$5.39,,,Auction,https://www.ebay.com/itm/137119135337
1954 US Mint Proof Set,137123607836,"Mar 19, 2026",$100.00,$5.52,,,Auction,https://www.ebay.com/itm/137123607836
LOT OF (3) - 1954 1955 1956 UNCIRCULATED US MINT PROOF SETS 90% SILVER COINS OGP,137198172960,"Apr 4, 2026",$259.99,$5.55,,,Fixed price,https://www.ebay.com/itm/137198172960
1954 US Mint Proof Set in OGP Box & Cellophane,147147549788,"Mar 9, 2026",$202.29,$4.20,,,Auction,https://www.ebay.com/itm/147147549788
1953 and 1954 US Silver Proof Set In Capital Holders!,147202540201,"Mar 15, 2026",$299.99,$0.00,,,Fixed price,https://www.ebay.com/itm/147202540201
1953 and 1954 US Silver Proof Set In Capital Holders!,147207702943,"Mar 23, 2026",$260.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147207702943
1954 US Mint Proof Set In Cardboard Box,147213042945,"Mar 31, 2026",$132.27,$2.91,,,Auction,https://www.ebay.com/itm/147213042945
1954 US Mint Proof Set In Cardboard Box,147213044776,"Mar 31, 2026",$114.50,$3.21,,,Auction,https://www.ebay.com/itm/147213044776
1954 US Mint Proof Set In Cardboard Box,147213046852,"Mar 31, 2026",$135.07,$3.39,,,Auction,https://www.ebay.com/itm/147213046852
1954 US Mint Proof Set In Cardboard Box,147213048031,"Mar 31, 2026",$143.50,$3.61,,,Auction,https://www.ebay.com/itm/147213048031
1954 US Mint Proof Set In Cardboard Box,147213048253,"Mar 31, 2026",$135.07,$6.00,,,Auction,https://www.ebay.com/itm/147213048253
1955 US Mint Proof Set In Cardboard Box,147213048755,"Mar 31, 2026",$133.50,$6.00,,,Auction,https://www.ebay.com/itm/147213048755
US Scott # 1030 -1052 Liberty Sheet Issues of 1954-68 Set of 25 / ½¢ to $1 MNH,155431587469,"Mar 7, 2026",$14.54,$1.00,,,Fixed price,https://www.ebay.com/itm/155431587469
1954 US Proof Set Complete 5 Coins,157806971159,"Apr 4, 2026",$129.99,$0.00,,,Fixed price,https://www.ebay.com/itm/157806971159
"1954-72 US Airmail Stamps set: All MNH except C68, C51",168230091389,"Mar 14, 2026",$2.27,$0.99,,,Fixed price,https://www.ebay.com/itm/168230091389
1954 US MINT SILVER PROOF SET ORIGINAL GOVERNMENT PACKAGING BEAUTIFUL SET...,188157214958,"Mar 20, 2026",$177.50,$5.45,,,Auction,https://www.ebay.com/itm/188157214958
1954 US Mint Key Date Silver PROOF Set in Capital Holder 5 Coins,188185241693,"Mar 26, 2026",$98.00,$6.00,,,Auction,https://www.ebay.com/itm/188185241693
