Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2000-2008 S Lincoln Memorial Cent Gem DCam Proof Run 9 Coin Set US Mint,131331983701,"Mar 25, 2026",$18.81,$3.95,,,Fixed price,https://www.ebay.com/itm/131331983701
OFFICIAL US MINT 50 STATE QUARTERS: COMPLETE 1999-2008,157791791764,"Apr 3, 2026",$37.86,$7.65,,,Fixed price,https://www.ebay.com/itm/157791791764
2008 P+D State Quarter 10 Coins from US Mint Set BU Statehood Cello 25c Coin,267576676056,"Mar 27, 2026",$9.99,$0.00,,,Fixed price,https://www.ebay.com/itm/267576676056
2000-2008 S Lincoln Memorial Cent Gem Deep Cameo Proof Run 9 Coin Set US Mint.,273871949152,"Apr 3, 2026",$16.95,$4.95,,,Fixed price,https://www.ebay.com/itm/273871949152
A7728- 2008-09 Fleer Bk Card #s 1-247 +Inserts -You Pick- 15+ FREE US SHIP,334256428236,"Apr 3, 2026",$0.78,$0.00,,,Fixed price,https://www.ebay.com/itm/334256428236
1999-2008 US Mint Silver S Proof Sets w/ State Quarters US Mint Box & COA OGP,206111341433,"Mar 22, 2026","$1,049.00",$0.00,,,Fixed price,https://www.ebay.com/itm/206111341433
1999-2008 US Mint Proof Sets w/State Quarters,206111686276,"Apr 3, 2026",$96.00,$0.00,,,Fixed price,https://www.ebay.com/itm/206111686276
B3377- 2008 TRISTAR TNA Impact Cards 1-69 +Inserts -You Pick- 15+ FREE US SHIP,235028215569,"Apr 5, 2026",$1.64,$0.30,,,Fixed price,https://www.ebay.com/itm/235028215569
A7262- 2008 TRISTAR PROjections BB 1-250 +Rookies -You Pick- 15+ FREE US SHIP,257103293741,"Mar 19, 2026",$0.84,$0.00,,,Fixed price,https://www.ebay.com/itm/257103293741
US Mint 2008-S Silver Proof Set Original Box/COA 14 Coins,277814440966,"Mar 20, 2026",$100.00,$0.00,,,Fixed price,https://www.ebay.com/itm/277814440966
2008 COLORIZED US MINT STATE QUARTERS * Complete Set of 5 Coins * with Capsules,312874223310,"Apr 3, 2026",$15.26,$0.00,,,Fixed price,https://www.ebay.com/itm/312874223310
1999-2008 US Mint Silver S Proof Sets w/ State Quarters US Mint Box & COA OGP,137087286386,"Mar 9, 2026",$975.00,$7.05,,,Fixed price,https://www.ebay.com/itm/137087286386
1999-2008 US Mint Uncirculated Sets OGP Envelope COA 218 Coins 10 Annual Sets,145071278183,"Mar 25, 2026",$134.99,$0.00,,,Fixed price,https://www.ebay.com/itm/145071278183
2008 P & D US Mint Complete Uncirculated Set 28 Coins w/ COA,187933934465,"Mar 12, 2026",$27.90,$0.00,,,Fixed price,https://www.ebay.com/itm/187933934465
A2516- 2008 Score Super Bowl XLIII Light Blue G1 -You Pick- 15+ FREE US SHIP,236607905581,"Mar 7, 2026",$5.86,$0.43,,,Fixed price,https://www.ebay.com/itm/236607905581
US 1999-2008 50 State Quarters Complete Set - DENVER Mint 50 Coin Set,267085717780,"Apr 5, 2026",$24.87,$13.78,,,Fixed price,https://www.ebay.com/itm/267085717780
"2008 P & D Sacagawea Native American Dollar US Mint Coins ""BU"" (2 Coin Set)",275586658033,"Apr 5, 2026",$12.98,$0.00,,,Fixed price,https://www.ebay.com/itm/275586658033
2008 D Sacagawea Native American Dollar Coin Uncirculated From US Mint Set,366053167014,"Mar 16, 2026",$4.75,$0.00,,,Fixed price,https://www.ebay.com/itm/366053167014
2000 - 2008 Sacagawea 27 Coin PDS Uncirculated & Proof Set from US Mint Rolls,111840890861,"Mar 31, 2026",$120.00,$7.50,,,Fixed price,https://www.ebay.com/itm/111840890861
2000-2008 Lincoln Memorial Cent Proof 9 Coin Set US Mint 1C Penny Coins,147119486958,"Mar 13, 2026",$21.99,$11.39,,,Fixed price,https://www.ebay.com/itm/147119486958
US Scott # 4368 - 4371 / 2008 Holiday Nutcrackers ATM set of 4 singles MNH,156333044369,"Mar 17, 2026",$6.85,$0.00,,,Fixed price,https://www.ebay.com/itm/156333044369
** 2008 US Mint Proof Set **,176881496112,"Mar 24, 2026",$24.00,$0.00,,,Fixed price,https://www.ebay.com/itm/176881496112
1999 thru 2008 US Mint Uncirculated Coin Sets w/State Quarters OGP,206116579235,"Apr 3, 2026",$98.00,$0.00,,,Fixed price,https://www.ebay.com/itm/206116579235
1999-2008 US Mint Silver S Proof Sets w/ State Quarters US Mint Box & COA OGP,206171809108,"Apr 1, 2026","$1,048.13",$0.00,,,Fixed price,https://www.ebay.com/itm/206171809108
