Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1977 Proof set. Genuine. complete and original as issued by US Mint.,353080323921,"Apr 5, 2026",$9.00,$4.29,,,Fixed price,https://www.ebay.com/itm/353080323921
MARVEL COMICS PRESENTS #1-56 58-91 VF/NM 90 ISSUE LOT #72 1ST WEAPON X Wolverine,116596338604,"Apr 5, 2026",$225.00,$19.95,,,Fixed price,https://www.ebay.com/itm/116596338604
1977-S US Mint Proof Set in Original Packaging,157740206476,"Apr 3, 2026",$6.99,$6.02,,,Fixed price,https://www.ebay.com/itm/157740206476
1977 US Proof Set in OGP,145015044487,"Apr 3, 2026",$13.99,$0.00,,,Fixed price,https://www.ebay.com/itm/145015044487
Lot of 11 Fantastic Four Comics#218 220 221 223-225 231 233 266 268 269 NM,136362276742,"Apr 3, 2026",$9.49,$5.22,,,Fixed price,https://www.ebay.com/itm/136362276742
"1973, 1974, 1975, 1976, 1977 US MINT SETS WITH BRILLIANT UNCIRCULATED COINS",116338894948,"Apr 2, 2026",$94.99,$4.99,,,Fixed price,https://www.ebay.com/itm/116338894948
1977-S US Mint 6 Coin Proof Set,155461995713,"Apr 1, 2026",$8.00,$4.46,,,Fixed price,https://www.ebay.com/itm/155461995713
1977 US Mint Set (OGP) with Eisenhower Dollar 12 coins,188212224638,"Apr 1, 2026",$14.50,$0.00,,,Fixed price,https://www.ebay.com/itm/188212224638
1977 US MINT SET P & D Uncirculated Set 12 BU Coins $3.82 face BIRTH YEAR GIFT,157733922298,"Apr 1, 2026",$10.49,$4.95,,,Fixed price,https://www.ebay.com/itm/157733922298
US 1977 Commemoratives Year Set with 27 Stamps MNH,114855225507,"Apr 1, 2026",$4.95,$0.00,,,Fixed price,https://www.ebay.com/itm/114855225507
A8261- 1977-78 Topps Hk 101-200 APPROXIMATE GRADE -You Pick- 15+ FREE US SHIP,236266155618,"Apr 1, 2026",$2.45,$0.10,,,Fixed price,https://www.ebay.com/itm/236266155618
1977 D US Mint Set - 6 BU✨️ Coins/Mint Cello - Includes Eisenhower!,306691132643,"Mar 31, 2026",$7.95,$0.00,,,Fixed price,https://www.ebay.com/itm/306691132643
1977-S Lincoln Memorial PROOF 1cent Penny from US Mint Proof Set,314902100587,"Mar 31, 2026",$5.60,$0.75,,,Fixed price,https://www.ebay.com/itm/314902100587
1977-S Lincoln Memorial PROOF 1cent Penny from US Mint Proof Set,127775336563,"Mar 31, 2026",$2.99,$0.00,,,Fixed price,https://www.ebay.com/itm/127775336563
B6655- 1977-83 Fritsch One Year Winners BB Cards -You Pick- 15+ FREE US SHIP,236084332635,"Mar 30, 2026",$2.36,$0.89,,,Fixed price,https://www.ebay.com/itm/236084332635
B1977- 1990-91 North Carolina Collegiate Collection -You Pick- 15+ FREE US SHIP,235529908433,"Mar 30, 2026",$0.78,$0.00,,,Fixed price,https://www.ebay.com/itm/235529908433
1977 Proof Set US Mint Lot Of 5 Original Packaging And Mailer,137158032811,"Mar 29, 2026",$30.00,$7.52,,,Auction,https://www.ebay.com/itm/137158032811
1977-S US Mint Proof Set 6 Coin Set OGP Original Government Packaging,145590604205,"Mar 28, 2026",$18.99,$0.00,,,Fixed price,https://www.ebay.com/itm/145590604205
1977-S Washington PROOF Quarter 25cent Coin from US Mint Proof Set,314902096645,"Mar 27, 2026",$3.45,$0.80,,,Fixed price,https://www.ebay.com/itm/314902096645
"1977 P&D Uncirculated US Mint Set, 12 coins",157750630087,"Mar 27, 2026",$5.99,$7.81,,,Fixed price,https://www.ebay.com/itm/157750630087
"1976, 1977, 1978, an 1979 US MINT UNCIRCULATED COIN Sets LOT OF 4 SETS",157791037528,"Mar 27, 2026",$24.95,$6.18,,,Fixed price,https://www.ebay.com/itm/157791037528
1977 D US Mint Set - 6 BU Coins/Mint Cello - Includes Eisenhower MS6,157761277715,"Mar 26, 2026",$5.75,$1.50,,,Fixed price,https://www.ebay.com/itm/157761277715
B5624- 1977 Topps BB #s 101-150 APPROXIMATE GRADE -You Pick- 15+ FREE US SHIP,256671042305,"Mar 25, 2026",$0.69,$0.00,,,Fixed price,https://www.ebay.com/itm/256671042305
B5624- 1977 Topps BB #s 51-100 APPROXIMATE GRADE -You Pick- 15+ FREE US SHIP,256671042306,"Mar 25, 2026",$0.71,$0.00,,,Fixed price,https://www.ebay.com/itm/256671042306
B5624- 1977 Topps BB #s 1-50 APPROXIMATE GRADE -You Pick- 15+ FREE US SHIP,256671042309,"Mar 25, 2026",$0.69,$0.00,,,Fixed price,https://www.ebay.com/itm/256671042309
03/24 L#5584 1977 US Mint Proof Set- D.8,157779346343,"Mar 24, 2026",$40.00,$0.00,,,Auction,https://www.ebay.com/itm/157779346343
1776-1976 S - US Mint 6 Coin Proof Set Bicentennial 1977 S,187837009944,"Mar 24, 2026",$22.00,$9.80,,,Fixed price,https://www.ebay.com/itm/187837009944
US Mint Sets Lot 1965 1968 1971 1978 1973 1977,127752564630,"Mar 24, 2026",$47.88,$6.18,,,Auction,https://www.ebay.com/itm/127752564630
1977 US Mint Set (OGP) with Eisenhower Dollar 12 coins,188173311303,"Mar 23, 2026",$15.00,$0.00,,,Fixed price,https://www.ebay.com/itm/188173311303
B5055- 1977 Topps FB #s 401-500 APPROXIMATE GRADE -You Pick- 15+ FREE US SHIP,235563454821,"Mar 23, 2026",$0.78,$0.00,,,Fixed price,https://www.ebay.com/itm/235563454821
03/0022 L#4519 1977 US Mint Proof Set- D.7,157774669420,"Mar 22, 2026",$22.00,$0.00,,,Auction,https://www.ebay.com/itm/157774669420
1977 US Mint 12 Coin Uncirculated Set Complete Philadelphia & Denver OGP,334294841902,"Mar 21, 2026",$12.99,$0.00,,,Fixed price,https://www.ebay.com/itm/334294841902
"US Coin Proof Set Lot, 1972(2), 1973, 1977, 1978, 1985,1986, 1989(2), 1993",137138674882,"Mar 21, 2026",$66.00,$12.05,,,Auction,https://www.ebay.com/itm/137138674882
"Lot of 6, 1977-82-S US Mint Proof Sets, 6 coins p/set, each in OGP",168233278827,"Mar 21, 2026",$51.00,$4.29,,,Auction,https://www.ebay.com/itm/168233278827
1977 US Commemorative Year Set (Complete) #1704-1730 MNH FREE SHIPPING,285481342822,"Mar 19, 2026",$4.85,$0.00,,,Fixed price,https://www.ebay.com/itm/285481342822
03/0019 L#2437 1977 US Mint Proof Set- D.8,157766998908,"Mar 19, 2026",$16.00,$0.00,,,Auction,https://www.ebay.com/itm/157766998908
US 1977 Complete Commemorative Year Set of 27 - 1704-1730 w/ Blocks - MNH*,160574578594,"Mar 18, 2026",$5.59,$1.49,,,Fixed price,https://www.ebay.com/itm/160574578594
Lot of Two (2) US Mint Six-Coin Sets - 1975 & 1977,137079389113,"Mar 17, 2026",$20.00,$5.71,,,Fixed price,https://www.ebay.com/itm/137079389113
US Mint Set Lot 1971 1972 1973 1974 1975 1976 1977 1978,137139289863,"Mar 17, 2026",$65.00,$14.00,,,Fixed price,https://www.ebay.com/itm/137139289863
5-US Mint Coin Sets 1977-1981 w/Envelope~60 Unc. Coins w/ Eisenhower $$ Dollars,157731462180,"Mar 16, 2026",$35.95,$8.95,,,Fixed price,https://www.ebay.com/itm/157731462180
B5624- 1977 Topps BB #s 501-550 APPROXIMATE GRADE -You Pick- 15+ FREE US SHIP,335611572143,"Mar 16, 2026",$0.78,$0.00,,,Fixed price,https://www.ebay.com/itm/335611572143
"US Coin Proof Set Lot, 1978, 1979, 1977, 1976, 1971, 1972, 1975, 9 Total!",117078811539,"Mar 16, 2026",$81.00,$11.99,,,Auction,https://www.ebay.com/itm/117078811539
1977 US Proof set OGP,397582817686,"Mar 15, 2026",$7.45,$5.55,,,Fixed price,https://www.ebay.com/itm/397582817686
(10) 1977-S US Mint Proof Sets OGP Deep Cameo 60 Coins Bulk Wholesale Lot,145478300622,"Mar 15, 2026",$84.99,$0.00,,,Fixed price,https://www.ebay.com/itm/145478300622
US Mint Uncirculated Coin Sets - (4) 1977-1980 Original Mint Packaging,127723096938,"Mar 13, 2026",$41.35,$8.65,,,Auction,https://www.ebay.com/itm/127723096938
1977-S US Mint Proof Set 6 Coin Set OGP Original Government Packaging,157728353319,"Mar 12, 2026",$14.99,$5.62,,,Auction,https://www.ebay.com/itm/157728353319
Luke Cage Power Man #40 #42 & #46 all VF+ to NM 9.2 1977! Marvel 8.5 unrestored,134129466076,"Mar 9, 2026",$17.99,$0.00,,,Fixed price,https://www.ebay.com/itm/134129466076
(5) 1977 P & D US Mint Uncirculated Sets 60 Coins OGP Original Envelopes,145697411027,"Mar 9, 2026",$57.99,$0.00,,,Fixed price,https://www.ebay.com/itm/145697411027
Lot of eight US Mint Proof Sets ~ 1972 1973 1974 1975 1976 1977 1978 1979,117078176546,"Mar 9, 2026",$45.00,$7.85,,,Fixed price,https://www.ebay.com/itm/117078176546
"US Mint Uncirculated Sets Lot of 5, P&D Coin Sets 1974 1976 1977 1978 1979",127723498891,"Mar 6, 2026",$29.99,$6.18,,,Fixed price,https://www.ebay.com/itm/127723498891
