Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2013 Mexico 1 oz Silver Libertad BU,141475212771,"Feb 5, 2026",$81.75,$0.00,,,Fixed price,https://www.ebay.com/itm/141475212771
2013 MO Mexico 1 Onza Libertad 1 Oz Silver MS69 NGC Mexico Label,126237816306,"Mar 22, 2026",$142.36,$0.00,,,Fixed price,https://www.ebay.com/itm/126237816306
2013 Mexico Libertad Una Onza Plata Pura 1oz .999 Silver NGC MS69 Pyramid Label,206112449073,"Apr 5, 2026",$128.47,$6.00,,,Fixed price,https://www.ebay.com/itm/206112449073
2013 1 oz Silver Libertad ! 1 Onza Plata Pura! Casa De La Moneda Mexico BU !,267294727905,"Dec 28, 2025",$75.57,$0.00,,,Fixed price,https://www.ebay.com/itm/267294727905
2013 1 oz Mexico Silver Libertad Proof Coin in Capsule Low Mintage !!,267361035038,"Jan 22, 2026",$132.50,$0.00,,,Fixed price,https://www.ebay.com/itm/267361035038
,,"Dec 23, 2025",$70.23,$3.00,,,Fixed price,
MS70 2013 MO Mexico 1 Onza Libertad 1 Oz Silver NGC Mexico Label,364631145902,"Jan 16, 2026",$177.49,$0.00,,,Fixed price,https://www.ebay.com/itm/364631145902
2013 2 oz Silver Libertad BU * Banco de Mexico Silver Coin !! Last One !!!,267255084788,"Feb 10, 2026",$122.20,$0.00,,,Fixed price,https://www.ebay.com/itm/267255084788
2013-Mo Onza Mexico 1 oz Silver Libertad PCGS MS 69,304986482544,"Nov 16, 2025",$84.95,$19.35,,,Fixed price,https://www.ebay.com/itm/304986482544
2013 LIBERTAD PROOF 1/2 Troy Ounce Oz .999 Silver Mexico - LOW MINTAGE OF 3000,384466911622,"Apr 5, 2026",$83.20,$6.35,,,Fixed price,https://www.ebay.com/itm/384466911622
"2013 Mexico 1 oz Silver Libertad Proof .999 (Low Mintage 9,100)",114998147806,"Mar 24, 2026",$146.33,$3.99,,,Fixed price,https://www.ebay.com/itm/114998147806
2013 Mexico Libertad 1 Oz .999 Fine Silver Coin -Brilliant Uncirculated,206023252342,"Jan 25, 2026",$114.67,$3.00,,,Fixed price,https://www.ebay.com/itm/206023252342
2013 Mo PCGS PR69 DCAM - MEXICO - 1 oz Silver Libertad Un Onza #44551A,325963071823,"Feb 14, 2026",$169.95,$0.00,,,Fixed price,https://www.ebay.com/itm/325963071823
,,"Dec 26, 2025",$82.57,$0.00,,,Fixed price,
,,"Dec 12, 2025",$64.98,$4.99,,,Fixed price,
2013-1 oz PR70 DCAM Libertad .999 Silver Proof Coin PCGS-Mexico Onza-Hot!!!🇲🇽,117062165794,"Mar 31, 2026",$359.73,$0.00,,,Fixed price,https://www.ebay.com/itm/117062165794
2013 1 oz Silver Libertad ! 1 Onza Plata Pura! Casa De La Moneda Mexico BU,127626847120,"Jan 18, 2026",$102.88,$7.98,,,Fixed price,https://www.ebay.com/itm/127626847120
2013 One Troy Oz Libertad BU .999 From Banco de Mexico from orig. tube C2024,136889446049,"Jan 25, 2026",$118.99,$0.00,,,Fixed price,https://www.ebay.com/itm/136889446049
2020 Mexico Silver Libertad 1/2 Onza Oz Proof - 2000 minted NGC PF69 Ultra Cameo,167766170103,"Dec 14, 2025",$107.25,$7.07,,,Fixed price,https://www.ebay.com/itm/167766170103
2013 Mexico Libertad 1 Oz .999 Fine Silver Coin -Brilliant Uncirculated,206009678731,"Jan 19, 2026",$97.67,$4.50,,,Fixed price,https://www.ebay.com/itm/206009678731
2013 Mo Mexico 1 Onza Silver Libertad BU Brilliant Uncirculated NGC,206112472139,"Mar 27, 2026",$110.00,$10.50,,,Fixed price,https://www.ebay.com/itm/206112472139
2013 1 oz Silver Libertad - 1 Onza Plata Pura,317738875759,"Jan 17, 2026",$99.99,$6.00,,,Fixed price,https://www.ebay.com/itm/317738875759
2013 1 oz Mexican .999 Fine Silver Libertad 1 Onza Coin - Brilliant Uncirculated,333623961440,"Jan 22, 2026",$104.95,$0.00,,,Fixed price,https://www.ebay.com/itm/333623961440
2013 1 oz Mexican Silver Libertad Coin (BU),397020758467,"Mar 14, 2026",$108.36,$0.00,,,Fixed price,https://www.ebay.com/itm/397020758467
2013 Mexico 1 oz Silver Libertad MS-70 NGC,116908021465,"Dec 14, 2025",$181.81,$0.00,,,Fixed price,https://www.ebay.com/itm/116908021465
,,"Dec 20, 2025",$274.95,$9.95,,,Fixed price,
,,"Dec 24, 2025",$79.52,$2.95,,,Auction,
2013 Mexico 1/2 Onza Libertad UNC 1/2 Ounce .999 Fine Silver NGC MS 70,116971958050,"Jan 15, 2026",$110.27,$5.00,,,Auction,https://www.ebay.com/itm/116971958050
Beautiful 2013 Mexico 1 oz Silver Libertad,116999175592,"Jan 25, 2026",$115.00,$0.00,,,Fixed price,https://www.ebay.com/itm/116999175592
2013 1 Oz 99.9% Pure Silver UNC Libertad,117047802931,"Mar 1, 2026",$120.50,$5.96,,,Auction,https://www.ebay.com/itm/117047802931
2013 Libertad Silver 1 oz Mexico,117070717007,"Mar 9, 2026",$103.50,$6.00,,,Auction,https://www.ebay.com/itm/117070717007
2013 Libertad Silver 1 oz Mexico,117084856447,"Mar 17, 2026",$94.99,$6.00,,,Auction,https://www.ebay.com/itm/117084856447
,,"Oct 10, 2025",$52.99,$7.90,,,Fixed price,
,,"Oct 14, 2025",$64.88,$5.50,,,Fixed price,
,,"Dec 15, 2025",$51.79,$0.00,,,Fixed price,
,,"Dec 30, 2025",$197.33,$6.59,,,Auction,
2013 1 oz Silver Libertad ! 1 Onza Plata Pura! Casa De La Moneda Mexico BU,127590381088,"Jan 15, 2026",$99.88,$9.75,,,Fixed price,https://www.ebay.com/itm/127590381088
2013 1 oz Silver Mexican Libertad BU Coin .999 Fine Silver in Capsule,127620328705,"Jan 13, 2026",$94.00,$4.99,,,Fixed price,https://www.ebay.com/itm/127620328705
Mexico 2013 Libertad The Fabulous 15 1.0 Oz. Sliver,127635145834,"Jan 20, 2026",$110.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127635145834
2013 Mexico Libertad 1 Ounce .999 Fine Silver Coin Uncirculated,127697583086,"Feb 21, 2026",$100.00,$7.95,,,Fixed price,https://www.ebay.com/itm/127697583086
2013 Mo Mexico Libertad 1 Onza Ounce Silver NGC MS70 Top Pop Only 845 This Grade,127735858583,"Mar 20, 2026",$260.00,$5.77,,,Fixed price,https://www.ebay.com/itm/127735858583
2013 MO Mexico 1 Onza Libertad 1 Oz Silver MS69 NGC Mexico Label *9732,127746630905,"Mar 22, 2026",$138.50,$0.00,,,Auction,https://www.ebay.com/itm/127746630905
2013 MO MEXICO LIBERTAD 1/2 ONZA SILVER EARLY RELEASES NGC MS69,127771085136,"Mar 28, 2026",$46.67,$7.95,,,Auction,https://www.ebay.com/itm/127771085136
,,"Nov 18, 2025",$241.00,$0.00,,,Fixed price,
,,"Dec 11, 2025",$62.00,$4.87,,,Fixed price,
,,"Dec 11, 2025",$75.00,$0.00,,,Auction,
,,"Dec 11, 2025",$102.50,$5.15,,,Auction,
2013 Mexico 1 oz Silver Libertad BU,136928458430,"Jan 8, 2026",$94.00,$0.00,,,Fixed price,https://www.ebay.com/itm/136928458430
2013 ANACS-MS70 Mexico Libertad 1oz Coin. First Release #29 of 777. Read Below.,136932935248,"Jan 11, 2026",$130.50,$5.30,,,Auction,https://www.ebay.com/itm/136932935248
2013 MEXICAN LIBERTAD 1 OZ .999 FINE SILVER COLLECTIBLE COIN,136993360320,"Feb 18, 2026",$142.99,$5.25,,,Fixed price,https://www.ebay.com/itm/136993360320
,,"Jan 8, 2026",$94.00,$0.00,,,Fixed price,
2013 Mexican Libertad 1/2 oz .999 Silver Colorized in Coin Capsule!,326231242331,"Apr 9, 2026",$60.56,$7.70,,,Fixed price,https://www.ebay.com/itm/326231242331
,,"Jan 11, 2026",$130.50,$5.30,,,Auction,
2013 1 oz Mexico Silver Libertad Proof Coin in Capsule Low Mintage !!,267361035038,"Jan 22, 2026",$134.00,$0.00,,,Fixed price,https://www.ebay.com/itm/267361035038,5
,,"Apr 9, 2026",$60.56,$7.70,,,Fixed price,,2
2013-1 oz PR69 DCAM Libertad .999 Silver Proof Coin PCGS-Mexico Onza-Hot!!!🇲🇽,117096632865,"Apr 11, 2026",$220.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117096632865,1
2013 1oz .999 Fine Silver Mexican Libertad,137005331545,"Feb 8, 2026",$105.50,$5.20,,,Auction,https://www.ebay.com/itm/137005331545,1
2013 1/2 oz Mexican Libertad .999 silver,137021985954,"Feb 7, 2026",$60.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137021985954,1
"2013 Mexico 1 oz Silver Libertad Proof .999 (Low Mintage 9,100)",137022532066,"Mar 28, 2026",$175.00,$5.95,,,Fixed price,https://www.ebay.com/itm/137022532066,1
2013 Mexico 1 oz Silver Libertad Proof .999 Silver,137054613519,"Feb 20, 2026",$155.00,$5.39,,,Fixed price,https://www.ebay.com/itm/137054613519,1
2013 Mexico Libertad 1 oz .999 Fine Silver Toned In Necklace Bezel,137057700711,"Feb 26, 2026",$111.00,$5.29,,,Auction,https://www.ebay.com/itm/137057700711,1
2013 Mexico 1 oz .999 Silver Libertad / 1 Onza Plata Pura - Blast White - BU,137079734047,"Mar 4, 2026",$113.00,$4.25,,,Auction,https://www.ebay.com/itm/137079734047,1
2013 Mexico Libertad 1 oz .999 Silver / 1 Onza Plata Pura - Flawless - BU,137183117109,"Apr 5, 2026",$97.00,$4.25,,,Auction,https://www.ebay.com/itm/137183117109,1
,,"Nov 18, 2025",$78.00,$3.99,,,Auction,,1
,,"Nov 4, 2025",$660.00,$0.00,,,Fixed price,,1
2013 Mexico 1/2 oz Silver Libertad MS-69 PCGS (FS),147081611882,"Jan 18, 2026",$72.00,$0.00,,,Auction,https://www.ebay.com/itm/147081611882,1
2013 MEXICO 1/10 ONZA OZ SILVER PROOF LIBERTAD - 998B,147182886442,"Mar 12, 2026",$49.99,$0.00,,,Fixed price,https://www.ebay.com/itm/147182886442,1
2013 UNC Mexico Libertad 1/20 Onza Silver Coin 1/20 Ounce - 997B,147182887310,"Mar 8, 2026",$45.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147182887310,1
2013 1 Oz Libertad Mexico Onza Key Date 999 Silver Proof Coin,147188638786,"Mar 16, 2026",$149.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147188638786,1
2013 1 Oz Libertad Mexico Onza Key Date 999 Silver Proof Coin,147233780672,"Mar 31, 2026",$149.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147233780672,1
,,"Jan 10, 2026",$170.00,$4.88,,,Fixed price,,1
,,"Jan 2, 2026",$95.00,$5.15,,,Fixed price,,1
,,"Oct 23, 2025",$110.00,$4.95,,,Fixed price,,1
,,"Oct 19, 2025",$57.25,$5.00,,,Auction,,1
,,"Nov 20, 2025",$60.00,$0.00,,,Fixed price,,1
,,"Nov 24, 2025","$1,290.00",$12.96,,,Fixed price,,1
,,"Dec 11, 2025",$68.88,$4.65,,,Fixed price,,1
,,"Jan 9, 2026",$85.00,$4.95,,,Fixed price,,1
,,"Jan 10, 2026",$85.00,$4.95,,,Fixed price,,1
2013 1oz Mexico Silver Libertad FROSTY - Purple Toning 🔥,157607749417,"Jan 22, 2026",$108.88,$5.20,,,Fixed price,https://www.ebay.com/itm/157607749417,1
2013 Mexico Libertad 1 Ounce .999 Fine Silver ( STUNNING ),157607753995,"Jan 23, 2026",$115.00,$5.07,,,Fixed price,https://www.ebay.com/itm/157607753995,1
,,"Jan 12, 2026",$90.00,$4.95,,,Fixed price,,1
2013 Mexico 1 oz Silver Libertad - PCGS MS68 - High Grade Gem BU - Low Mintage,157770007707,"Mar 26, 2026",$155.50,$5.77,,,Auction,https://www.ebay.com/itm/157770007707,1
Roll of 2013 Mexico 1 oz Silver Libertad (Original Roll)￼,157782633086,"Apr 3, 2026","$2,200.00",$13.07,,,Fixed price,https://www.ebay.com/itm/157782633086,1
2013 libertad 1 oz .999 Silver Mexico,157785891550,"Apr 1, 2026",$81.30,$5.00,,,Auction,https://www.ebay.com/itm/157785891550,1
2013 Mo Mexico Libertad 1 Onza Ounce Silver NGC MS70 Top Pop,157791130293,"Mar 28, 2026",$250.00,$5.00,,,Fixed price,https://www.ebay.com/itm/157791130293,1
2013 1 Onza Mexico Libertad Plata Pura 1 Troy Oz .999 Fine Silver Coin [E5],157798542505,"Apr 6, 2026",$92.00,$5.07,,,Auction,https://www.ebay.com/itm/157798542505,1
"2013 Mexico 1 oz .999 Silver Libertad Proof Mint Capsule ~~ONLY 9,100 Minted!!~~",165282290286,"Nov 10, 2025",$99.50,$2.95,,,Fixed price,https://www.ebay.com/itm/165282290286,1
,,"Oct 19, 2025",$55.00,$4.95,,,Auction,,1
2013 MO Mexico $1/20 EARLY RELEASE NGC MS-69 1/2 oz. .999 Fine Silver,168036853318,"Jan 19, 2026",$75.99,$0.00,,,Fixed price,https://www.ebay.com/itm/168036853318,1
"Mexico Liberty 2013, 1 Oz .999 Fine Silver Coin, Una Oz Libertad Plata Pura .999",168094594455,"Feb 1, 2026",$103.00,$8.10,,,Auction,https://www.ebay.com/itm/168094594455,1
2013 Mexican Silver Libertad 1 Onza .999 Fine Silver 1 oz Coin,168106252544,"Jan 27, 2026",$118.00,$5.52,,,Auction,https://www.ebay.com/itm/168106252544,1
2013 1 oz Silver Libertad - 1 Onza Plata Pura,168169866084,"Mar 1, 2026",$114.95,$5.56,,,Fixed price,https://www.ebay.com/itm/168169866084,1
2013MO Mexico 1 Onza Silver MS69 NGC,168251226231,"Mar 22, 2026",$110.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168251226231,1
,,"Oct 19, 2025",$60.00,$0.00,,,Fixed price,,1
,,"Nov 2, 2025",$68.76,$0.00,,,Auction,,1
,,"Nov 2, 2025",$66.00,$0.00,,,Auction,,1
,,"Oct 29, 2025",$60.00,$0.00,,,Fixed price,,1
2013 Mexican Silver Libertad 1 Onza .999 Fine Silver 1 oz Coin,177802239872,"Jan 23, 2026",$110.00,$5.30,,,Fixed price,https://www.ebay.com/itm/177802239872,1
2013 Mexico Libertad Una Onza Plata Pura 1oz 999 Silver NGC MS69 Pyramid Label,177803116080,"Jan 25, 2026",$150.00,$7.50,,,Fixed price,https://www.ebay.com/itm/177803116080,1
2013 Mexico Libertad 1 Ounce .999 Fine Silver Coin Uncirculated,177819437925,"Jan 29, 2026",$125.00,$0.00,,,Fixed price,https://www.ebay.com/itm/177819437925,1
2013 Mexico PROOF Silver Libertad 1 Oz .999 Fine Silver Capsule Low Mintage Onza,177819951608,"Feb 1, 2026",$161.50,$9.00,,,Auction,https://www.ebay.com/itm/177819951608,1
2013 Mexico Libertad 1 Ounce .999 Fine Silver Coin Uncirculated,177821767127,"Jan 31, 2026",$110.00,$5.52,,,Fixed price,https://www.ebay.com/itm/177821767127,1
2013 Mexico Libertad 1 Ounce .999 Fine Silver Coin Uncirculated,177824118042,"Jan 31, 2026",$110.00,$5.52,,,Fixed price,https://www.ebay.com/itm/177824118042,1
2013 Mexico Libertad 1 Ounce .999 Fine Silver Coin Uncirculated,177827306176,"Feb 2, 2026",$105.00,$5.52,,,Fixed price,https://www.ebay.com/itm/177827306176,1
2013 Mexico Libertad 1 Ounce .999 Fine Silver Coin Uncirculated,177832499918,"Feb 3, 2026",$110.00,$5.52,,,Fixed price,https://www.ebay.com/itm/177832499918,1
2013 Mexico Libertad 1 Ounce .999 Fine Silver Coin Uncirculated,177835100948,"Feb 4, 2026",$110.00,$5.52,,,Fixed price,https://www.ebay.com/itm/177835100948,1
