Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1932-S Washington Quarter 25C XF,137449137895,"Aug 16, 2026",$99.70,$0.00,,,Fixed price,https://www.ebay.com/itm/137449137895,1
"FINE 1932-S Washington Silver Quarter, KEY DATE King Of Series! U.S.",137610079113,"Aug 16, 2026",$45.00,$8.30,,,Auction,https://www.ebay.com/itm/137610079113,1
* 1932-S * SOLID+ GEM BU MS WASHINGTON QUARTER * FROM ORIGINAL COLLECTION,158170526694,"Aug 16, 2026",$470.00,$4.99,,,Auction,https://www.ebay.com/itm/158170526694,1
1932 S Washington Quarter NGC AU53 Silver Coin 25C San Francisco Mint,267739754135,"Aug 15, 2026",$209.98,$0.00,,,Fixed price,https://www.ebay.com/itm/267739754135,2
"1932-S Washington Silver Quarter - Key date, Low mintage. FINE",137607073496,"Aug 15, 2026",$102.50,$4.50,,,Auction,https://www.ebay.com/itm/137607073496,1
1932 *S* WASHINGTON SILVER QUARTER DOLLAR **OBV SCRATCH** FREE SHIPPING C4827,158187902346,"Aug 15, 2026",$65.00,$0.00,,,Fixed price,https://www.ebay.com/itm/158187902346,1
Lot Of 5 - 1930's Washington Quarters 25c's -90% Silver- Philadelphia Mint -G-VG,128015986470,"Aug 14, 2026",$61.00,$0.00,,,Auction,https://www.ebay.com/itm/128015986470,1
1932-S Washington Silver Quarter FINE E309 ZYMT,147471827934,"Aug 14, 2026",$102.60,$0.00,,,Fixed price,https://www.ebay.com/itm/147471827934,1
1932-S Washington Quarter Silver Very Fine VF Coin 325-99,127965017273,"Aug 13, 2026",$89.99,$0.00,,,Fixed price,https://www.ebay.com/itm/127965017273,1
"High Grade 1932 S, San Francisco Mint Washington Quarter",128023386173,"Aug 13, 2026",$139.99,$20.68,,,Fixed price,https://www.ebay.com/itm/128023386173,1
1932-S Washington Quarter 25C,188751230768,"Aug 12, 2026",$75.00,$9.00,,,Fixed price,https://www.ebay.com/itm/188751230768,3
1932-S 25c Silver Washington Quarter - XF Key Date #PW,128023548703,"Aug 12, 2026",$99.99,$0.00,,,Fixed price,https://www.ebay.com/itm/128023548703,1
"1932-S Washington Quarter, Key Date, First Year Issue",128023550935,"Aug 12, 2026",$69.99,$0.00,,,Fixed price,https://www.ebay.com/itm/128023550935,1
1932-S Washington Quarter,147485182996,"Aug 12, 2026",$49.00,$0.00,,,Auction,https://www.ebay.com/itm/147485182996,1
ANACS EF45 1932-S Washington Quarter 25C Silver Business Strike SF KM#164,127925841335,"Aug 10, 2026",$136.60,$8.40,,,Fixed price,https://www.ebay.com/itm/127925841335,1
1932 S Washington Quarter Dollar .25C PCGS AU53 Key Date Low Mintage,117292079234,"Aug 9, 2026",$300.00,$10.00,,,Fixed price,https://www.ebay.com/itm/117292079234,1
$1 face~Washington Quarters~1932-s to 1953-s~90% Silver~.78 tr~Free Ship~Lot 17!,168570487531,"Aug 8, 2026",$120.00,$0.00,,,Auction,https://www.ebay.com/itm/168570487531,1
1932-S Washington Quarter PCGS AU53 Key Date Nice Eye Appeal,127992836733,"Aug 7, 2026",$250.00,$5.85,,,Fixed price,https://www.ebay.com/itm/127992836733,1
1932 s US Washington Silver Quarter Coin Key Date High Value,128004623599,"Aug 7, 2026",$89.88,$5.00,,,Auction,https://www.ebay.com/itm/128004623599,1
1932-S Washington Quarter 25C,188719479223,"Aug 5, 2026",$69.50,$9.00,,,Fixed price,https://www.ebay.com/itm/188719479223,2
US Coin Lot 1932-D & 1932-S Washington KEY DATE Silver Quarters NO RESERVE!,128003806405,"Aug 5, 2026",$108.50,$8.00,,,Auction,https://www.ebay.com/itm/128003806405,1
1932-S Washington Quarter Ch. AU details,158155008961,"Aug 4, 2026",$169.00,$5.99,,,Fixed price,https://www.ebay.com/itm/158155008961,1
"1932-S Washington Quarter, Very Good Grade.",158139277341,"Aug 3, 2026",$59.95,$5.95,,,Fixed price,https://www.ebay.com/itm/158139277341,1
1932 S WASHING QUARTER,137553061344,"Aug 2, 2026",$73.00,$5.95,,,Auction,https://www.ebay.com/itm/137553061344,1
1932 S Washington Quarter FINE +,147435992742,"Aug 2, 2026",$67.00,$2.89,,,Auction,https://www.ebay.com/itm/147435992742,1
"1932-S Washington Quarter, Extra Fine Grade.",158139447057,"Aug 2, 2026",$99.95,$5.95,,,Fixed price,https://www.ebay.com/itm/158139447057,1
1932-D+1932-S Washington Quarter Set/Lot ~ Extra Fine/Almost Uncirculated XF/AU,127836681077,"Jul 31, 2026",$359.99,$4.98,,,Fixed price,https://www.ebay.com/itm/127836681077,2
1932-S Washington Quarter 25c NGC Graded Very Fine VF 30,117331804673,"Jul 31, 2026",$63.37,$12.95,,,Auction,https://www.ebay.com/itm/117331804673,1
"1932-S Washington Quarter, Very Fine to Extra Fine Grade.",158139450021,"Jul 31, 2026",$79.95,$5.95,,,Fixed price,https://www.ebay.com/itm/158139450021,1
"1932-S Washington Quarter, RARE This Nice, Solid Gem BU+ Key Date",358644210194,"Jun 16, 2026",$31.99,$1.99,,,Fixed price,https://www.ebay.com/itm/358644210194,2
Item ID 336631290441,336631290441,"Jun 13, 2026",$81.67,$9.00,,,Fixed price,https://www.ebay.com/itm/336631290441,3
,,"Jun 11, 2026",$33.55,$11.24,,,Fixed price,,9
[Removed] Item 198384922635,198384922635,"Jun 3, 2026",$27.55,$9.99,,,Fixed price,,2
,,"May 29, 2026",$32.33,$9.99,,,Fixed price,,3
1932-S Washington Silver Quarter MS64 PCGS,298130314305,"May 28, 2026","$1,050.00",$0.00,,,Fixed price,https://www.ebay.com/itm/298130314305,2
1932-S Washington Quarter ~ Extra Fine/Almost Uncirculated (XF/AU) ~ KEY DATE!,305857550783,"May 27, 2026",$134.72,$4.48,,,Fixed price,https://www.ebay.com/itm/305857550783,2
[Removed] Item 358535956910,358535956910,"May 25, 2026",$31.99,$0.00,,,Fixed price,,3
1932-S Washington Quarter Details 25C Mint Silver,358550188407,"May 17, 2026",$79.00,$9.00,,,Fixed price,https://www.ebay.com/itm/358550188407,2
"1932-S Washington Quarter, RARE This Nice, Solid Gem BU++ Coins Key Date",389954993102,"May 13, 2026",$31.99,$0.00,,,Fixed price,https://www.ebay.com/itm/389954993102,3
1932-S Washington Quarter Details 25C Mint Silver,366395382991,"May 13, 2026",$79.00,$9.00,,,Fixed price,https://www.ebay.com/itm/366395382991,2
Item ID 127796152830,127796152830,"May 6, 2026",$28.54,$5.99,,,Fixed price,https://www.ebay.com/itm/127796152830,10
1932-S Washington Quarter Details 25C Mint Silver,358502415222,"May 5, 2026",$77.00,$9.00,,,Fixed price,https://www.ebay.com/itm/358502415222,2
"Silver Eagle Washington Quarter(s)-90%-1932-1964, Choose How Many! Ships Free!",287270267604,"May 1, 2026",$14.66,$0.00,,,Fixed price,https://www.ebay.com/itm/287270267604,8
1932-S Washington Quarter Details 25C Mint Silver,137252309858,"Apr 27, 2026",$68.00,$8.00,,,Fixed price,https://www.ebay.com/itm/137252309858,3
1932-D + 1932-S Washington Quarter Lot - XF/AU - 2 Coin KEY DATE Set,135456924130,"Apr 13, 2026",$322.06,$0.00,,,Fixed price,https://www.ebay.com/itm/135456924130,6
[Removed] Item 318095162370,318095162370,"Apr 6, 2026",$27.50,$0.00,,,Fixed price,,4
"Silver Washington Quarter(s)-90%-1932-1964, Choose How Many! Ships Free!",335636838312,"Apr 5, 2026",$16.45,$0.00,,,Fixed price,https://www.ebay.com/itm/335636838312
"1932-S Washington Quarter, RARE This Nice, Solid Gem BU++ Key Date Coin",206186157130,"Apr 5, 2026",$31.33,$0.00,,,Fixed price,https://www.ebay.com/itm/206186157130
"Silver Washington Quarter(s) 90% 1932-1964, Choose How Many!",267500106152,"Apr 3, 2026",$12.89,$5.95,,,Fixed price,https://www.ebay.com/itm/267500106152
1932-S Washington Quarter PCGS AU-53,157010972581,"Apr 2, 2026",$185.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157010972581
1932-S Washington Quarter Denver Mint Silver 25C,318058198759,"Apr 1, 2026",$28.33,$0.00,,,Fixed price,https://www.ebay.com/itm/318058198759
"1932-S Washington Quarter, RARE This Nice, Solid Gem BU++ Key Date Coin",406792412334,"Apr 1, 2026",$27.71,$0.00,,,Fixed price,https://www.ebay.com/itm/406792412334
"""1932 D & S KEY DATE WASHINGTON QUARTER LOT "" m57",137187135275,"Apr 1, 2026",$130.00,$8.50,,,Fixed price,https://www.ebay.com/itm/137187135275
"1932-S Washington Silver Quarter - S mint, key date. XF details.",157784868167,"Apr 1, 2026",$226.00,$0.00,,,Auction,https://www.ebay.com/itm/157784868167
1932 S Silver Washington Quarter,117078180047,"Mar 31, 2026",$149.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117078180047
,,"Mar 31, 2026",$149.00,$0.00,,,Fixed price,,1
"""1932 D & S KEY DATE WASHINGTON QUARTER LOT """,137167100737,"Mar 30, 2026",$89.00,$10.00,,,Auction,https://www.ebay.com/itm/137167100737
1932-S Washington Quarter - Gem BU - 90% Silver -- Key Date!,137158166820,"Mar 29, 2026",$399.95,$0.00,,,Auction,https://www.ebay.com/itm/137158166820
1932-S Washington Quarter / 90% Silver / Low Mintage,147211369108,"Mar 29, 2026",$51.00,$3.00,,,Auction,https://www.ebay.com/itm/147211369108
1932-S 25c Washington Silver Quarter ANACS XF40 Key Date,157778058019,"Mar 28, 2026",$130.00,$7.95,,,Fixed price,https://www.ebay.com/itm/157778058019
"U. S. Silver Quarters, Lot Of 4, Wash, Quarter, Circ, 1964 Or Before.",177912677738,"Mar 25, 2026",$54.00,$0.00,,,Fixed price,https://www.ebay.com/itm/177912677738,9
,,"Mar 25, 2026",$54.00,$0.00,,,Fixed price,,9
1932-S Washington Quarter Details 25C Mint Silver,177975552097,"Mar 24, 2026",$71.59,$0.00,,,Fixed price,https://www.ebay.com/itm/177975552097
40 pcs 1932-1939 Washington Quarters Roll Average Circ $10 Face 1930's,123988828118,"Mar 24, 2026",$548.44,$0.00,,,Fixed price,https://www.ebay.com/itm/123988828118
1932-S Washington Quarter PCGS AU55 Key Date Nice Eye Appeal Nice Strike,127669749658,"Mar 23, 2026",$265.00,$5.85,,,Fixed price,https://www.ebay.com/itm/127669749658
"1932 S ANACS VG 8 Washington 90% Silver Quarter, Key Date United States 25C Coin",147207690557,"Mar 23, 2026",$77.77,$5.25,,,Auction,https://www.ebay.com/itm/147207690557
"Silver Washington Quarter(s)-90%-1932-1964, Choose How Many!",358214935437,"Mar 23, 2026",$16.24,$0.79,,,Fixed price,https://www.ebay.com/itm/358214935437,2
,,"Mar 23, 2026",$16.24,$0.79,,,Fixed price,,2
1932-S Washington Silver Quarter 25C - PCGS F12 - San Fransisco,137145573899,"Mar 22, 2026",$90.00,$6.00,,,Fixed price,https://www.ebay.com/itm/137145573899
1932 S Washington Quarter ANACS XF45,147206346693,"Mar 22, 2026",$99.20,$5.38,,,Auction,https://www.ebay.com/itm/147206346693
1932 S Washington Quarter VERY FINE,147202462540,"Mar 21, 2026",$69.00,$3.75,,,Auction,https://www.ebay.com/itm/147202462540
1932-S Washington Quarter 25C NGC AU Details,147209298651,"Mar 21, 2026",$161.45,$0.00,,,Fixed price,https://www.ebay.com/itm/147209298651
1932-S Washington Silver Quarter Key Date San Francisco,147198668525,"Mar 18, 2026",$64.00,$0.00,,,Auction,https://www.ebay.com/itm/147198668525
1932-S Washington Quarter Denver Mint Silver 25C Uncirculated,406763422830,"Mar 16, 2026",$28.10,$0.00,,,Fixed price,https://www.ebay.com/itm/406763422830
PCGS 1932 S Quarter MS62 Silver Coin 25C #51647244,147194482663,"Mar 16, 2026",$423.92,$6.89,,,Auction,https://www.ebay.com/itm/147194482663
,,"Mar 16, 2026",$29.32,$0.00,,,Fixed price,,5
1932 S Washington Quarter - first year strike - Fine condition,137107674997,"Mar 15, 2026",$56.00,$5.50,,,Auction,https://www.ebay.com/itm/137107674997
1932-S Washington Quarter ICG F15,136009446463,"Mar 13, 2026",$90.00,$0.00,,,Fixed price,https://www.ebay.com/itm/136009446463
1932-S Washington Quarter 25C - San Francisco- Key Date - Mintage 408K - AU+ Det,127721128780,"Mar 12, 2026",$94.00,$0.00,,,Auction,https://www.ebay.com/itm/127721128780
1932-S Washington Silver Quarter XF+ E270 AVLR,147108864533,"Mar 12, 2026",$137.50,$0.00,,,Fixed price,https://www.ebay.com/itm/147108864533
1932 S Washington Quarter KEY DATE,147191273956,"Mar 12, 2026",$65.00,$4.00,,,Auction,https://www.ebay.com/itm/147191273956
[Removed] Item 406738521336,406738521336,"Mar 10, 2026",$29.32,$0.00,,,Fixed price,
1932-S Washington Quarter. 90% silver,117074501445,"Mar 10, 2026",$55.00,$5.89,,,Auction,https://www.ebay.com/itm/117074501445
1932-S Washington Silver Quarter XF - light scratches - Key Date.,157726153144,"Mar 10, 2026",$85.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157726153144
,,"Mar 10, 2026",$55.00,$5.89,,,Auction,,1
1932 S George Washington Silver Quarter 25C Old Soap Box Holder ANACS VF 20,127414938463,"Mar 9, 2026",$100.00,$5.50,,,Fixed price,https://www.ebay.com/itm/127414938463
1932 S Silver Washington Quarter,127713107152,"Mar 8, 2026",$166.20,$0.00,,,Auction,https://www.ebay.com/itm/127713107152
1932-S Washington Quarter Very Good Condition,116909642730,"Mar 6, 2026",$83.00,$0.00,,,Fixed price,https://www.ebay.com/itm/116909642730
1932-S WASHINGTON QUARTER-KEY DATE !!,117050234192,"Mar 6, 2026",$75.00,$5.07,,,Fixed price,https://www.ebay.com/itm/117050234192
"1932-S Washington Quarter, Key Date First Year Issue San Francisco 21276",137046111655,"Mar 6, 2026",$65.00,$5.30,,,Fixed price,https://www.ebay.com/itm/137046111655
1932-D/S Washington Quarter 25C Set of 2,137100966377,"Mar 6, 2026",$79.95,$0.00,,,Fixed price,https://www.ebay.com/itm/137100966377
1932-S Washington Silver Quarter XF - Rich Toning - Key Date.,157726167758,"Mar 6, 2026",$95.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157726167758
1932-S 25c Washington Quarter Very Fine Ngc VF 25,168188039614,"Mar 6, 2026",$128.00,$12.00,,,Fixed price,https://www.ebay.com/itm/168188039614
,,"Mar 6, 2026",$83.00,$0.00,,,Fixed price,,1
,,"Mar 6, 2026",$75.00,$5.07,,,Fixed price,,1
1932-S Washington Quarter - Gem BU - 90% Silver - Key Date!,135405285526,"Feb 27, 2026",$440.00,$0.00,,,Fixed price,https://www.ebay.com/itm/135405285526,3
,,"Feb 27, 2026",$282.77,$5.52,,,Auction,,1
"1932-S Washington Quarter, NGC AU58, Key Date. Blast White and Lustrous Coin.",117019158045,"Feb 20, 2026",$334.87,$11.95,,,Fixed price,https://www.ebay.com/itm/117019158045,1
,,"Feb 20, 2026",$334.87,$11.95,,,Fixed price,,1
,,"Feb 18, 2026","$1,550.00",$15.95,,,Fixed price,,1
1932-S Washington Quarter ~ Borderline Uncirculated (AU++) ~ KEY DATE!,304476070915,"Feb 15, 2026",$216.16,$3.98,,,Fixed price,https://www.ebay.com/itm/304476070915,3
,,"Feb 14, 2026",$500.00,$8.00,,,Auction,,1
,,"Feb 12, 2026",$42.68,$3.99,,,Fixed price,,40
,,"Feb 10, 2026",$28.99,$0.00,,,Fixed price,,2
,,"Jan 29, 2026",$69.00,$4.50,,,Fixed price,,1
Washington Quarters 90% SILVER 🔥 1932-1964 P/D/S Mints Choose How Many You Want,305694645688,"Jan 27, 2026",$18.40,$2.66,,,Fixed price,https://www.ebay.com/itm/305694645688,5
[Removed] Item 389520061909,389520061909,"Jan 27, 2026",$27.22,$0.00,,,Fixed price,,3
,,"Jan 25, 2026",$17.00,$1.53,,,Fixed price,,5
,,"Jan 23, 2026",$17.13,$0.00,,,Fixed price,,7
,,"Jan 20, 2026",$72.88,$0.00,,,Auction,,1
,,"Jan 16, 2026",$63.50,$0.00,,,Fixed price,,1
,,"Jan 14, 2026",$78.50,$3.95,,,Fixed price,,1
,,"Jan 14, 2026",$82.00,$4.76,,,Auction,,1
,,"Jan 13, 2026",$15.49,$0.00,,,Fixed price,,11
,,"Jan 11, 2026",$81.01,$0.00,,,Auction,,1
,,"Dec 29, 2025",$75.00,$7.90,,,Fixed price,,1
,,"Dec 28, 2025",$140.00,$6.00,,,Fixed price,,1
,,"Dec 25, 2025",$38.37,$3.99,,,Fixed price,,29
,,"Dec 23, 2025",$11.95,$0.00,,,Fixed price,,14
,,"Dec 23, 2025",$127.19,$0.00,,,Fixed price,,1
,,"Dec 20, 2025",$11.67,$0.00,,,Fixed price,,19
,,"Dec 17, 2025",$107.00,$0.00,,,Fixed price,,1
,,"Dec 9, 2025",$9.98,$2.26,,,Fixed price,,19
,,"Dec 6, 2025",$145.00,$6.00,,,Fixed price,,1
,,"Dec 5, 2025",$48.99,$5.00,,,Auction,,1
,,"Dec 4, 2025",$89.00,$8.40,,,Fixed price,,1
,,"Nov 23, 2025",$36.69,$4.95,,,Auction,,1
