Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1963 US Mint Proof Set 5 Coins 90% Silver Original Envelope & Cello Flat Pack,144574879548,"Mar 29, 2026",$62.38,$0.00,,,Fixed price,https://www.ebay.com/itm/144574879548
"1963 US Commemorative Year Set (Complete) #1180, 1230-1241 MNH FREE SHIPPING",285769056430,"Apr 4, 2026",$1.90,$0.00,,,Fixed price,https://www.ebay.com/itm/285769056430
1963 - Commemorative Year Set - US Mint Never Hinged Stamps,127617187944,"Mar 29, 2026",$1.90,$0.00,,,Fixed price,https://www.ebay.com/itm/127617187944
"1963 COMPLETE COMMEMORATIVE YEAR SET OF US STAMPS, SC #1230-1241 MNH",324915241236,"Apr 2, 2026",$3.29,$0.65,,,Fixed price,https://www.ebay.com/itm/324915241236
1963 Proof Set Envelope only with cardboards and COA. Issued by US Mint.,365073762418,"Apr 3, 2026",$3.35,$0.00,,,Fixed price,https://www.ebay.com/itm/365073762418
1962 Proof Set Envelope only with cardboards and COA. Issued by US Mint.,365073764221,"Mar 22, 2026",$3.35,$0.00,,,Fixed price,https://www.ebay.com/itm/365073764221
Lot (5) 1963 US Mint Proof Set Envelope - NO Coins Empty,126204327736,"Mar 17, 2026",$9.95,$0.00,,,Fixed price,https://www.ebay.com/itm/126204327736
1963 US Mint Set Uncirculated 10 Coin P & D OGP 90% Silver in Envelope,144826800391,"Apr 2, 2026",$121.92,$0.00,,,Fixed price,https://www.ebay.com/itm/144826800391
1963 US SILVER PROOF SET / STILL SEALED,277829479320,"Mar 25, 2026",$61.00,$0.00,,,Fixed price,https://www.ebay.com/itm/277829479320
GEM Spot-free 1963 US Mint Silver Proof Set with Envelope and Inserts,117098762400,"Mar 21, 2026",$48.00,$5.45,,,Fixed price,https://www.ebay.com/itm/117098762400
1963 US Mint Proof Set 5 Coins 90% Silver Original Envelope & Cello Flat Pack,117106908884,"Mar 31, 2026",$57.00,$5.62,,,Auction,https://www.ebay.com/itm/117106908884
1963 US Mint Uncirculated Set 90% Silver Whitman Plastic Holder 5 Coin US Mint,127717917395,"Mar 14, 2026",$70.00,$5.16,,,Auction,https://www.ebay.com/itm/127717917395
1963 US Mint 90% Silver Proof Coin Set in Holder with Box & Mint paper insert,127730197223,"Mar 20, 2026",$44.19,$7.00,,,Fixed price,https://www.ebay.com/itm/127730197223
1963 US mint silver proof set,127737437009,"Mar 19, 2026",$44.00,$6.19,,,Auction,https://www.ebay.com/itm/127737437009
1963-P US Mint Proof Set Original Envelope Silver coins w/ Franklin half,127751456284,"Mar 18, 2026",$54.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127751456284
1963 P. C. US Mint Silver Proof Set With Original Envelope,137090661796,"Mar 10, 2026",$44.00,$8.45,,,Auction,https://www.ebay.com/itm/137090661796
1963 US Mint Set Uncirculated 2 Sleaves (#60871-L),137114583075,"Mar 13, 2026",$100.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137114583075
1963 US Mint silver Set 5-Coin Whitman Display Holder Uncirculated,137164185908,"Mar 25, 2026",$36.00,$5.62,,,Fixed price,https://www.ebay.com/itm/137164185908
1963 US Mint Proof Set 5 Coins 90% Silver Flat Pack NO ENVELOPE,145045228809,"Mar 31, 2026",$59.40,$0.00,,,Fixed price,https://www.ebay.com/itm/145045228809
1962 US Mint Set Uncirculated 10 Coin Set P&D OGP 90% Silver Franklin,145246106804,"Apr 2, 2026",$116.81,$0.00,,,Fixed price,https://www.ebay.com/itm/145246106804
1963 US Mint Proof Set 90% Silver Capital Plastic Holder 5 Coins,147165777106,"Mar 24, 2026",$70.99,$0.00,,,Fixed price,https://www.ebay.com/itm/147165777106
"1962, 1963 US Silver Proof Set w/ Original Envelope Sealed Unopened",147192751060,"Mar 16, 2026",$100.00,$5.75,,,Fixed price,https://www.ebay.com/itm/147192751060
1963 US Mint Set Uncirculated 10 Coin P & D in Envelope,147206194462,"Mar 22, 2026",$88.88,$5.75,,,Auction,https://www.ebay.com/itm/147206194462
"1962, 1963 US Silver Proof Set w/ Original Envelope Sealed Unopened",147207996748,"Mar 17, 2026",$100.00,$5.75,,,Fixed price,https://www.ebay.com/itm/147207996748
1963 US Mint Proof Set SEALED 5 Coins 90% Silver Original Envelope Hoosier Hoard,147208852267,"Mar 19, 2026",$75.99,$0.00,,,Fixed price,https://www.ebay.com/itm/147208852267
1963 US Proof Set W/ 5 Gem BU Coins In Red Capital Holder # PS 1963 GBU,147217088188,"Mar 28, 2026",$69.00,$7.95,,,Auction,https://www.ebay.com/itm/147217088188
1963 (P) Lincoln Memorial Mint PROOF from Original US Proof Set in Cello,154960872419,"Mar 15, 2026",$3.95,$0.00,,,Fixed price,https://www.ebay.com/itm/154960872419
1963 US Mint Uncirculated Set ENVELOPES ONLY. No Coins.,156835086464,"Mar 7, 2026",$1.75,$2.00,,,Fixed price,https://www.ebay.com/itm/156835086464
1962 and 1963 US MINT SILVER PROOF SETS - 10 COINS AS SHOWN,157732778852,"Mar 7, 2026",$109.99,$0.00,,,Fixed price,https://www.ebay.com/itm/157732778852
1963 US Silver Proof Set Uncirculated with COA in the original envelope,157773788550,"Mar 28, 2026",$42.00,$9.86,,,Auction,https://www.ebay.com/itm/157773788550
1963 US Mint Silver Proof Set 5 Coins Complete w/OGP-COA. Sealed envelope.,168187728118,"Apr 2, 2026",$60.00,$2.95,,,Fixed price,https://www.ebay.com/itm/168187728118
1963 US Mint Silver Proof Set 5 Coins Complete w/OGP-COA. Sealed envelope.,168187728761,"Apr 2, 2026",$60.00,$2.95,,,Fixed price,https://www.ebay.com/itm/168187728761
"1963 US Mint Proof Set Sealed Pack, 3 Silver Coins, No Envelope/Coa",168192372611,"Mar 6, 2026",$54.00,$5.99,,,Auction,https://www.ebay.com/itm/168192372611
"1963 US Mint Proof Set -.90 Silver Half, Quarter & Dime CHOICE GEM OGP/COA",168202708863,"Mar 13, 2026",$57.00,$4.87,,,Auction,https://www.ebay.com/itm/168202708863
1963 US Mint Set Uncirculated 2 Sleaves (#60870-L),168221319697,"Mar 11, 2026",$100.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168221319697
"1963 P&D US Mint Uncirculated Sealed Mint Set. Both 5 coin sets, P & D",168254825718,"Mar 29, 2026",$105.50,$8.08,,,Auction,https://www.ebay.com/itm/168254825718
1963 and 1964 US Mint Proof Sets 90% Silver Beautiful Coins,177913938674,"Mar 9, 2026",$92.00,$0.00,,,Auction,https://www.ebay.com/itm/177913938674
