Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1984-1993 - 10 US Proof Sets Mint Packaging with Certificate of Authenticity,375917428866,"Apr 3, 2026",$77.75,$14.54,,,Fixed price,https://www.ebay.com/itm/375917428866
A0070- 1984 Donruss BB #s 1-222 APPROXIMATE GRADE -You Pick- 15+ FREE US SHIP,235403126212,"Mar 31, 2026",$1.17,$0.29,,,Fixed price,https://www.ebay.com/itm/235403126212
A0070- 1984 Donruss BB 473-660 APPROXIMATE GRADE -You Pick- 15+ FREE US SHIP,235403126203,"Mar 31, 2026",$0.76,$0.00,,,Fixed price,https://www.ebay.com/itm/235403126203
Vintage Comics NM+ Individual Through Bulk Dozens of Series + More 35% OFF 4+,126744264538,"Apr 2, 2026",$1.49,$1.00,,,Fixed price,https://www.ebay.com/itm/126744264538
1984 Proof set. Genuine. complete and original as issued by US Mint.,372644861227,"Apr 1, 2026",$6.47,$5.29,,,Fixed price,https://www.ebay.com/itm/372644861227
1984-S US Mint Proof Set 5 Coin Set OGP Original Government Packaging,145591714617,"Apr 5, 2026",$12.56,$0.00,,,Fixed price,https://www.ebay.com/itm/145591714617
"US Transportation Set #1 Complete Set of 14 1981-1984, SC 1897-1908 - MNH",161440760228,"Apr 3, 2026",$3.86,$1.99,,,Fixed price,https://www.ebay.com/itm/161440760228
1980-1981 1984-1989 P D Kennedy Half Dollar BU Mint Cello Run Set 16 US Coins,273009645211,"Apr 4, 2026",$39.39,$4.99,,,Fixed price,https://www.ebay.com/itm/273009645211
A0070- 1984 Donruss BB 223-472 APPROXIMATE GRADE -You Pick- 15+ FREE US SHIP,335227533088,"Mar 26, 2026",$0.81,$1.09,,,Fixed price,https://www.ebay.com/itm/335227533088
B0739- 1984 O-Pee-Chee BB Cards 251-396 +Rookies -You Pick- 15+ FREE US SHIP,234559103819,"Mar 31, 2026",$0.73,$0.00,,,Fixed price,https://www.ebay.com/itm/234559103819
A5158- 1984 Cramer Minor League BB Card #s 1-250 -You Pick- 15+ FREE US SHIP,257367093892,"Apr 3, 2026",$3.21,$0.54,,,Fixed price,https://www.ebay.com/itm/257367093892
