Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
B6600- 1994 Fleer/ProCards Minor League BB Group13 -You Pick- 15+ FREE US SHIP,256887971956,"Apr 5, 2026",$1.93,$0.17,,,Fixed price,https://www.ebay.com/itm/256887971956
B6600- 1994 Fleer/ProCards Minor League BB Group6 -You Pick- 15+ FREE US SHIP,236045626915,"Apr 5, 2026",$2.27,$0.60,,,Fixed price,https://www.ebay.com/itm/236045626915
A9161- 1994 Pacific Prisms FB Cards 1-126 +Inserts -You Pick- 15+ FREE US SHIP,257331825798,"Apr 5, 2026",$0.99,$0.89,,,Fixed price,https://www.ebay.com/itm/257331825798
A3133- 1994 Topps Gold BB Cards 201-400 Parallels -You Pick- 15+ FREE US SHIP,236330744160,"Apr 5, 2026",$1.28,$0.00,,,Fixed price,https://www.ebay.com/itm/236330744160
A6629- 1994 JOGO Football Card #s 1-200 VERY RARE -You Pick- 15+ FREE US SHIP,236653045242,"Apr 5, 2026",$2.57,$0.89,,,Fixed price,https://www.ebay.com/itm/236653045242
US Mint Proof Set 1994-1998 Lot Green Box w/ COAs Uncirculated Coins Estate Lot,376050569924,"Apr 4, 2026",$49.11,$14.27,,,Fixed price,https://www.ebay.com/itm/376050569924
A6161- 1994-95 Excel Baseball #s 1-200 +Rookies -You Pick- 15+ FREE US SHIP,334094971969,"Apr 4, 2026",$0.80,$0.36,,,Fixed price,https://www.ebay.com/itm/334094971969
A1155- 1994 Score Baseball Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,334058724334,"Apr 4, 2026",$0.71,$0.00,,,Fixed price,https://www.ebay.com/itm/334058724334
A1081- 1994 Stadium Club BB Cards 501-720 +Inserts -You Pick- 15+ FREE US SHIP,334453447502,"Apr 3, 2026",$0.72,$0.00,,,Fixed price,https://www.ebay.com/itm/334453447502
A1397- 1994 Collector's Choice FB Card #s 1-250 -You Pick- 15+ FREE US SHIP,234330664360,"Apr 3, 2026",$0.71,$0.00,,,Fixed price,https://www.ebay.com/itm/234330664360
1994 Proof set. Genuine. complete and original as issued by US Mint.,352634392914,"Apr 3, 2026",$7.50,$3.24,,,Fixed price,https://www.ebay.com/itm/352634392914
B6600- 1994 Fleer/ProCards Minor League BB Group8 -You Pick- 15+ FREE US SHIP,256887965985,"Apr 3, 2026",$2.40,$0.84,,,Fixed price,https://www.ebay.com/itm/256887965985
A0485- 1994 Ultra Baseball Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,334169163859,"Apr 2, 2026",$0.74,$0.00,,,Fixed price,https://www.ebay.com/itm/334169163859
A3913- 1994 Fleer Extra Bases Baseball Cards 1-250 -You Pick- 15+ FREE US SHIP,236719958864,"Apr 2, 2026",$0.88,$0.18,,,Fixed price,https://www.ebay.com/itm/236719958864
A5797- 1994-95 Topps Premier Hockey Card #s 1-550 -You Pick- 15+ FREE US SHIP,335291176393,"Apr 2, 2026",$0.69,$0.20,,,Fixed price,https://www.ebay.com/itm/335291176393
A2611- 1994 Upper Deck Baseball #s 212-421 +Rookies -You Pick- 15+ FREE US SHIP,234126337668,"Apr 2, 2026",$0.76,$0.00,,,Fixed price,https://www.ebay.com/itm/234126337668
A4208- 1994 Vision Generation Extreme Cards 1-150 -You Pick- 15+ FREE US SHIP,335567985326,"Apr 1, 2026",$0.80,$0.21,,,Fixed price,https://www.ebay.com/itm/335567985326
A9075- 1994 Collector's Choice Silver BB #s 251-500 -You Pick- 15+ FREE US SHIP,234192094786,"Apr 1, 2026",$0.84,$0.10,,,Fixed price,https://www.ebay.com/itm/234192094786
B5625- 1994 Futera Hot Surf Surfing Card #s 1-110 -You Pick- 15+ FREE US SHIP,256650348656,"Apr 1, 2026",$3.16,$0.23,,,Fixed price,https://www.ebay.com/itm/256650348656
B6600- 1994 Fleer/ProCards Minor League BB Group12 -You Pick- 15+ FREE US SHIP,236045634292,"Apr 1, 2026",$2.49,$0.28,,,Fixed price,https://www.ebay.com/itm/236045634292
B6600- 1994 Fleer/ProCards Minor League BB Group16 -You Pick- 15+ FREE US SHIP,236045634295,"Apr 1, 2026",$2.66,$0.30,,,Fixed price,https://www.ebay.com/itm/236045634295
A6410- 1994 Topps Archives 1957 Football #s 1-154 -You Pick- 15+ FREE US SHIP,335866155436,"Apr 1, 2026",$1.14,$0.50,,,Fixed price,https://www.ebay.com/itm/335866155436
B5766- 1994 Topps Archives 1956 FB 1-120 +Inserts -You Pick- 15+ FREE US SHIP,335866174049,"Apr 1, 2026",$1.31,$0.46,,,Fixed price,https://www.ebay.com/itm/335866174049
1994 US Mint Proof Set,304804386385,"Mar 31, 2026",$7.00,$4.00,,,Fixed price,https://www.ebay.com/itm/304804386385
A0485- 1994 Ultra Baseball Cards 251-500 +Rookies -You Pick- 15+ FREE US SHIP,334169163912,"Mar 31, 2026",$0.74,$0.00,,,Fixed price,https://www.ebay.com/itm/334169163912
A0485- 1994 Ultra Baseball Cards 501-600 +Inserts -You Pick- 15+ FREE US SHIP,334169171539,"Mar 31, 2026",$0.75,$0.00,,,Fixed price,https://www.ebay.com/itm/334169171539
B4264- 1994 Fleer Baseball Cards 251-500 +Rookies -You Pick- 15+ FREE US SHIP,335390996266,"Mar 31, 2026",$0.76,$0.10,,,Fixed price,https://www.ebay.com/itm/335390996266
A4139- 1994 Topps Baseball Cards 601-792 +Rookies -You Pick- 15+ FREE US SHIP,234601754846,"Mar 31, 2026",$0.86,$1.09,,,Fixed price,https://www.ebay.com/itm/234601754846
A4419- 1994 Upper Deck All-Time Heroes BB #s 1-225 -You Pick- 15+ FREE US SHIP,234933871109,"Mar 30, 2026",$0.85,$0.89,,,Fixed price,https://www.ebay.com/itm/234933871109
B2354- 1994 Topps Archives '54 BB 1-258 +Inserts -You Pick- 15+ FREE US SHIP,257141854733,"Mar 30, 2026",$0.85,$0.00,,,Fixed price,https://www.ebay.com/itm/257141854733
A1511- 1994 Classic Four Sport Cards 1-200 +Inserts -You Pick- 15+ FREE US SHIP,334105225509,"Mar 29, 2026",$0.97,$0.20,,,Fixed price,https://www.ebay.com/itm/334105225509
B4264- 1994 Fleer Baseball Cards 501-720 +Rookies -You Pick- 15+ FREE US SHIP,335390996270,"Mar 29, 2026",$0.88,$0.36,,,Fixed price,https://www.ebay.com/itm/335390996270
A5914- 1993-94 Star Basketball Card #s 1-100 -You Pick- 15+ FREE US SHIP,256996630922,"Mar 29, 2026",$0.82,$0.00,,,Fixed price,https://www.ebay.com/itm/256996630922
A1222- 1994 Finest Baseball Cards 251-440 +Inserts -You Pick- 15+ FREE US SHIP,334860842637,"Mar 29, 2026",$2.01,$1.09,,,Fixed price,https://www.ebay.com/itm/334860842637
A6825- 1994 Pinnacle Baseball #s 251-500 +Rookies -You Pick- 15+ FREE US SHIP,234098918616,"Mar 29, 2026",$0.77,$0.00,,,Fixed price,https://www.ebay.com/itm/234098918616
A1235- 1993-1994 Conlon TSN Baseball Cards 751-1000 -You Pick- 15+ FREE US SHIP,235913982153,"Mar 28, 2026",$0.94,$0.26,,,Fixed price,https://www.ebay.com/itm/235913982153
A3225- 1994 Upper Deck Electric Diamond BB 1-200 -You Pick- 15+ FREE US SHIP,257399440322,"Mar 28, 2026",$1.08,$1.65,,,Fixed price,https://www.ebay.com/itm/257399440322
1994 Marvel Masterpieces NEW (NOT USED) UNCIRCULATED Cards Your Choice 8A1-1,166311433431,"Mar 26, 2026",$1.99,$0.99,,,Fixed price,https://www.ebay.com/itm/166311433431
A4392- 1994 SP Football Card #s 1-200 +Inserts -You Pick- 15+ FREE US SHIP,234630857429,"Mar 25, 2026",$0.78,$0.00,,,Fixed price,https://www.ebay.com/itm/234630857429
B5518- 1994 GameDay Football Cards 251-420 +Inserts -You Pick- 15+ FREE US SHIP,235718357086,"Mar 23, 2026",$0.85,$0.10,,,Fixed price,https://www.ebay.com/itm/235718357086
B7654- 1994 Superior Rookies Football Cards 1-80 -You Pick- 15+ FREE US SHIP,336266161248,"Mar 23, 2026",$1.20,$1.09,,,Fixed price,https://www.ebay.com/itm/336266161248
B2524- 1994-95 Pinnacle Hk Card #s 1-200 +Rookies -You Pick- 15+ FREE US SHIP,234817761632,"Mar 21, 2026",$0.69,$0.50,,,Fixed price,https://www.ebay.com/itm/234817761632
A6825- 1994 Pinnacle Museum Baseball Cards 1-250 -You Pick- 15+ FREE US SHIP,336006677549,"Mar 19, 2026",$1.52,$0.22,,,Fixed price,https://www.ebay.com/itm/336006677549
Green Lantern 48 49 50 Comic Lot Set Emerald Twilight Part 1 2 3 1994 DC Kyle R,127711221734,"Mar 18, 2026",$33.00,$10.31,,,Fixed price,https://www.ebay.com/itm/127711221734
B2760- 1994-95 Stadium Club Bk #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,234866681142,"Mar 14, 2026",$0.76,$0.00,,,Fixed price,https://www.ebay.com/itm/234866681142
B2651- 1994-95 Donruss Hockey Cards 1-200 +Rookies -You Pick- 15+ FREE US SHIP,334691992762,"Mar 14, 2026",$0.83,$0.10,,,Fixed price,https://www.ebay.com/itm/334691992762
B5667- 1994 Maxx Premier Series Racing Cards 1-200 -You Pick- 15+ FREE US SHIP,335598767549,"Mar 13, 2026",$0.70,$0.00,,,Fixed price,https://www.ebay.com/itm/335598767549
1994 Clad US Proof 5 Coin Set with Original Packaging & COA COMPLETE,334295451057,"Mar 11, 2026",$9.49,$0.00,,,Fixed price,https://www.ebay.com/itm/334295451057
A1351- 1994 Upper Deck Electric Diamond BB 201-400 -You Pick- 15+ FREE US SHIP,235011698202,"Mar 9, 2026",$1.27,$0.21,,,Fixed price,https://www.ebay.com/itm/235011698202
A7397- 1994-95 Jam Session Bk Cards 1-200 +Inserts -You Pick- 15+ FREE US SHIP,335172963146,"Mar 8, 2026",$0.95,$0.27,,,Fixed price,https://www.ebay.com/itm/335172963146
