Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
Scottsdale Mint 1 oz Silver STACKER® - Grizzly Bear (eBay Exclusive) #A120,317585647905,"May 1, 2026",$94.89,$19.41,,,Fixed price,https://www.ebay.com/itm/317585647905,301
1 Troy oz Miyamoto Musashi Design .999 Fine Silver Round,317358508122,"May 1, 2026",$81.16,$14.17,,,Fixed price,https://www.ebay.com/itm/317358508122,194
Lot of 2 - 1 Troy oz Buffalo .999 Fine Silver Round,174082640941,"May 1, 2026",$171.82,$0.00,,,Fixed price,https://www.ebay.com/itm/174082640941,173
Lot of 5 - 1 Troy oz Silver Round .999 Fine Secondary Market,205828389229,"May 1, 2026",$442.73,$40.66,,,Fixed price,https://www.ebay.com/itm/205828389229,164
1 oz President Trump First Edition Silver Medallion PCGS GEM Proof,157641033395,"May 1, 2026",$109.24,$0.00,,,Fixed price,https://www.ebay.com/itm/157641033395,171
Lot of 10 - 1 Troy oz Silver Round .999 Fine Secondary Market,205181492142,"May 1, 2026",$907.93,$81.11,,,Fixed price,https://www.ebay.com/itm/205181492142,171
1/2 oz Silver Round - APMEX,122771615345,"May 1, 2026",$53.46,$59.59,,,Fixed price,https://www.ebay.com/itm/122771615345,283
1 oz Silver Round - Secondary Market - Lot of 20 Rounds .999 Silver Random Brand,114283950468,"May 1, 2026","$1,589.34",$49.99,,,Fixed price,https://www.ebay.com/itm/114283950468,111
1 oz Silver Round - 2026 APMEX Year of the Horse (Series 2),127429631451,"May 1, 2026",$85.98,$25.32,,,Fixed price,https://www.ebay.com/itm/127429631451,147
1 oz Silver Round - 250th Anniversary of Paul Revere's Ride,127057640444,"May 1, 2026",$83.79,$0.00,,,Fixed price,https://www.ebay.com/itm/127057640444,97
1 oz Silver Round - Minuteman,116865423960,"May 1, 2026",$77.69,$0.00,,,Fixed price,https://www.ebay.com/itm/116865423960,78
2026 - YEAR OF THE HORSE - 1 oz .999 FINE SILVER BU ROUND CHINESE ZODIAC INSTOCK,168039058465,"May 1, 2026",$99.31,$17.45,,,Fixed price,https://www.ebay.com/itm/168039058465,82
1 Troy oz Geronimo Design .999 Fine Silver Round,177225469903,"May 1, 2026",$81.27,$16.33,,,Fixed price,https://www.ebay.com/itm/177225469903,59
GSM - Year of the DRAGON 1 oz .999 FINE SILVER SILVER BU ROUND - IN STOCK!,166412888296,"May 1, 2026",$98.38,$85.94,,,Fixed price,https://www.ebay.com/itm/166412888296,70
2026 1/2 oz Team USA Coach Snoop Winter Games Silver Round (New),157657238517,"May 1, 2026",$50.64,$0.00,,,Fixed price,https://www.ebay.com/itm/157657238517,57
2022 Armenia Noah's Ark Fine Silver 100 Drams 1/4 oz Coin,125522977172,"May 1, 2026",$27.30,$9.28,,,Fixed price,https://www.ebay.com/itm/125522977172,121
2026 - 1 oz .999 Fine JUSTICE Silver Round Silver Shield BU COIN - IN STOCK!!,154307840267,"May 1, 2026",$106.14,$20.07,,,Fixed price,https://www.ebay.com/itm/154307840267,53
1 oz Silver Round .999 Fine Silver - Random Design - Tube of 20 Rounds,296486542075,"May 1, 2026","$1,425.10",$80.07,,,Fixed price,https://www.ebay.com/itm/296486542075,703
1 oz Silver Buffalo Round .999 Fine Silver - Random Mint,363080843403,"May 1, 2026",$80.66,$20.34,,,Fixed price,https://www.ebay.com/itm/363080843403,717
1 oz Silver Round - Secondary Market - Lot of 10 Rounds .999 Silver Random Brand,143953931791,"May 1, 2026",$830.06,$50.34,,,Fixed price,https://www.ebay.com/itm/143953931791,340
1 oz Zombucks World Libertattered Silver Round (New),157744886629,"May 1, 2026",$87.05,$0.00,,,Fixed price,https://www.ebay.com/itm/157744886629,230
1 oz Engelhard Prospector Silver Round,388409778603,"May 1, 2026",$87.23,$0.00,,,Fixed price,https://www.ebay.com/itm/388409778603,544
1 Troy oz Miyamoto Musashi Design .999 Fine Silver Round,317358508122,"May 1, 2026",$81.79,$14.17,,,Fixed price,https://www.ebay.com/itm/317358508122,189
Lot of 10 - 1 Troy oz Silver Round .999 Fine Secondary Market,205181492142,"May 1, 2026",$906.51,$81.11,,,Fixed price,https://www.ebay.com/itm/205181492142,173
1/10 oz Golden State Mint Silver Round Aztec Calendar .999 Fine Tube of 50,374533623650,"May 1, 2026",$427.77,$0.00,,,Fixed price,https://www.ebay.com/itm/374533623650,225
1 oz Silver Round - Ounce of Luck Clover & Horseshoe,125175060121,"May 1, 2026",$85.20,$43.14,,,Fixed price,https://www.ebay.com/itm/125175060121,120
1 oz FIFA World Cup 2026 Silver Round (New),157530343244,"May 1, 2026",$93.48,$0.00,,,Fixed price,https://www.ebay.com/itm/157530343244,287
1 Troy oz Joan of Arc Design .999 Fine Silver Round,177225470084,"May 1, 2026",$86.24,$14.14,,,Fixed price,https://www.ebay.com/itm/177225470084,74
1 oz Silver Round - Minuteman,116865423960,"May 1, 2026",$77.96,$0.00,,,Fixed price,https://www.ebay.com/itm/116865423960,80
Item ID 376008524661,376008524661,"May 1, 2026",$75.43,$0.00,,,Fixed price,https://www.ebay.com/itm/376008524661,170
GSM - Year of the DRAGON 1 oz .999 FINE SILVER SILVER BU ROUND - IN STOCK!,166412888296,"May 1, 2026",$98.04,$85.94,,,Fixed price,https://www.ebay.com/itm/166412888296,73
Lot of 10 - 1 Troy oz Sitting Bull Design .999 Fine Silver Round,205590720949,"May 1, 2026",$783.46,$0.00,,,Fixed price,https://www.ebay.com/itm/205590720949,76
1 Troy oz Geronimo Design .999 Fine Silver Round,177225469903,"May 1, 2026",$81.68,$16.33,,,Fixed price,https://www.ebay.com/itm/177225469903,58
1/10oz .999 Fine Silver Round - Heads and Tails,236467947538,"May 1, 2026",$14.67,$3.77,,,Fixed price,https://www.ebay.com/itm/236467947538,113
1 oz Engelhard Prospector Silver Round,155768499055,"May 1, 2026",$87.35,$0.00,,,Fixed price,https://www.ebay.com/itm/155768499055,107
1 oz Silver Buffalo Round .999 Fine Silver - Random Mint,363080843403,"Apr 30, 2026",$80.58,$20.34,,,Fixed price,https://www.ebay.com/itm/363080843403,717
Lot of 10 - 1 Troy oz Buffalo .999 Fine Silver Round,202811995399,"Apr 30, 2026",$777.68,$0.00,,,Fixed price,https://www.ebay.com/itm/202811995399,449
Tube of 20 - 1 oz Silver Round Buffalo .999 Fine Silver,112571120885,"Apr 30, 2026","$1,650.61",$53.32,,,Fixed price,https://www.ebay.com/itm/112571120885,451
1 Troy oz William Wallace Design .999 Fine Silver Round,317848035840,"Apr 30, 2026",$91.51,$0.00,,,Fixed price,https://www.ebay.com/itm/317848035840,381
5 x Scottsdale Mint 1 oz Silver STACKER® - Grizzly Bear (eBay Exclusive) #A122,317585653724,"Apr 30, 2026",$448.62,$33.34,,,Fixed price,https://www.ebay.com/itm/317585653724,319
1/10 oz Golden State Mint Silver Round Incuse Indian .999 Fine Tube of 50,405037593450,"Apr 30, 2026",$410.60,$0.00,,,Fixed price,https://www.ebay.com/itm/405037593450,254
1 oz Silver Round - Lincoln Penny,144438114249,"Apr 30, 2026",$87.89,$0.00,,,Fixed price,https://www.ebay.com/itm/144438114249,231
1 oz Engelhard Prospector Silver Round,388409778603,"Apr 30, 2026",$87.23,$0.00,,,Fixed price,https://www.ebay.com/itm/388409778603,543
1/4 oz Golden State Mint Silver Round Incuse Indian .999 Fine Tube of 20,375485488864,"Apr 30, 2026",$407.83,$0.00,,,Fixed price,https://www.ebay.com/itm/375485488864,190
1 oz Silver Round - Aztec,144558966633,"Apr 30, 2026",$96.48,$29.02,,,Fixed price,https://www.ebay.com/itm/144558966633,177
1/2 oz Silver Round - APMEX (Walking Liberty Half-Dollar),112615725176,"Apr 30, 2026",$57.79,$0.00,,,Fixed price,https://www.ebay.com/itm/112615725176,283
1 oz Silver Round - APMEX (In TEP),142549550463,"Apr 30, 2026",$94.22,$54.79,,,Fixed price,https://www.ebay.com/itm/142549550463,212
1/2 oz Silver Round - Buffalo,112615899558,"Apr 30, 2026",$55.60,$0.00,,,Fixed price,https://www.ebay.com/itm/112615899558,188
20 x 1 oz Silver STACKER® ROUNDS by Scottsdale Mint .999 Silver Rounds #A128,146884202703,"Apr 30, 2026","$1,831.69",$93.29,,,Fixed price,https://www.ebay.com/itm/146884202703,101
1/10 OZ Gold Coin Precious Metal Case EMPTY,174576614799,"Apr 30, 2026",$15.77,$4.10,,,Fixed price,https://www.ebay.com/itm/174576614799,105
1 oz Silver Round - Ounce of Luck Clover & Horseshoe,125175060121,"Apr 30, 2026",$84.86,$34.10,,,Fixed price,https://www.ebay.com/itm/125175060121,118
1 oz Marilyn Monroe Silver Round (New),177698470613,"Apr 30, 2026",$92.07,$0.00,,,Fixed price,https://www.ebay.com/itm/177698470613,100
1 Troy oz Joan of Arc Design .999 Fine Silver Round,177225470084,"Apr 30, 2026",$85.87,$14.14,,,Fixed price,https://www.ebay.com/itm/177225470084,73
Item ID 375661444125,375661444125,"Apr 30, 2026",$79.09,$0.00,,,Fixed price,https://www.ebay.com/itm/375661444125,167
1 oz Silver Round - Boston Tea Party (250th Anniversary),145496797465,"Apr 30, 2026",$97.15,$0.00,,,Fixed price,https://www.ebay.com/itm/145496797465,77
5 x 1 oz RESERVE .999 Silver Rounds by Scottsdale Mint (BU) #A646,145763113697,"Apr 30, 2026",$441.61,$27.77,,,Fixed price,https://www.ebay.com/itm/145763113697,60
1/10 oz walking liberty silver round .999 Fine Silver,198128907039,"Apr 30, 2026",$14.26,$0.00,,,Fixed price,https://www.ebay.com/itm/198128907039,141
Harry Potter 1 oz Silver Currency: Gringotts Sickle Round,116282292502,"Apr 30, 2026",$80.55,$32.39,,,Fixed price,https://www.ebay.com/itm/116282292502,78
John Wick® 1 oz Silver Continental Coin - Tube of 20,144978332582,"Apr 30, 2026","$1,504.33",$0.00,,,Fixed price,https://www.ebay.com/itm/144978332582,64
1/10oz .999 Fine Silver Round - Heads and Tails,236467947538,"Apr 30, 2026",$14.64,$3.77,,,Fixed price,https://www.ebay.com/itm/236467947538,112
Bitcoin 1 oz .999 Fine Silver Round BU Crypto Commemorative BlockChain IN STOCK,165536442113,"Apr 30, 2026",$113.98,$26.13,,,Fixed price,https://www.ebay.com/itm/165536442113,64
1/4 OZ Gold Coin Precious Metal Case EMPTY,174576659863,"Apr 30, 2026",$15.55,$2.79,,,Fixed price,https://www.ebay.com/itm/174576659863,66
Lot of 3 - 1 Troy oz Morgan Stackable .999 Fine Silver Rounds,204087885945,"Apr 30, 2026",$203.66,$0.00,,,Fixed price,https://www.ebay.com/itm/204087885945,43
1/4 oz .999 FINE Silver Round Walking Liberty Design GSM .25 OZ Silver IN STOCK!,166909155133,"Apr 30, 2026",$25.11,$0.00,,,Fixed price,https://www.ebay.com/itm/166909155133,84
1/4 oz Silver Round - Buffalo,142549382102,"Apr 30, 2026",$33.36,$0.00,,,Fixed price,https://www.ebay.com/itm/142549382102,58
1/10 oz Golden State Mint Silver Round Incuse Indian .999 Fine Tube of 50,405037593450,"Apr 30, 2026",$411.57,$0.00,,,Fixed price,https://www.ebay.com/itm/405037593450,252
20 x 1 oz Silver STACKER® ROUNDS by Scottsdale Mint .999 Silver Rounds #A128,146884202703,"Apr 30, 2026","$1,838.85",$93.29,,,Fixed price,https://www.ebay.com/itm/146884202703,100
1/10 OZ Gold Coin Precious Metal Case EMPTY,174576614799,"Apr 30, 2026",$15.72,$3.94,,,Fixed price,https://www.ebay.com/itm/174576614799,103
John Wick® 1 oz Silver Continental Coin - Tube of 20,144978332582,"Apr 30, 2026","$1,511.49",$0.00,,,Fixed price,https://www.ebay.com/itm/144978332582,63
Lot of 3 - 1 Troy oz Morgan Stackable .999 Fine Silver Rounds,204087885945,"Apr 30, 2026",$204.65,$0.00,,,Fixed price,https://www.ebay.com/itm/204087885945,42
1/4 oz .999 FINE Silver Round Walking Liberty Design GSM .25 OZ Silver IN STOCK!,166909155133,"Apr 30, 2026",$25.30,$0.00,,,Fixed price,https://www.ebay.com/itm/166909155133,82
1 x 2 oz .999 Silver STACKER ROUND by Scottsdale Mint - 2 oz .999 Silver #A374,363519492417,"Apr 29, 2026",$184.90,$33.14,,,Fixed price,https://www.ebay.com/itm/363519492417,643
1 oz. Silver Round - Random Brand - Secondary Market - .999 Fine (Tube of 20),304556766602,"Apr 29, 2026","$1,644.07",$9.95,,,Fixed price,https://www.ebay.com/itm/304556766602,582
1 x 5 oz .999 Silver STACKER ROUND by Scottsdale Mint - 5 oz .999 Silver #A375,141931688823,"Apr 29, 2026",$444.09,$36.91,,,Fixed price,https://www.ebay.com/itm/141931688823,543
1 oz. Silver Round - Random Brand - Secondary Market - .999 Fine,366011456629,"Apr 29, 2026",$90.10,$24.28,,,Fixed price,https://www.ebay.com/itm/366011456629,502
John Wick 1 oz Silver Continental Coin,124201164183,"Apr 29, 2026",$94.03,$40.16,,,Fixed price,https://www.ebay.com/itm/124201164183,214
1/10 oz Golden State Mint Silver Round Aztec Calendar .999 Fine Tube of 50,374533623650,"Apr 29, 2026",$427.83,$0.00,,,Fixed price,https://www.ebay.com/itm/374533623650,221
Scottsdale Mint 1oz Silver STACKER® Grizzly Bear CertiLock (eBay Exclusive)#A123,366018867994,"Apr 29, 2026",$85.07,$26.93,,,Fixed price,https://www.ebay.com/itm/366018867994,403
"Morgan Silver Round, .999 Pure Bullion Private Mint .5 Oz",257253459992,"Apr 29, 2026",$62.90,$12.89,,,Fixed price,https://www.ebay.com/itm/257253459992,276
1 oz FIFA World Cup 2026 Silver Round (New),157530343244,"Apr 29, 2026",$93.68,$0.00,,,Fixed price,https://www.ebay.com/itm/157530343244,273
2026 Freedom Girl Silver Shield Silver Round Coin 1 oz .999 Fine Silver IN STOCK,151944596576,"Apr 29, 2026",$97.63,$85.72,,,Fixed price,https://www.ebay.com/itm/151944596576,67
2022 Samoa Mermaid Princess of the Seas COIN IN CAPSULE Scottsdale 1 oz Silver,155682664001,"Apr 29, 2026",$96.07,$24.61,,,Fixed price,https://www.ebay.com/itm/155682664001,51
1 x 2 oz .999 Silver STACKER ROUND by Scottsdale Mint - 2 oz .999 Silver #A374,363519492417,"Apr 29, 2026",$185.55,$33.14,,,Fixed price,https://www.ebay.com/itm/363519492417,637
1 x 5 oz .999 Silver STACKER ROUND by Scottsdale Mint - 5 oz .999 Silver #A375,141931688823,"Apr 29, 2026",$444.40,$36.91,,,Fixed price,https://www.ebay.com/itm/141931688823,542
1 x 100 gram Silver STACKER ROUND by Scottsdale Mint .999 Silver #A380,364166449250,"Apr 28, 2026",$283.87,$33.49,,,Fixed price,https://www.ebay.com/itm/364166449250,397
1 oz Silver STACKER® ROUND by Scottsdale Mint .999 Silver Bullion Round #A129,146871409717,"Apr 28, 2026",$93.32,$20.25,,,Fixed price,https://www.ebay.com/itm/146871409717,436
2026 - 1 oz .999 Fine Silver Round Silver Shield Trivium Girls Silver Shield BU,152416618585,"Apr 28, 2026",$94.58,$16.55,,,Fixed price,https://www.ebay.com/itm/152416618585,137
Lot of 10 - 1 Troy oz Eric Bloodaxe Design .999 Fine Silver Round,175502285149,"Apr 28, 2026",$775.27,$62.02,,,Fixed price,https://www.ebay.com/itm/175502285149,103
1 Troy oz Spartacus Design .999 Fine Silver Round,205584549796,"Apr 28, 2026",$82.74,$11.38,,,Fixed price,https://www.ebay.com/itm/205584549796,82
100-pc. 1 oz Silver Round - Random Brand Secondary Market - .999 (5 Tubes of 20),374114522280,"Apr 28, 2026","$7,648.36",$0.00,,,Fixed price,https://www.ebay.com/itm/374114522280,109
Roll of 20 - 1 Troy oz Sunshine Mint Walking Liberty .999 Silver Round Mint,313754223613,"Apr 28, 2026","$1,668.91",$64.14,,,Fixed price,https://www.ebay.com/itm/313754223613,106
Lot of 5 - 1 Troy oz Saint Gaudens Design .999 Fine Silver Round,204268222891,"Apr 28, 2026",$423.31,$0.00,,,Fixed price,https://www.ebay.com/itm/204268222891,67
Roll of 20 - Sunshine Mint 1-oz Buffalo .999 Silver Round Mint Mark SI,145831437856,"Apr 28, 2026","$1,683.36",$0.00,,,Fixed price,https://www.ebay.com/itm/145831437856,69
1 oz Silver STACKER® ROUND by Scottsdale Mint .999 Silver Bullion Round #A129,146871409717,"Apr 28, 2026",$93.77,$20.25,,,Fixed price,https://www.ebay.com/itm/146871409717,430
"1 oz JM Bullion Buffalo Silver Round (Reverse Proof-Like, New)",157124654769,"Apr 27, 2026",$93.35,$0.00,,,Fixed price,https://www.ebay.com/itm/157124654769,386
1 oz Silver APMEX Round - Lot of 5 Rounds .999 Fine Silver,114675712474,"Apr 27, 2026",$443.68,$0.00,,,Fixed price,https://www.ebay.com/itm/114675712474,146
2026 - CHRIST IS COMING Silver Shield Silver Round Coin 1 oz .999 Fine Silver,167269397554,"Apr 27, 2026",$93.77,$31.51,,,Fixed price,https://www.ebay.com/itm/167269397554,174
1/4 oz Silver Round - APMEX (Standing Liberty Quarter),112615725219,"Apr 27, 2026",$33.14,$0.00,,,Fixed price,https://www.ebay.com/itm/112615725219,75
1/2 oz Golden State Mint Silver Round Aztec Calendar .999 Fine Tube of 20,373771939682,"Apr 27, 2026",$777.11,$0.00,,,Fixed price,https://www.ebay.com/itm/373771939682,90
Coca-Cola® Vintage Batter Up 1 oz Silver Colorized Round in TEP,116147387293,"Apr 27, 2026",$94.35,$14.05,,,Fixed price,https://www.ebay.com/itm/116147387293,55
SILVER GOLD .999 1 Oz ROUND + BAR “STACKER TOTE” Holds X35 1 Oz BARS & ROUNDS,227217614745,"Apr 27, 2026",$26.91,$5.99,,,Fixed price,https://www.ebay.com/itm/227217614745,58
2026 - AGAINST ALL ENEMIES - 1 oz .999 FINE SILVER SHIELD BU ROUND IN STOCK!!,166986990204,"Apr 27, 2026",$100.89,$21.71,,,Fixed price,https://www.ebay.com/itm/166986990204,49
1 oz Silver APMEX Round - Lot of 5 Rounds .999 Fine Silver,114675712474,"Apr 27, 2026",$446.16,$0.00,,,Fixed price,https://www.ebay.com/itm/114675712474,144
1/4 oz Golden State Mint Silver Round Aztec Calendar .999 Fine Tube of 20,305376600797,"Apr 26, 2026",$415.02,$0.00,,,Fixed price,https://www.ebay.com/itm/305376600797,207
Lot of 5 - 1 Troy oz Eric Bloodaxe Design .999 Fine Silver Round,314244035660,"Apr 26, 2026",$410.11,$28.81,,,Fixed price,https://www.ebay.com/itm/314244035660,102
1 oz Silver Round- Scottsdale (Omnia Type 2),145453931572,"Apr 26, 2026",$86.34,$0.00,,,Fixed price,https://www.ebay.com/itm/145453931572,59
1 oz Silver Round - Mercury Dime,124682636089,"Apr 25, 2026",$86.46,$0.00,,,Fixed price,https://www.ebay.com/itm/124682636089,202
Lot of 10 - 1 Troy oz Spartacus Design .999 Fine Silver Round,176628228689,"Apr 25, 2026",$859.57,$0.00,,,Fixed price,https://www.ebay.com/itm/176628228689,77
(Tube of 20) 1/4 oz Silver 2022 Armenia Noah's Ark by Geiger Coin,126905865224,"Apr 25, 2026",$506.43,$0.00,,,Fixed price,https://www.ebay.com/itm/126905865224,77
Silver 1/10 oz Incuse Indian Round,236163267536,"Apr 25, 2026",$15.59,$0.00,,,Fixed price,https://www.ebay.com/itm/236163267536,132
1 oz SilverTowne Buffalo Silver Round (New),176970231259,"Apr 24, 2026",$94.99,$0.00,,,Fixed price,https://www.ebay.com/itm/176970231259,168
1 oz SilverTowne Buffalo Silver Round (New),176970231259,"Apr 24, 2026",$95.20,$0.00,,,Fixed price,https://www.ebay.com/itm/176970231259,167
1 oz Silver Round - Peace Dollar,144347660851,"Apr 23, 2026",$85.30,$28.01,,,Fixed price,https://www.ebay.com/itm/144347660851,229
1/2 oz Silver Round - Walking Liberty,122771856350,"Apr 23, 2026",$55.68,$0.00,,,Fixed price,https://www.ebay.com/itm/122771856350,206
1 oz Silver Round - OMNIA by Scottsdale Mint .999 Silver Bullion Round BU #A381,145494829788,"Apr 23, 2026",$88.82,$19.46,,,Fixed price,https://www.ebay.com/itm/145494829788,139
1 oz Silver Round - OMNIA by Scottsdale Mint .999 Silver Bullion Round BU #A381,145494829788,"Apr 23, 2026",$90.64,$19.46,,,Fixed price,https://www.ebay.com/itm/145494829788,132
Lot of 10 - 1 Troy oz Sunshine Mint Buffalo .999 Silver Round Mint Mark SI,175570851306,"Apr 22, 2026",$845.33,$50.98,,,Fixed price,https://www.ebay.com/itm/175570851306,174
2026 1 oz Team USA Coach Snoop Winter Games Silver Round (New),397567175393,"Apr 22, 2026",$91.06,$0.00,,,Fixed price,https://www.ebay.com/itm/397567175393,138
Donald Trump 47th President of US 1 Oz Fine Silver Ag 999 PROOF Round Coin,226993443359,"Apr 22, 2026",$150.87,$16.20,,,Fixed price,https://www.ebay.com/itm/226993443359,61
1 oz Silver Round - Nativity Scene,125592565948,"Apr 22, 2026",$68.91,$0.00,,,Fixed price,https://www.ebay.com/itm/125592565948,195
2025 .999 Silver Walking Liberty Silver Round Bullion Coin .5 Oz,257259261651,"Apr 21, 2026",$66.20,$17.88,,,Fixed price,https://www.ebay.com/itm/257259261651,172
Roll of 20 - 1 Troy oz Buffalo .999 Fine Silver Round Full Roll,312826299936,"Apr 20, 2026","$1,570.61",$53.73,,,Fixed price,https://www.ebay.com/itm/312826299936,332
1 oz Silver Round - Buffalo,144494958580,"Apr 18, 2026",$85.96,$21.80,,,Fixed price,https://www.ebay.com/itm/144494958580,"1,639"
Lot of 3 - 1 Troy oz Buffalo .999 Fine Silver Round,175386461968,"Apr 18, 2026",$255.72,$0.00,,,Fixed price,https://www.ebay.com/itm/175386461968,724
1 oz Silver Round .999 Fine Silver - Random Design - Lot of 5,297300462641,"Apr 18, 2026",$360.30,$34.98,,,Fixed price,https://www.ebay.com/itm/297300462641,920
1 x 2 oz .999 Silver STACKER ROUND by Scottsdale Mint - 2 oz .999 Silver #A374,363519492417,"Apr 18, 2026",$183.73,$32.24,,,Fixed price,https://www.ebay.com/itm/363519492417,647
1 Troy oz William Wallace Design .999 Fine Silver Round,317848035840,"Apr 18, 2026",$92.31,$0.00,,,Fixed price,https://www.ebay.com/itm/317848035840,333
1 Troy oz Buffalo .999 Fine Silver Round,177225469829,"Apr 18, 2026",$86.29,$20.78,,,Fixed price,https://www.ebay.com/itm/177225469829,282
Scottsdale Mint 1 oz Silver STACKER® - Grizzly Bear (eBay Exclusive) #A120,317585647905,"Apr 18, 2026",$95.18,$19.41,,,Fixed price,https://www.ebay.com/itm/317585647905,283
1 oz Silver APMEX Round - Lot of 5 Rounds .999 Fine Silver,114675712474,"Apr 18, 2026",$435.87,$0.00,,,Fixed price,https://www.ebay.com/itm/114675712474,150
2026 - 1 oz .999 Fine JUSTICE Silver Round Silver Shield BU COIN - IN STOCK!!,154307840267,"Apr 18, 2026",$102.89,$20.07,,,Fixed price,https://www.ebay.com/itm/154307840267,56
1 oz Silver Round - Marijuana,146146813175,"Apr 18, 2026",$85.15,$0.00,,,Fixed price,https://www.ebay.com/itm/146146813175,55
1 oz Silver Round - Buffalo (Reverse Proof),116551275344,"Apr 18, 2026",$92.14,$54.94,,,Fixed price,https://www.ebay.com/itm/116551275344,199
