Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
"Taurus Gaucho, Deputy grips pearl/gold leaf plastic + buffalo nickels +screw",133073339174,"Apr 17, 2026",$47.07,$0.00,,,Fixed price,https://www.ebay.com/itm/133073339174,9
9 Beautiful Vintage 1928 Buffalo Nickel Coin Collection,127799056652,"Apr 15, 2026",$6.02,$6.25,,,Auction,https://www.ebay.com/itm/127799056652,1
Vintage Antique Colorado USA American Buffalo Nickel Coin Pendant Charm Necklace,173873823712,"Apr 12, 2026",$5.99,$0.00,,,Fixed price,https://www.ebay.com/itm/173873823712,14
Silver Finish United States Buffalo Bison W/Rhinestones Leatherette Bracelet,157767576342,"Apr 9, 2026",$9.00,$5.16,,,Fixed price,https://www.ebay.com/itm/157767576342,1
Ruger New Vaquero Pistol Grips Checkered Pearl Plastic + Buffalo Nickels + Screw,134869046770,"Apr 8, 2026",$45.07,$0.00,,,Fixed price,https://www.ebay.com/itm/134869046770,10
10PCS 22MM Antique Silver US Coin Buffalo Nickel Head Conchos For Leather Craft,123936887164,"Apr 6, 2026",$10.50,$3.50,,,Fixed price,https://www.ebay.com/itm/123936887164,5
Ruger New Vaquero Pistol Grips Checkered Pearl Plastic + Buffalo Nickels + Screw,134869046770,"Apr 5, 2026",$43.40,$0.00,,,Fixed price,https://www.ebay.com/itm/134869046770
High Standard High Sierra Double 9 pistol grips pear/gold leaf + buffalo nickels,134717414911,"Apr 5, 2026",$45.00,$0.00,,,Fixed price,https://www.ebay.com/itm/134717414911
"NGC MS-63 1915-P Buffalo Nickel, Razor-Sharp w/ Cartwheeling Mint Luster.",178004702404,"Apr 5, 2026",$160.50,$0.00,,,Auction,https://www.ebay.com/itm/178004702404
High Standard High Sierra Double 9 pistol grips pear/gold leaf + buffalo nickels,134717414911,"Apr 5, 2026",$46.45,$0.00,,,Fixed price,https://www.ebay.com/itm/134717414911,13
1927-S Buffalo Nickel 5 Cents -- Fine,287238085052,"Apr 4, 2026",$2.25,$2.95,,,Auction,https://www.ebay.com/itm/287238085052
$2 Roll of 35 WWII and 5 Buffalo Nickels - Various Years and Mintage,327073917044,"Apr 4, 2026",$26.51,$5.99,,,Auction,https://www.ebay.com/itm/327073917044
1937 Buffalo Nickel Poor Circulated Condition U.S. 5c Coin - 01,198247634582,"Apr 2, 2026",$0.45,$0.00,,,Auction,https://www.ebay.com/itm/198247634582
VTG Gold Tone - Cutout Buffalo Nickel Five Cents Keychain Key Ring - 48g,206174752079,"Apr 2, 2026",$4.99,$0.50,,,Auction,https://www.ebay.com/itm/206174752079,1
WHOLESALE LOT OF 12 BUFFALO INDIAN HEAD NICKEL USA COIN CHARMS PENDANTS,205623589426,"Apr 1, 2026",$20.00,$0.00,,,Fixed price,https://www.ebay.com/itm/205623589426,5
Lot of 12 Buffalo Nickels 1926 1929 1935 1937 US Indian Head Five Cent Coins,157785592286,"Apr 1, 2026",$3.34,$0.00,,,Auction,https://www.ebay.com/itm/157785592286,1
Colt Double eagle pistol grips plastic with buffalo nickels,132764953504,"Mar 31, 2026",$48.60,$0.00,,,Fixed price,https://www.ebay.com/itm/132764953504
"Taurus Gaucho, Deputy grips pearl/gold leaf plastic + buffalo nickels +screw",133073339174,"Mar 31, 2026",$48.60,$0.00,,,Fixed price,https://www.ebay.com/itm/133073339174
1915-D Buffalo Nickel- Semi Key Better Date No Reserve #J1834,377060516939,"Mar 31, 2026",$54.00,$4.25,,,Auction,https://www.ebay.com/itm/377060516939
Colt Double eagle pistol grips plastic with buffalo nickels,132764953504,"Mar 31, 2026",$47.07,$0.00,,,Fixed price,https://www.ebay.com/itm/132764953504,3
The True Story of Nickel: The Baby Buffalo Who Thought He Was a Dog,143712514036,"Mar 30, 2026",$6.35,$4.90,,,Fixed price,https://www.ebay.com/itm/143712514036
1935-S Buffalo Nickel PCGS MS 64 ** Old Generation Green Label!,358367833424,"Mar 30, 2026",$153.50,$3.25,,,Auction,https://www.ebay.com/itm/358367833424
Southwest Real American USA 1936 Buffalo Indian Head Nickel Coin Earrings,175992667456,"Mar 30, 2026",$12.99,$5.99,,,Fixed price,https://www.ebay.com/itm/175992667456,2
"LAKE NORMAN'S Old General Store, MOORESVILLE, NC, BUFFALO STYLE 1, Wooden Nickel",147206894685,"Mar 29, 2026",$5.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147206894685
1938-D/D Buffalo Nickel RPM-2 ANACS MS-65 First Generation Holder,336461882863,"Mar 29, 2026",$89.00,$0.00,,,Fixed price,https://www.ebay.com/itm/336461882863
1913 Type 1 (Raised Ground) Buffalo Nickel - BU Condition / Toning - 23SU-2,366300564868,"Mar 29, 2026",$51.00,$2.99,,,Auction,https://www.ebay.com/itm/366300564868
1921 S Buffalo Nickel - Very Good Condition - 71SA-2,389779835100,"Mar 28, 2026",$57.00,$2.99,,,Auction,https://www.ebay.com/itm/389779835100
1926-S Buffalo Nickel- Semi Key Better Date No Reserve #J1233,397745331419,"Mar 28, 2026",$30.00,$4.25,,,Auction,https://www.ebay.com/itm/397745331419
Ruger Mark IV 4 pistol grips pearl white plastic with buffalo nickels,132764953035,"Mar 27, 2026",$48.60,$0.00,,,Fixed price,https://www.ebay.com/itm/132764953035
5 - AVDP oz .999 Fine Copper Round - Buffalo Nickel Indian Head Design,267614276377,"Mar 26, 2026",$12.50,$6.99,,,Auction,https://www.ebay.com/itm/267614276377
Cut Out 1937 Buffalo Nickel Charm or Pendant 3.9 grams (PEN10010),205582718940,"Mar 26, 2026",$10.00,$7.70,,,Fixed price,https://www.ebay.com/itm/205582718940,1
SASS SL TAN W/ BUFFALO NICKEL CONCHO COWBOY ACTION SHOOT LOADING BLOCK STRIP,266307793270,"Mar 25, 2026",$31.99,$12.00,,,Fixed price,https://www.ebay.com/itm/266307793270
,,"Mar 24, 2026",$21.00,$3.98,,,Auction,
1931 S BUFFALO NICKEL BU,198179031951,"Mar 19, 2026",$119.50,$6.25,,,Auction,https://www.ebay.com/itm/198179031951
1914-P 5C BUFFALO NICKEL FIVE CENT PIECE CH/GEM BU,377029689403,"Mar 19, 2026",$76.99,$7.95,,,Auction,https://www.ebay.com/itm/377029689403
Kimber Micro 9 pistol grips black plastic with real buffalo nickels,132765142752,"Mar 16, 2026",$43.20,$0.00,,,Fixed price,https://www.ebay.com/itm/132765142752
Authentic Southwest Aged Dateless Buffalo Nickel Coin Charm Pendant Necklace,183898325857,"Mar 16, 2026",$4.99,$0.00,,,Fixed price,https://www.ebay.com/itm/183898325857,3
Kimber Micro 9 pistol grips black plastic with real buffalo nickels,132765142752,"Mar 16, 2026",$41.60,$0.00,,,Fixed price,https://www.ebay.com/itm/132765142752,2
10PCS 22MM Antique Silver US Coin Buffalo Nickel Head Conchos For Leather Craft,123936887164,"Mar 15, 2026",$9.49,$5.00,,,Fixed price,https://www.ebay.com/itm/123936887164
1937S 5c Buffalo Nickel ANACs Soapbox Holder MS 65 ANACs Generation 2 Holder!!,327035464342,"Mar 15, 2026",$70.00,$3.37,,,Auction,https://www.ebay.com/itm/327035464342
SOUTHWEST REAL AMERICAN USA 1930's BUFFALO INDIAN HEAD NICKEL COIN EARRINGS,186493982193,"Mar 11, 2026",$12.99,$5.99,,,Fixed price,https://www.ebay.com/itm/186493982193,2
SOUTHWEST REAL COPPER SILVER BUFFALO INDIAN CHIEF NICKEL TWO COIN EARRINGS,173852774877,"Mar 11, 2026",$9.99,$5.99,,,Fixed price,https://www.ebay.com/itm/173852774877,1
Buffalo Nickel Wristband,147179344781,"Mar 8, 2026",$9.20,$5.22,,,Auction,https://www.ebay.com/itm/147179344781
,,"Mar 8, 2026",$9.20,$5.22,,,Auction,,1
The Buffalo New York Cookbook: 70 Recipes from The Nickel City,127508905871,"Feb 24, 2026",$6.49,$0.00,,,Fixed price,https://www.ebay.com/itm/127508905871,1
,,"Feb 24, 2026",$6.49,$0.00,,,Fixed price,,1
The Buffalo New York Cookbook: 70 Recipes from The Nickel City,168148382111,"Feb 23, 2026",$6.84,$0.00,,,Fixed price,https://www.ebay.com/itm/168148382111,1
,,"Feb 23, 2026",$6.84,$0.00,,,Fixed price,,1
Buffalo Nickel In Gold Tone Arrow Shaped Pendant. Free shipping and tracking.,168133742431,"Feb 18, 2026",$10.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168133742431,1
,,"Feb 18, 2026",$10.00,$0.00,,,Fixed price,,1
Authentic Southwest Bezel Set 1936 Buffalo Nickel Coin Pendant Charm Necklace,176108252813,"Feb 16, 2026",$17.74,$0.00,,,Fixed price,https://www.ebay.com/itm/176108252813,4
The Buffalo New York Cookbook: 70 Recipes from The Nickel City,168141165065,"Feb 14, 2026",$5.47,$0.00,,,Fixed price,https://www.ebay.com/itm/168141165065,1
,,"Feb 14, 2026",$5.47,$0.00,,,Fixed price,,1
Tiny Mini Indian Head Buffalo Nickel Replica Stud Earrings Post Back,127591736587,"Feb 13, 2026",$12.00,$5.93,,,Fixed price,https://www.ebay.com/itm/127591736587,1
,,"Feb 13, 2026",$12.00,$5.93,,,Fixed price,,1
Genuine USA Buffalo Nickel Sterling Silver Earrings post back,157490421938,"Feb 9, 2026",$32.00,$9.10,,,Fixed price,https://www.ebay.com/itm/157490421938,1
,,"Feb 9, 2026",$32.00,$9.10,,,Fixed price,,1
Star model B pistol grips smooth black plastic with buffalo nickels,133073339605,"Feb 5, 2026",$46.17,$0.00,,,Fixed price,https://www.ebay.com/itm/133073339605,2
The Buffalo New York Cookbook: 70 Recipes from The Nickel City,168123364469,"Feb 2, 2026",$12.81,$0.00,,,Fixed price,https://www.ebay.com/itm/168123364469,1
,,"Feb 2, 2026",$12.81,$0.00,,,Fixed price,,1
"Taurus Gaucho, Deputy pistol grips dark brown plastic with buffalo nickels+screw",132764952500,"Feb 1, 2026",$43.74,$0.00,,,Fixed price,https://www.ebay.com/itm/132764952500,1
1 Vintage 900 Silver Walking Liberty Half Dollar And 10 Buffalo Nickel Pendants,198051529180,"Jan 27, 2026",$33.00,$0.00,,,Auction,https://www.ebay.com/itm/198051529180,1
,,"Jan 27, 2026",$33.00,$0.00,,,Auction,,1
"Llama 45 IX-C, IX-D Double Stack pistol grips white plastic with buffalo nickels",134529319725,"Jan 25, 2026",$46.50,$0.00,,,Fixed price,https://www.ebay.com/itm/134529319725,2
WHOLESALE LOT OF 30 BUFFALO INDIAN HEAD NICKEL USA COIN CHARMS PENDANTS,205045545558,"Jan 20, 2026",$52.00,$0.00,,,Fixed price,https://www.ebay.com/itm/205045545558,1
SOUTHWEST VINTAGE AGED BUFFALO NICKEL PENDANT TWO COIN CHARM NECKLACE,184874400620,"Jan 6, 2026",$5.99,$6.99,,,Fixed price,https://www.ebay.com/itm/184874400620,1
Bersa Thunder plus 380 pistol grips checkered brown plastic with buffalo nickels,134623926893,"Jan 3, 2026",$51.10,$0.00,,,Fixed price,https://www.ebay.com/itm/134623926893,3
,,"Dec 4, 2025",$40.00,$5.95,,,Fixed price,,1
AUTHENTIC ARIZONA AMERICAN VINTAGE 1936 BUFFALO NICKEL PENDANT COIN NECKLACE,186433912964,"Dec 2, 2025",$5.99,$0.00,,,Fixed price,https://www.ebay.com/itm/186433912964,1
Sig Sauer P220 pistol grips black plastic with buffalo nickels,132730032091,"Dec 1, 2025",$40.00,$0.00,,,Fixed price,https://www.ebay.com/itm/132730032091,1
,,"Dec 1, 2025",$14.99,$0.00,,,Fixed price,,1
"Handmade Lava, Bloodstone&Buffalo Bones Diffuser Unisex Bracelet/Necklace Set",113807291795,"Nov 29, 2025",$19.50,$0.00,,,Fixed price,https://www.ebay.com/itm/113807291795,1
,,"Nov 20, 2025",$13.91,$4.50,,,Fixed price,,6
VINTAGE ANTIQUE LOT OF MERCURY DIME + BUFFALO NICKEL CHARMS PENDANT NECKLACES,193305158569,"Nov 17, 2025",$9.99,$5.99,,,Fixed price,https://www.ebay.com/itm/193305158569,2
US Buffalo Nickel Sterling Silver Coin Edge Coin Pendant,266040140817,"Oct 30, 2025",$36.95,$0.00,,,Fixed price,https://www.ebay.com/itm/266040140817,2
,,"Oct 30, 2025",$5.99,$0.00,,,Auction,,1
,,"Oct 27, 2025",$22.45,$6.95,,,Fixed price,,1
Indian Southwest Bezel Set 1930's Buffalo Nickel Pendant Coin Charm Necklace,186228057665,"Oct 22, 2025",$14.99,$0.00,,,Fixed price,https://www.ebay.com/itm/186228057665,2
