Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1986 S Statue of Liberty Silver Dollar & Half Dollar Proof 2 Coin Set Box & COA,144495183989,"May 18, 2026",$84.24,$0.00,,,Fixed price,https://www.ebay.com/itm/144495183989,4
1986 P D S Lincoln Memorial Cent 1c Year set Proof & BU US 3 Coin lot,188304437609,"May 13, 2026",$7.00,$0.00,,,Fixed price,https://www.ebay.com/itm/188304437609,2
1986-S US Mint Prestige Proof Set Statue Liberty Silver Dollar Box & COA 7 Coins,366373428797,"May 10, 2026",$84.00,$9.38,,,Fixed price,https://www.ebay.com/itm/366373428797,2
1986-S US Mint Proof Set 5 Coin Set Original Government Packaging *Free Shipping,136983701369,"May 7, 2026",$14.29,$0.00,,,Fixed price,https://www.ebay.com/itm/136983701369,2
1 Capital Holder For US Proof Set Silver Eagle 6 Holes RED Minted 1986-Date Case,276157377878,"May 7, 2026",$19.51,$0.00,,,Fixed price,https://www.ebay.com/itm/276157377878,3
1986 P D S Kennedy Half Dollar Year Set Proof & BU US 3 Coin Lot,144879100522,"Apr 30, 2026",$10.48,$3.95,,,Fixed price,https://www.ebay.com/itm/144879100522,14
1986-S US Mint Proof Set 5 Coin Set in Original Government Packaging,326892855619,"Apr 30, 2026",$6.50,$5.81,,,Fixed price,https://www.ebay.com/itm/326892855619,2
1986 P D S Roosevelt Dime Year Set Clad Proof & BU US 3 Coin Lot,145799277112,"Apr 21, 2026",$3.81,$0.00,,,Fixed price,https://www.ebay.com/itm/145799277112,2
1986 P D S Lincoln Memorial Cent Year Set Proof & BU US 3 Coin Lot,204202943542,"Apr 20, 2026",$5.52,$3.95,,,Fixed price,https://www.ebay.com/itm/204202943542,7
1986 P D S Lincoln Memorial Cent 1c Year set Proof & BU US 3 Coin lot,188253186789,"Apr 20, 2026",$6.50,$0.00,,,Fixed price,https://www.ebay.com/itm/188253186789,2
1986 US 5 Coin Clad Proof Set Complete w/ OGP & COA,334297760772,"Apr 9, 2026",$8.99,$0.00,,,Fixed price,https://www.ebay.com/itm/334297760772,2
1986 P D S Lincoln Memorial Cent 1c Year set Proof & BU US 3 Coin lot,187911867634,"Apr 6, 2026",$6.33,$0.00,,,Fixed price,https://www.ebay.com/itm/187911867634,3
1986-S US Mint Prestige Proof Set Statue Liberty Silver Dollar Box & COA 7 Coins,145214618658,"Apr 5, 2026",$93.82,$0.00,,,Fixed price,https://www.ebay.com/itm/145214618658
US Mint Statue Of Liberty Coins 1886-1986 Silver & Half Dollar - 2pc set,137178351263,"Apr 5, 2026",$53.00,$5.39,,,Auction,https://www.ebay.com/itm/137178351263
1986 US Liberty 2-Coin Proof Set 90% Silver Dollar Half Dollar OGP with COA,188245046166,"Apr 4, 2026",$55.00,$6.83,,,Fixed price,https://www.ebay.com/itm/188245046166
1986 Proof & Uncirculated Annual US Mint Coin Sets PDS 15 Coins,206064747548,"Apr 3, 2026",$16.51,$0.00,,,Fixed price,https://www.ebay.com/itm/206064747548
1986 S US Proof Set (5) Coins Original Nice..,188217003780,"Apr 3, 2026",$6.00,$0.13,,,Auction,https://www.ebay.com/itm/188217003780
1986 US LIBERTY coins Silver Dollar And Half Dollar Set,168281412323,"Apr 2, 2026",$50.00,$5.45,,,Fixed price,https://www.ebay.com/itm/168281412323
1987-S US Mint Proof Set 1989 1986 1985,116222619946,"Apr 1, 2026",$24.99,$7.40,,,Fixed price,https://www.ebay.com/itm/116222619946
1986-S US Mint Prestige Proof Set Statue Liberty Silver Dollar Box & COA 7 Coins,117108551110,"Apr 1, 2026",$64.00,$6.51,,,Auction,https://www.ebay.com/itm/117108551110
1986 US Proof Set in OGP,144907855661,"Mar 31, 2026",$10.99,$0.00,,,Fixed price,https://www.ebay.com/itm/144907855661
1986-S Washington Quarter 25cent **PROOF** Coin from US Mint Proof Set,315709156520,"Mar 31, 2026",$3.25,$0.90,,,Fixed price,https://www.ebay.com/itm/315709156520
1986-S US Mint Prestige Proof Set Statue Liberty Silver Dollar Box NO COA,147221524438,"Mar 31, 2026",$62.00,$0.00,,,Auction,https://www.ebay.com/itm/147221524438
1986 Proof set. Genuine. complete and original as issued by US Mint.,372644861226,"Mar 30, 2026",$7.50,$3.64,,,Fixed price,https://www.ebay.com/itm/372644861226
1986 S Proof Set - US Mint - OGP,137138560084,"Mar 30, 2026",$11.99,$0.00,,,Fixed price,https://www.ebay.com/itm/137138560084
1986 US Statue of Liberty (2) Coin Proof Set $1 & 50c Box/COA,188200480497,"Mar 30, 2026",$46.26,$0.00,,,Auction,https://www.ebay.com/itm/188200480497
03/29 L#085 1985 & 1986 US Mint Proof Sets -F.6,157793268649,"Mar 29, 2026",$20.00,$0.00,,,Auction,https://www.ebay.com/itm/157793268649
1986 S US Proof Set (5) Coins Original Nice.,188191358709,"Mar 28, 2026",$7.00,$0.00,,,Auction,https://www.ebay.com/itm/188191358709
03/27 L#7267 1986 &1987 US Mint Proof Set-F.8,157789433195,"Mar 27, 2026",$21.00,$0.00,,,Auction,https://www.ebay.com/itm/157789433195
1986 US LIBERTY COINS -- PROOF SET -- .900 SILVER DOLLAR -- CLAD HALF DOLLAR,137157652521,"Mar 25, 2026",$63.50,$8.50,,,Fixed price,https://www.ebay.com/itm/137157652521
1986 P D S Roosevelt Dime 10c Year set Proof & BU US 3 Coin lot,185842268151,"Mar 25, 2026",$5.67,$0.00,,,Fixed price,https://www.ebay.com/itm/185842268151,3
1986 S US Proof Set (5) Coins Original Nice.,188174329765,"Mar 24, 2026",$7.00,$0.00,,,Auction,https://www.ebay.com/itm/188174329765
1986 P D S Washington Quarter 25c Year set Proof & BU US 3 Coin lot,185861814884,"Mar 23, 2026",$6.50,$0.00,,,Fixed price,https://www.ebay.com/itm/185861814884,2
1986 and 1987 US Mint Prestige Set (90% SILVER $1) (lot of 2) w/COA & OGP,377042583836,"Mar 23, 2026",$142.50,$6.26,,,Fixed price,https://www.ebay.com/itm/377042583836,2
1986 S US Mint Set Proof Set 5 Coins San Francisco,147207956732,"Mar 22, 2026",$4.99,$5.99,,,Auction,https://www.ebay.com/itm/147207956732
1986 Proof set. Genuine. complete and original as issued by US Mint.,188069877717,"Mar 21, 2026",$7.99,$5.72,,,Fixed price,https://www.ebay.com/itm/188069877717
1986 US LIBERTY COINS -- PROOF SET -- .900 SILVER DOLLAR -- CLAD HALF DOLLAR,127756499367,"Mar 20, 2026",$40.00,$7.95,,,Fixed price,https://www.ebay.com/itm/127756499367
1986 Prestige US Mint Silver Proof set (OGP) Free US Shipping,397517202648,"Mar 20, 2026",$86.49,$0.00,,,Fixed price,https://www.ebay.com/itm/397517202648,2
