Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
A9092- 2011 Press Pass FB Card #s 1-105 +Inserts -You Pick- 15+ FREE US SHIP,234192482253,"Apr 4, 2026",$0.84,$0.00,,,Fixed price,https://www.ebay.com/itm/234192482253
2011 P & D US Mint Complete Uncirculated Set 28 Coins w/ COA,177757704511,"Mar 21, 2026",$28.95,$0.00,,,Fixed price,https://www.ebay.com/itm/177757704511
2011 P & D US Mint Set Uncirculated 28 Coins OGP Original Mint Packaging,144676021617,"Apr 4, 2026",$29.99,$0.00,,,Fixed price,https://www.ebay.com/itm/144676021617
"US 2024 Forever Horses Full Set of 20 in 2 blocks of 10 Sc.#5891-95, MNH",168171740593,"Apr 2, 2026",$11.13,$0.00,,,Fixed price,https://www.ebay.com/itm/168171740593
2025USA #6003-6005 Forever Army & Navy & US Marines - Set of 3 Singles Mint 6004,177102810424,"Mar 31, 2026",$3.80,$0.74,,,Fixed price,https://www.ebay.com/itm/177102810424
US 2025 YEAR SET COMPLETE NH 162!! w/MOON M/S GENUINE!! COMMEMS+DEFINS+COILpairs,127450272653,"Mar 31, 2026",$261.88,$0.00,,,Fixed price,https://www.ebay.com/itm/127450272653
"US 2021 Forever Space Sun Science Complete bottom set of 10 Sc.#5598-5607, MNH",168131169330,"Mar 19, 2026",$6.49,$0.00,,,Fixed price,https://www.ebay.com/itm/168131169330
A8237- 2011 Press Pass Premium Racing Card #s 1-90 -You Pick- 15+ FREE US SHIP,234107323586,"Mar 31, 2026",$0.91,$1.39,,,Fixed price,https://www.ebay.com/itm/234107323586
US Scott # 4953 & 4954 Patriotic Waves Set of 2 MNH,155083722122,"Apr 2, 2026",$5.35,$0.00,,,Fixed price,https://www.ebay.com/itm/155083722122
US Scott # 5435 - 5444 Beautiful Wild Orchids / Set of 10 Coil Singles,155514955140,"Apr 3, 2026",$9.85,$0.00,,,Fixed price,https://www.ebay.com/itm/155514955140
US Scott # 4313 - 4322 / 2011 Flags Of Our Nation Set of Singles MNH,156491229723,"Mar 31, 2026",$16.85,$1.00,,,Fixed price,https://www.ebay.com/itm/156491229723
US 2014 #4778-81 4781 Forever Flag for all Seasons Set of 4 Singles - Mint NH,168067677798,"Mar 12, 2026",$5.99,$0.00,,,Fixed price,https://www.ebay.com/itm/168067677798
2011 Proof & Uncirculated Annual US Mint Coin Sets PDS 42 Coins,206035906435,"Mar 6, 2026",$46.95,$0.00,,,Fixed price,https://www.ebay.com/itm/206035906435
