Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1891 CC Top 100 $1 VAM-3 Spitting Eagle CC Morgan Silver Dollar NGC MS62,127296505889,"Mar 2, 2026","$1,145.00",$9.99,,,Fixed price,https://www.ebay.com/itm/127296505889,1
,,"Oct 15, 2025",$126.00,$0.00,,,Fixed price,,1
,,"Oct 18, 2025",$165.00,$0.00,,,Fixed price,,1
,,"Oct 22, 2025",$549.00,$0.00,,,Fixed price,,1
,,"Nov 2, 2025",$970.00,$0.00,,,Auction,,1
,,"Oct 23, 2025",$661.20,$6.00,,,Auction,,1
,,"Oct 16, 2025",$349.95,$0.00,,,Fixed price,,1
,,"Nov 6, 2025",$139.00,$4.65,,,Fixed price,,1
,,"Oct 30, 2025",$925.00,$0.00,,,Fixed price,,1
[Removed] Item 127454896798,127454896798,"Nov 28, 2025",$18.00,$0.00,,,Fixed price,,1
,,"Nov 4, 2025",$113.50,$0.00,,,Auction,,1
,,"Nov 16, 2025",$103.50,$5.99,,,Auction,,1
,,"Nov 17, 2025",$100.00,$6.15,,,Auction,,1
,,"Nov 18, 2025",$137.50,$7.50,,,Auction,,1
,,"Nov 26, 2025",$482.60,$0.00,,,Auction,,1
,,"Nov 23, 2025",$149.00,$0.00,,,Auction,,1
,,"Nov 23, 2025",$146.55,$5.30,,,Auction,,1
,,"Nov 28, 2025",$280.00,$0.00,,,Auction,,1
,,"Nov 22, 2025",$230.00,$0.00,,,Fixed price,,1
,,"Nov 22, 2025",$145.00,$0.00,,,Auction,,1
1891 CC MORGAN Silver DOLLAR RARE US COIN💥 Carson City💥,127520092680,"Jan 15, 2026",$380.00,$4.54,,,Fixed price,https://www.ebay.com/itm/127520092680,1
,,"Dec 1, 2025",$150.50,$8.00,,,Auction,,1
,,"Dec 14, 2025",$170.51,$10.50,,,Auction,,1
,,"Dec 6, 2025",$275.00,$5.00,,,Fixed price,,1
,,"Dec 15, 2025",$116.50,$4.99,,,Auction,,1
,,"Dec 14, 2025",$169.00,$4.65,,,Fixed price,,1
,,"Dec 19, 2025",$250.00,$4.91,,,Fixed price,,1
,,"Dec 23, 2025",$102.00,$0.00,,,Fixed price,,1
,,"Dec 20, 2025",$120.00,$0.00,,,Fixed price,,1
1891-CC Morgan Silver One $1 Dollar - Carson City R1671,127572955948,"Jan 19, 2026",$128.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127572955948,1
,,"Dec 31, 2025",$125.00,$4.25,,,Auction,,1
"1891-CC Morgan dollar, CACG XF45 original dove gray and nice! DavidKahnRareCoins",127580332314,"Jan 18, 2026",$383.00,$0.00,,,Auction,https://www.ebay.com/itm/127580332314,1
"1891-CC Morgan Silver Dollar Coin, Better Date 💥 Carson City 💥 (C942)",127588103239,"Feb 16, 2026",$189.99,$5.39,,,Fixed price,https://www.ebay.com/itm/127588103239,1
,,"Jan 11, 2026",$270.00,$6.50,,,Auction,,1
1891-CC Morgan Silver Dollar ANACS EF40 Details Cleaned Carson City,127612325596,"Jan 14, 2026",$265.00,$5.09,,,Fixed price,https://www.ebay.com/itm/127612325596,1
,,"Jan 13, 2026","$1,250.00",$6.99,,,Fixed price,,1
"1891-CC Morgan dollar, PCGS F15, very pleasing, original coin DavidKahnRareCoins",127623717238,"Feb 1, 2026",$215.01,$0.00,,,Auction,https://www.ebay.com/itm/127623717238,1
1891-CC Morgan Silver One $1 Dollar - PCGS MS63 - Carson City C1032,127628003073,"Feb 13, 2026","$1,140.00",$0.00,,,Fixed price,https://www.ebay.com/itm/127628003073,1
1891-CC Morgan Silver Dollar *0852,127633638554,"Feb 3, 2026",$239.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127633638554,1
"1891-CC Top 100 VAM-7 Morgan dollar, NGC AU55, flashy white DavidKahnRareCoins",127634680361,"Feb 8, 2026",$605.00,$0.00,,,Auction,https://www.ebay.com/itm/127634680361,1
1891-CC Morgan Silver Dollar $1 - Carson City Mint - 90% Silver - VG - F Cond,127653821817,"Feb 5, 2026",$119.50,$0.00,,,Auction,https://www.ebay.com/itm/127653821817,1
1891-CC Carson City Mint Morgan Silver Dollar F+,127673636983,"Feb 15, 2026",$155.50,$0.00,,,Auction,https://www.ebay.com/itm/127673636983,1
1891 CC SILVER DOLLAR XF Qualities! Very Nice Coin,127677628687,"Feb 17, 2026",$264.99,$10.99,,,Auction,https://www.ebay.com/itm/127677628687,1
"*NICE LOOKING 1891-CC MORGAN DOLLAR ""CARSON CITY"" - ESTATE FRESH*",127686329314,"Feb 22, 2026",$186.20,$0.00,,,Auction,https://www.ebay.com/itm/127686329314,1
NGC MS63 1891 CC $1 Morgan Silver Dollar Coin Graded Carson City,127706436888,"Mar 3, 2026",$933.00,$20.00,,,Auction,https://www.ebay.com/itm/127706436888,1
,,"Dec 27, 2025",$289.00,$0.00,,,Fixed price,,1
,,"Nov 30, 2025",$825.00,$0.00,,,Fixed price,,1
,,"Nov 13, 2025",$173.61,$0.99,,,Auction,,1
,,"Nov 13, 2025",$615.55,$3.53,,,Auction,,1
,,"Nov 20, 2025",$218.98,$0.00,,,Fixed price,,1
