Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2003 Mexico Silver Libertad - 1 Onza - Mexican .999 1 oz Silver Coin,198346232254,"May 21, 2026",$132.00,$0.00,,,Fixed price,https://www.ebay.com/itm/198346232254,1
"MS67 2003-Mo Mexico Silver 1/2 Oz Libertad, PCGS Trueview- Beautifully Toned",206222394253,"May 21, 2026",$240.63,$0.00,,,Fixed price,https://www.ebay.com/itm/206222394253,1
2003-MO MEXICO LIBERTAD SILVER ONZA PCGS MS68,157687246437,"May 19, 2026",$260.99,$8.75,,,Fixed price,https://www.ebay.com/itm/157687246437,1
2003-MO MEXICO LIBERTAD SILVER ONZA PCGS MS68,157687247930,"May 16, 2026",$261.00,$9.45,,,Fixed price,https://www.ebay.com/itm/157687247930,1
2003 Mexico Libertad Onza Pura Plata 1 oz .999 Silver Coin Uncirculated,147307204057,"May 13, 2026",$100.00,$5.62,,,Auction,https://www.ebay.com/itm/147307204057,1
2003 MEXICO LIBERTAD 1 ONZA NGC MS68,178056743771,"May 13, 2026",$325.00,$0.00,,,Fixed price,https://www.ebay.com/itm/178056743771,1
2003-MO MEXICO LIBERTAD SILVER ONZA PCGS MS68,157687251604,"May 10, 2026",$255.00,$8.30,,,Fixed price,https://www.ebay.com/itm/157687251604,1
2003 Mo PCGS PR69 DCAM - MEXICO - 1 oz Silver Libertad Un Onza #44534A,225952396479,"May 10, 2026",$994.95,$0.00,,,Fixed price,https://www.ebay.com/itm/225952396479,1
2003 Mo NGC PF68 UCAM Proof - Mexico 1 oz Silver Libertad Onza Coin ☆ Checkstore,147288190924,"May 5, 2026",$475.00,$4.50,,,Fixed price,https://www.ebay.com/itm/147288190924,1
2003 Mexico 1 oz Silver Libertad Onza with Natural Toning,147281116457,"May 4, 2026",$107.50,$0.00,,,Auction,https://www.ebay.com/itm/147281116457,1
2003 1 OZ SILVER .999 MEXICO LIBERTAD,397679419427,"May 1, 2026",$145.00,$0.00,,,Fixed price,https://www.ebay.com/itm/397679419427,3
2003 & 2004 - MO PCGS MS69 MEXICO 1 ONZA SILVER LIBERTAD ** Highest Grade **,336561844843,"Apr 30, 2026","$3,200.00",$0.00,,,Fixed price,https://www.ebay.com/itm/336561844843,1
"2003 Mo 1 oz Mexican Silver Libertad .999 Silver 805,000 Minted!",336543665370,"Apr 27, 2026",$115.50,$5.48,,,Auction,https://www.ebay.com/itm/336543665370,1
2003 Mexico 1 oz .999 Fine Silver Libertad,306893123662,"Apr 25, 2026",$93.00,$0.00,,,Auction,https://www.ebay.com/itm/306893123662,1
Toned 2003 Mexico Libertad 1/4 Ounce Onza Silver Coin Guaranteed Authentic 2481,306851990404,"Apr 22, 2026",$75.93,$0.00,,,Fixed price,https://www.ebay.com/itm/306851990404,1
2003-MO MEXICO LIBERTAD SILVER ONZA PCGS MS68,327115967453,"Apr 22, 2026",$246.05,$7.70,,,Fixed price,https://www.ebay.com/itm/327115967453,1
"1/20 oz., 2003 Mexican Libertad Coin in Gold Tone Locket",147259325450,"Apr 21, 2026",$45.00,$4.47,,,Auction,https://www.ebay.com/itm/147259325450,1
2003-Mo Mexico 1 oz Silver Libertad Onza - 1¢ auction no reserve,188274407117,"Apr 19, 2026",$97.00,$4.95,,,Auction,https://www.ebay.com/itm/188274407117,1
2003 Mexico Libertad 1 oz Silver Coin,287216217341,"Apr 18, 2026",$130.00,$8.10,,,Fixed price,https://www.ebay.com/itm/287216217341,1
2003 Mexico Libertad Onza Pura Plata 1 oz .999 Silver Coin *Better Date*,157824960553,"Apr 17, 2026",$91.00,$5.29,,,Auction,https://www.ebay.com/itm/157824960553,1
2003 Mexico Libertad 1 oz Silver Coin Onza 1oz .999 Silver,277816991176,"Apr 17, 2026",$99.99,$7.00,,,Fixed price,https://www.ebay.com/itm/277816991176,1
Toned 2003 Mexico Libertad 1/20 Onza Silver Coin 1/20 OZ Guaranteed Genuine 2487,306808478231,"Apr 14, 2026",$43.96,$0.00,,,Fixed price,https://www.ebay.com/itm/306808478231,1
2003 Mo Mexico Libertad Onza 1 oz .999 plata pura,227268858074,"Apr 12, 2026",$139.00,$5.00,,,Fixed price,https://www.ebay.com/itm/227268858074,1
2003 Mexico Libertad Onza Pura Plata 1 oz .999 Silver Coin *Better Date*,287255806118,"Apr 12, 2026",$112.50,$3.99,,,Auction,https://www.ebay.com/itm/287255806118,1
2003 Mexico Libertad-Una Onza .999 Silver 1 oz. Coin,377079542215,"Apr 11, 2026",$117.50,$5.13,,,Auction,https://www.ebay.com/itm/377079542215,1
Mexico Libertad 1 Oz Silver 2003,375530391891,"Apr 10, 2026",$215.00,$100.00,,,Fixed price,https://www.ebay.com/itm/375530391891,1
2003 Silver Mexican Libertad 1 Onza MS64 NGC Certified,178016491048,"Apr 8, 2026",$175.00,$0.00,,,Fixed price,https://www.ebay.com/itm/178016491048
2003 Mexico 1 oz .999 Fine Silver Libertad,236724457028,"Apr 5, 2026",$95.50,$0.00,,,Auction,https://www.ebay.com/itm/236724457028,1
2002 & 2003 Mexico 1 oz .999 Fine Silver Libertad,336509403740,"Apr 5, 2026",$174.00,$0.00,,,Auction,https://www.ebay.com/itm/336509403740,1
2003 & 2004 Mexico Silver Libertad 1/2 oz .999 Fine Silver Coins,267612740308,"Apr 4, 2026",$100.10,$1.62,,,Auction,https://www.ebay.com/itm/267612740308,1
2003 Mo Mexico Libertad Onza 1 oz .999 plata pura,287230016863,"Mar 29, 2026",$87.00,$10.46,,,Auction,https://www.ebay.com/itm/287230016863,1
"Mexico Liberty 2003 1 Oz 999 Fine Silver, 1 Una Onza Libertad Plata Pura Ley 999",298145916822,"Mar 27, 2026",$105.50,$8.00,,,Auction,https://www.ebay.com/itm/298145916822,1
2003 Mo Proof Mexico Libertad 1 oz Silver 999 Onza Ounce,157698098048,"Mar 26, 2026",$350.00,$5.00,,,Fixed price,https://www.ebay.com/itm/157698098048
Toned 2003 Mexico Libertad 1/2 Onza Silver Coin 1/2 OZ Guaranteed Genuine 2474,306804767027,"Mar 26, 2026",$75.43,$0.00,,,Fixed price,https://www.ebay.com/itm/306804767027,1
2003 Mexico 1 oz Silver Libertad Coin .999 Fine Mexican Mint Plata Pura,336483081257,"Mar 25, 2026",$93.00,$13.00,,,Auction,https://www.ebay.com/itm/336483081257,1
"Mexico Liberty 2003 1 Oz 999 Fine Silver, 1 Una Onza Libertad Plata Pura Ley 999",336493793429,"Mar 23, 2026",$104.45,$8.75,,,Fixed price,https://www.ebay.com/itm/336493793429,1
2003 1oz Silver Mexican Libertad Coin PCGS MS67,198200455332,"Mar 22, 2026",$156.00,$0.00,,,Auction,https://www.ebay.com/itm/198200455332
2003 Mexico Libertad Onza Pura Plata 1 oz .999 Silver Coin *Better Date*,287207719372,"Mar 22, 2026",$112.50,$3.99,,,Auction,https://www.ebay.com/itm/287207719372,1
2003 MEXICO LIBERTAD 1 ONZA SILVER,177956913387,"Mar 20, 2026",$104.38,$0.00,,,Auction,https://www.ebay.com/itm/177956913387
2003 MEXICO LIBERTAD 1 ONZA NGC MS64,177952856899,"Mar 19, 2026",$133.00,$0.00,,,Auction,https://www.ebay.com/itm/177952856899
2003 Mexico 1/10th Oz Silver Libertad 1/10 Onza Plata Pura Ley .999,377021188586,"Mar 19, 2026",$29.00,$5.95,,,Auction,https://www.ebay.com/itm/377021188586,1
2003 1oz Silver Mexican Libertad Coin PCGS MS67,206129945608,"Mar 18, 2026",$144.50,$0.00,,,Auction,https://www.ebay.com/itm/206129945608
"Mexico Liberty 2003 1 Oz 999 Fine Silver, 1 Una Onza Libertad Plata Pura Ley 999",177966743750,"Mar 17, 2026",$160.00,$0.00,,,Fixed price,https://www.ebay.com/itm/177966743750
2003 Mexico Libertad 1 oz Silver Coin,188142594094,"Mar 15, 2026",$169.00,$0.00,,,Fixed price,https://www.ebay.com/itm/188142594094
2003 1oz Silver Mexican Libertad Coin PCGS MS67,198167380649,"Mar 15, 2026",$168.45,$0.00,,,Auction,https://www.ebay.com/itm/198167380649
2003 Mexico Libertad Onza Pura Plata 1 oz .999 Silver Coin *Better Date*,287189404350,"Mar 15, 2026",$117.50,$3.99,,,Auction,https://www.ebay.com/itm/287189404350,1
"Mexico Liberty 2003, 1 Oz .999 Fine Silver Coin, Una Oz Libertad Plata Pura .999",389726767317,"Mar 15, 2026",$139.99,$6.08,,,Auction,https://www.ebay.com/itm/389726767317,1
2003 Mexico Silver Libertad 1 Onza Plata Pura .999 Fine Pure Silver Bullion Coin,117075316113,"Mar 14, 2026",$248.00,$8.00,,,Auction,https://www.ebay.com/itm/117075316113
2003 1oz Silver Mexican Libertad Coin PCGS MS67,227242714416,"Mar 11, 2026",$142.50,$0.00,,,Auction,https://www.ebay.com/itm/227242714416,1
2003 Libertad Silver 1 oz Mexico,117070723580,"Mar 9, 2026",$103.50,$6.00,,,Auction,https://www.ebay.com/itm/117070723580
2003 1oz Silver Mexican Libertad Coin PCGS MS67,227238349851,"Mar 8, 2026",$132.50,$0.00,,,Auction,https://www.ebay.com/itm/227238349851,1
2003 Mexican Libertad 1 Onza Plata Pura 1 Ounce .999 Fine Silver Coin - Gem BU,257379282060,"Mar 8, 2026",$117.50,$6.00,,,Auction,https://www.ebay.com/itm/257379282060,1
2003 Mexico Libertad Onza Pura Plata 1 oz .999 Silver Coin *Better Date*,287173163836,"Mar 8, 2026",$133.50,$3.99,,,Auction,https://www.ebay.com/itm/287173163836,1
1 Oz Libertad 2003 Toning 🌈,298093325461,"Mar 8, 2026",$125.00,$8.00,,,Auction,https://www.ebay.com/itm/298093325461,1
Toned 2003 Mexico Libertad 1/20 Onza Silver Coin 1/20 OZ Guaranteed Genuine 2488,306710471959,"Mar 6, 2026",$47.81,$0.00,,,Fixed price,https://www.ebay.com/itm/306710471959,1
2003 Mexico Libertad 1/10 Onza Silver Coin 1/10 Ounce Guaranteed Genuine 2491,406596840164,"Mar 6, 2026",$53.79,$0.00,,,Fixed price,https://www.ebay.com/itm/406596840164,1
2003 1/4 oz Onza Liberstad,227233544511,"Mar 5, 2026",$36.25,$5.50,,,Auction,https://www.ebay.com/itm/227233544511,1
2003 Mexico Libertad Onza 1oz Ley 999 Silver Plata Pura GEM BU Lightly Toned,389674735849,"Mar 5, 2026",$88.00,$5.00,,,Auction,https://www.ebay.com/itm/389674735849,1
2003 1oz Silver Mexican Libertad Coin PCGS MS67,206094630817,"Mar 4, 2026",$141.50,$0.00,,,Auction,https://www.ebay.com/itm/206094630817
2003 Mexico Silver 1 Oz Proof PYRAMID MERIDA Rare Medal 10 Yr FED Commission,147172896270,"Mar 2, 2026",$124.00,$5.52,,,Auction,https://www.ebay.com/itm/147172896270
2003 Mexico 1 oz Silver Libertad Coin,298060338926,"Mar 2, 2026",$130.50,$6.75,,,Auction,https://www.ebay.com/itm/298060338926,1
,,"Mar 2, 2026",$124.00,$5.52,,,Auction,,1
2003 Mexico Libertad Onza Pura Plata 1 oz .999 Silver Coin *Better Date*,287158862848,"Mar 1, 2026",$137.50,$3.99,,,Auction,https://www.ebay.com/itm/287158862848,1
2003 Mexico 1 Onza Silver Libertad .999 Fine Silver BU,157713906141,"Feb 28, 2026",$106.00,$8.30,,,Fixed price,https://www.ebay.com/itm/157713906141
2003 Mexico 1 oz Silver Libertad MS67 NGC,277761034274,"Feb 28, 2026",$169.95,$0.00,,,Fixed price,https://www.ebay.com/itm/277761034274,1
,,"Feb 28, 2026",$106.00,$8.30,,,Fixed price,,1
Mexico Liberty 2003 1 Oz .999 Fine Silver - 1 Una Onza Libertad Plata Pura .999,389644979006,"Feb 26, 2026",$115.00,$8.75,,,Auction,https://www.ebay.com/itm/389644979006,1
2003-MO MEXICO LIBERTAD SILVER ONZA PCGS MS68,157687250067,"Feb 25, 2026",$289.99,$8.85,,,Fixed price,https://www.ebay.com/itm/157687250067
2003 1oz Silver Mexican Libertad Coin PCGS MS67,227222968674,"Feb 25, 2026",$161.50,$0.00,,,Auction,https://www.ebay.com/itm/227222968674,1
,,"Feb 25, 2026",$289.99,$8.85,,,Fixed price,,1
Mexico 2003 Libertad Ag 1/4 oz Silver 0.999 Business PCGS MS65 Coin,177866023031,"Feb 22, 2026",$157.50,$5.52,,,Auction,https://www.ebay.com/itm/177866023031
Mexico Liberty 2003 1 Oz .999 Fine Silver - 1 Una Onza Libertad Plata Pura .999,236640053874,"Feb 22, 2026",$169.00,$4.95,,,Fixed price,https://www.ebay.com/itm/236640053874,1
"Mexico Liberty 2003, 1 Oz .999 Fine Silver Coin, Una Oz Libertad Plata Pura .999",389628744109,"Feb 22, 2026",$139.99,$6.99,,,Auction,https://www.ebay.com/itm/389628744109,1
,,"Feb 22, 2026",$157.50,$5.52,,,Auction,,1
2003 Mexico Libertad Onza Angel Of Peace & Joy 1 Oz .999 Fine Silver Coin,168165706421,"Feb 21, 2026",$178.50,$5.20,,,Auction,https://www.ebay.com/itm/168165706421
,,"Feb 21, 2026",$178.50,$5.20,,,Auction,,1
2003 Mexico 1/20 oz .999 Silver Libertad Coin Colorful Toned,117033893399,"Feb 20, 2026",$51.00,$5.00,,,Auction,https://www.ebay.com/itm/117033893399
2003 Mexico Libertad Proof 1 Oz. Silver Coin - PCGS PR68 DCAM,376297287559,"Feb 20, 2026",$495.95,$0.00,,,Fixed price,https://www.ebay.com/itm/376297287559,1
,,"Feb 20, 2026",$51.00,$5.00,,,Auction,,1
2003 Mexico 1 Onza Silver Libertad PCGS MS68 | .999 Fine 1 oz Certified,287138919438,"Feb 15, 2026",$206.50,$5.45,,,Auction,https://www.ebay.com/itm/287138919438,1
2003 Mexico Silver Libertad 1 Onza Plata Pura .999 Fine Pure Silver Bullion Coin,358074901538,"Feb 15, 2026",$130.00,$0.00,,,Fixed price,https://www.ebay.com/itm/358074901538,1
2003-MO MEXICO LIBERTAD SILVER ONZA PCGS MS68,176294030441,"Feb 14, 2026",$349.95,$4.50,,,Fixed price,https://www.ebay.com/itm/176294030441
2003 Mo Mexico 1 Onza Silver Libertad MS69 ICG,397583951552,"Feb 14, 2026",$200.00,$5.52,,,Auction,https://www.ebay.com/itm/397583951552,1
,,"Feb 14, 2026",$349.95,$4.50,,,Fixed price,,1
2003 1oz Silver Mexican Libertad Coin PCGS MS67,198080510636,"Feb 11, 2026",$158.50,$0.00,,,Auction,https://www.ebay.com/itm/198080510636
2003 Mo PCGS MS67 - MEXICO - 1 oz Silver Libertad Onza 👌🔥🇲🇽,317419628978,"Feb 11, 2026",$175.00,$5.39,,,Fixed price,https://www.ebay.com/itm/317419628978,1
,,"Feb 11, 2026",$158.50,$0.00,,,Auction,,1
"2003 Mexico 1/2 Oz Silver Libertad – Key Date, Low Mintage, BU",388865816748,"Feb 9, 2026",$97.56,$7.28,,,Fixed price,https://www.ebay.com/itm/388865816748,1
"Mexico Liberty 2003, 1 Oz .999 Fine Silver Coin, Una Oz Libertad Plata Pura .999",198067380198,"Feb 8, 2026",$120.00,$5.52,,,Fixed price,https://www.ebay.com/itm/198067380198
"Mexico Liberty 2003, 1 Oz .999 Fine Silver Coin, Una Oz Libertad Plata Pura .999",389567592765,"Feb 8, 2026",$139.99,$6.99,,,Auction,https://www.ebay.com/itm/389567592765,1
,,"Feb 8, 2026",$120.00,$5.52,,,Fixed price,,1
2003 1oz Silver Mexican Libertad Coin PCGS MS68,206034617160,"Feb 4, 2026",$255.00,$0.00,,,Auction,https://www.ebay.com/itm/206034617160
2003 1oz Silver Mexican Libertad Coin PCGS MS67,206034617313,"Feb 4, 2026",$205.00,$0.00,,,Auction,https://www.ebay.com/itm/206034617313
2003 Mexican Libertad 1 Ounce .999 Fine Silver Coin (capsule) Lot #470,336420446195,"Feb 4, 2026",$100.00,$5.00,,,Fixed price,https://www.ebay.com/itm/336420446195,1
