Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
,,"Dec 28, 2025",$262.77,$4.29,,,Auction,,1
,,"Dec 28, 2025",$515.00,$4.29,,,Auction,,1
,,"Dec 28, 2025","$1,253.00",$1.28,,,Auction,,1
,,"Jan 3, 2026",$555.00,$7.50,,,Auction,,1
,,"Jan 7, 2026",$490.00,$4.29,,,Auction,,1
The Perth Mint Australian Lunar 2024 1/10 oz Gold Coin 0.9999 Fineness,187912536000,"Feb 27, 2026",$599.00,$5.89,,,Fixed price,https://www.ebay.com/itm/187912536000,1
*ONLY 500 MINTED* 2018 Colored & Gold Gilded Silver Australia Lunar Dog • 1/2oz,187922093312,"Jan 18, 2026",$66.00,$6.00,,,Auction,https://www.ebay.com/itm/187922093312,1
,,"Jan 15, 2026",$275.00,$0.00,,,Fixed price,,1
2024 1/2 Oz .9999 Fine Silver 50c Australia Lunar Dragon Series Perth Mint 125th,187967509436,"Jan 21, 2026",$48.00,$8.10,,,Fixed price,https://www.ebay.com/itm/187967509436,1
2012 P Australia $15 Year of the Dragon 1/10th Gold NGC PF70 Ultra Cameo,187976618994,"Jan 28, 2026",$670.00,$5.69,,,Auction,https://www.ebay.com/itm/187976618994,1
2015 Australia $15 1/10th Gold Year of the Goat Unc Coin,188071566059,"Feb 26, 2026",$572.00,$1.32,,,Auction,https://www.ebay.com/itm/188071566059,1
1999-2010 Australia Lunar Series Complete 1oz Set - 12 Silver Coins Gold gilded,195925828214,"Feb 14, 2026","$2,632.00",$28.19,,,Fixed price,https://www.ebay.com/itm/195925828214,1
,,"Nov 21, 2025","$4,999.95",$17.50,,,Fixed price,,1
,,"Dec 10, 2025",$60.00,$5.15,,,Fixed price,,1
,,"Dec 23, 2025",$70.00,$5.00,,,Fixed price,,1
2023 Australia 1/4 oz Gold Lunar Rabbit Proof Gold Coin OGP / COA ~ Premium Gold,198018344048,"Jan 28, 2026","$1,423.53",$15.00,,,Fixed price,https://www.ebay.com/itm/198018344048,1
