Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2011 Mexico Libertad 1 oz Silver NGC MS69 Red Core Holder Onza Coin,127829338735,"May 25, 2026",$155.00,$6.36,,,Fixed price,https://www.ebay.com/itm/127829338735,1
2011 Mo MEXICO 1 ONZA OZ .999 FINE SILVER LIBERTAD ANCS MS70 SCARCE DATE,147313826167,"May 24, 2026",$150.00,$7.00,,,Fixed price,https://www.ebay.com/itm/147313826167,1
"2011 Mexican Fine Silver Libertad 1oz .999 Roll, direct from Banco De Mexico",168374008572,"May 18, 2026","$2,275.00",$0.00,,,Auction,https://www.ebay.com/itm/168374008572,1
2011 MEXICO LIBERTAD 1 ONZA SILVER NGC MS70 TOP POP - LOW POPULATION,277925996352,"May 3, 2026",$495.00,$4.95,,,Fixed price,https://www.ebay.com/itm/277925996352,1
2001 Mexico Libertad Onza 999 Silver 1 oz Coin Plata Pura Bullion -RK911,147225044283,"Apr 30, 2026",$120.00,$5.72,,,Fixed price,https://www.ebay.com/itm/147225044283,1
2011 Mo Mexico Libertad Onza 1 oz .999 Silver BU - SKU-U2925,188098238206,"Apr 30, 2026",$106.25,$5.50,,,Fixed price,https://www.ebay.com/itm/188098238206,1
2011 MEXICO LIBERTAD 1 ONZA SILVER NGC MS70 TOP POP - LOW POPULATION,277826362352,"Apr 24, 2026",$495.00,$4.95,,,Fixed price,https://www.ebay.com/itm/277826362352,1
2011 MEXICO LIBERTAD 1 ONZA SILVER NGC MS70,287286264989,"Apr 24, 2026",$415.00,$5.39,,,Fixed price,https://www.ebay.com/itm/287286264989,1
2011 Mo PCGS PR69 DCAM - MEXICO - 1 oz Silver Libertad Un Onza #44556A,225953854873,"Apr 23, 2026",$249.95,$0.00,,,Fixed price,https://www.ebay.com/itm/225953854873,1
2011 MEXICO LIBERTAD 1 OZ .999 SILVER BU COIN - Exact Coin Pictured,136990267642,"Apr 22, 2026",$118.74,$0.00,,,Fixed price,https://www.ebay.com/itm/136990267642,1
