Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1962 US Commemorative Year Set 17 MNH Stamps Scott #1191-1207,326781209386,"Apr 4, 2026",$2.69,$0.00,,,Fixed price,https://www.ebay.com/itm/326781209386
"1962 US Commemorative Year Set (Complete) #1179, 1191-1207 MNH FREE SHIPPING",285372015442,"Apr 4, 2026",$1.90,$0.00,,,Fixed price,https://www.ebay.com/itm/285372015442
1962 US Mint Proof Set 5 Coins 90% Silver Original Envelope & Cello Flat Pack,144574879915,"Apr 3, 2026",$62.93,$0.00,,,Fixed price,https://www.ebay.com/itm/144574879915
US 1962 COMMEMORATIVE STAMP YEAR SET 17 SINGLE MNH,205451753065,"Mar 16, 2026",$1.99,$0.00,,,Fixed price,https://www.ebay.com/itm/205451753065
1962 Proof Set Envelope only with cardboards and COA. Issued by US Mint.,365073764221,"Mar 22, 2026",$3.35,$0.00,,,Fixed price,https://www.ebay.com/itm/365073764221
"1962 US Mint Silver Proof Set, 5 USA Coins with Envelope, Franklin Half, 25C...",366267432788,"Mar 14, 2026",$53.33,$4.00,,,Fixed price,https://www.ebay.com/itm/366267432788
US Scott # C66 / C81 1962 - 1973 Air Mail Set / 11 MNH,113618018279,"Apr 1, 2026",$3.45,$1.00,,,Fixed price,https://www.ebay.com/itm/113618018279
1962 Lincoln Memorial One-Cent Proof Coin from US Mint Proof Set,116141045558,"Mar 18, 2026",$2.95,$0.00,,,Fixed price,https://www.ebay.com/itm/116141045558
"US Scott # C65, C73, C82, & C83 /1962 - 1973 Air Mail Set / 4 Coil Pairs F/VF NH",154108661159,"Mar 30, 2026",$5.15,$0.00,,,Fixed price,https://www.ebay.com/itm/154108661159
1962 United States Mint Silver Proof Set Original SEALED Unopened - U2748 STOCK,187020071713,"Apr 5, 2026",$59.50,$5.50,,,Fixed price,https://www.ebay.com/itm/187020071713
1962 US Mint Proof Set 5 Coins 90% Silver Original Envelope & Cello Flat Pack,188182005269,"Mar 31, 2026",$59.00,$0.00,,,Fixed price,https://www.ebay.com/itm/188182005269
1962 SILVER PROOF SET IN ORIGINAL SEALED ENVELOPE FROM US MINT UNOPENED,287228070248,"Apr 2, 2026",$66.50,$0.00,,,Fixed price,https://www.ebay.com/itm/287228070248
1962 - Commemorative Year Set - US Mint Never Hinged Stamps,317753262797,"Mar 11, 2026",$1.95,$0.00,,,Fixed price,https://www.ebay.com/itm/317753262797
Lot (5) 1962 US Mint Proof Set Envelope - NO Coins Empty,405860874126,"Mar 13, 2026",$5.99,$0.00,,,Fixed price,https://www.ebay.com/itm/405860874126
"US Scott # C64~65, C72~73, C77~79, & C82~83 / 1962 - 1973 Air Mail Set of 9 F-VF",115656132246,"Apr 1, 2026",$4.05,$0.00,,,Fixed price,https://www.ebay.com/itm/115656132246
1962 US Mint Set Holder,116965448339,"Mar 16, 2026",$18.95,$6.00,,,Fixed price,https://www.ebay.com/itm/116965448339
Lot of Three (3) 1962 Mint Sets of US Mint - P D Proof Uncirculated Coins,117064867428,"Mar 8, 2026",$153.50,$0.00,,,Auction,https://www.ebay.com/itm/117064867428
1962 US Mint P Proof Set 5 Coins 90% Silver - Envelope & Cello Flat Pack,127720827828,"Mar 12, 2026",$52.00,$5.65,,,Auction,https://www.ebay.com/itm/127720827828
1962 SILVER PROOF SET IN ORIGINAL SEALED ENVELOPE FROM US MINT UNOPENED,127737034054,"Mar 19, 2026",$60.00,$5.89,,,Auction,https://www.ebay.com/itm/127737034054
