Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1979 US Commemorative Year Set #1770-1802 MNH FREE SHIPPING,286820829668,"Apr 5, 2026",$6.50,$0.00,,,Fixed price,https://www.ebay.com/itm/286820829668
"US #1844-1869, set of 26, mnh, free shipping",287084574370,"Apr 5, 2026",$8.50,$0.00,,,Fixed price,https://www.ebay.com/itm/287084574370
1972 US Commemorative Year Set (Complete) #1446-1474 MNH FREE SHIPPING,287221759466,"Apr 4, 2026",$3.75,$0.00,,,Fixed price,https://www.ebay.com/itm/287221759466
"US 1976 #1633-82 Bicentennial, Flags, Complete set 50 different singles Mint NH",375730101943,"Apr 3, 2026",$8.79,$0.99,,,Fixed price,https://www.ebay.com/itm/375730101943
1971 P Kennedy Half Dollar UNC from US Mint Set,147214245050,"Mar 22, 2026",$3.22,$0.00,,,Fixed price,https://www.ebay.com/itm/147214245050
1971 US Mint Set (OGP) 11 coins,188119867238,"Mar 9, 2026",$10.00,$0.00,,,Fixed price,https://www.ebay.com/itm/188119867238
1971-1979 S Complete Set Kennedy Half Dollars Gem Proof Run 8 Coins US Mint,262926213951,"Apr 1, 2026",$44.99,$0.00,,,Fixed price,https://www.ebay.com/itm/262926213951
1971-1979 P + D Kennedy Half Dollar BU Mint Cello Run Set 18 US Coins,275793664847,"Mar 18, 2026",$43.99,$4.99,,,Fixed price,https://www.ebay.com/itm/275793664847
1971 P and D Eisenhower Dollar Circulated US Mint (2 Coin Ike Set),276450431939,"Mar 22, 2026",$9.98,$0.00,,,Fixed price,https://www.ebay.com/itm/276450431939
"1980 US Commemorative Year Set #1803-1810, 1821-1843 MNH FREE SHIPPING",286411765821,"Apr 5, 2026",$6.25,$0.00,,,Fixed price,https://www.ebay.com/itm/286411765821
US 1581-1612 AMERICANA SERIES COMPLETE SET OF 22 MINT NH,287075412787,"Mar 15, 2026",$14.75,$0.00,,,Fixed price,https://www.ebay.com/itm/287075412787
"US #1509, 1510, 1510b, 1511, 1518, 1519, 1520 1973 Regular Issues set - MNH",287166591400,"Mar 17, 2026",$1.94,$0.00,,,Fixed price,https://www.ebay.com/itm/287166591400
