Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2014 Mexico 1 oz 0.999 Silver Libertad Coin BU in Mint capsule,257313002058,"Jan 16, 2026",$103.00,$0.00,,,Fixed price,https://www.ebay.com/itm/257313002058,1
2014-Mo Mexico Silver Onza 1 oz PCGS MS69. Libertad Mexican Silver!,257324936539,"Jan 23, 2026",$129.00,$5.30,,,Fixed price,https://www.ebay.com/itm/257324936539,1
2014 Mexico 1 oz 0.999 Silver Libertad Coin BU in Mint capsule,257332645997,"Jan 27, 2026",$125.00,$0.00,,,Fixed price,https://www.ebay.com/itm/257332645997,1
2014 Mexico 1 oz 0.999 Silver Libertad Coin BU in Mint capsule,257334054690,"Jan 28, 2026",$125.00,$0.00,,,Fixed price,https://www.ebay.com/itm/257334054690,1
2014 Mexico 1 oz 0.999 Silver Libertad Coin BU in Mint capsule,257355092830,"Feb 11, 2026",$115.00,$0.00,,,Fixed price,https://www.ebay.com/itm/257355092830,1
2014 Mexico 1 oz 0.999 Silver Libertad Coin BU in Mint capsule,257355746551,"Feb 14, 2026",$115.00,$0.00,,,Fixed price,https://www.ebay.com/itm/257355746551,1
2014 Mexico Silver Libertad - 1 Onza - Mexican .999 1 oz Silver Coin In Capsule,257365100142,"Feb 27, 2026",$135.00,$8.30,,,Fixed price,https://www.ebay.com/itm/257365100142,1
"2014 Mexico - 1/20 OZ LIBERTAD SILVER PROOF BULLION COIN - TINY MINTAGE OF 1,050",267152053352,"Mar 31, 2026",$40.00,$5.95,,,Fixed price,https://www.ebay.com/itm/267152053352,1
,,"Nov 9, 2025",$57.00,$4.95,,,Auction,,1
,,"Nov 29, 2025",$37.00,$4.00,,,Auction,,1
,,"Dec 6, 2025",$35.00,$4.00,,,Auction,,1
,,"Dec 20, 2025",$71.00,$5.95,,,Auction,,1
