Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
[Removed] Item 227343418447,227343418447,"May 21, 2026",$35.13,$0.00,,,Fixed price,,27
[Removed] Item 800031576117,800031576117,"May 21, 2026",$85.10,$0.00,,,Fixed price,,4
[Removed] Item 318326149429,318326149429,"May 20, 2026",$10.99,$0.00,,,Fixed price,,4
,,"May 19, 2026",$43.72,$0.00,,,Fixed price,,4
,,"May 19, 2026",$47.35,$0.00,,,Fixed price,,3
1880-CC Morgan Silver Dollar $1 PCGS MS66 $1 US Coin Uncirculated,406934522799,"May 18, 2026",$81.00,$0.00,,,Fixed price,https://www.ebay.com/itm/406934522799,4
[Removed] Item 377188298290,377188298290,"May 17, 2026",$79.00,$0.74,,,Fixed price,,10
[Removed] Item 168375232623,168375232623,"May 14, 2026",$83.76,$0.00,,,Fixed price,,4
"1880 CC GSA Hoard Morgan Silver Dollar, NGC MS 62 with Original Box {C81}",327092472752,"May 4, 2026",$825.00,$0.00,,,Fixed price,https://www.ebay.com/itm/327092472752,1
1880 CC Morgan Silver Dollar - Carson City Mint (2),178069441574,"May 3, 2026",$300.00,$5.48,,,Fixed price,https://www.ebay.com/itm/178069441574,1
1880-CC Morgan Dollar Carson City Silver Dollar,188344642890,"May 3, 2026",$395.00,$5.95,,,Fixed price,https://www.ebay.com/itm/188344642890,1
"1880-CC GSA hardpack Morgan dollar, NGC MS62 nice fresh white DavidKahnRareCoins",206195470505,"May 3, 2026",$669.00,$0.00,,,Auction,https://www.ebay.com/itm/206195470505,1
1880-CC Morgan Silver Dollar PCGS MS63 - Blast White Flashy Luster!,236760583820,"May 3, 2026",$850.00,$0.00,,,Fixed price,https://www.ebay.com/itm/236760583820,1
"1880 CC Morgan Silver Dollar, Better Semi-Key Date Carson City $1 Type Coin",358472297318,"May 3, 2026",$127.50,$0.50,,,Auction,https://www.ebay.com/itm/358472297318,1
1880-CC Morgan Silver Dollar $ GSA Hoard Vam 7A Rev 78 MS65 NGC 950842-16,198265985086,"May 3, 2026","$3,230.00",$0.00,,,Fixed price,https://www.ebay.com/itm/198265985086,1
1880-CC $1 Silver Morgan Dollar in About Uncirculated AU Condition,257480461896,"May 3, 2026",$549.99,$0.00,,,Fixed price,https://www.ebay.com/itm/257480461896,1
1880-CC United States GSA Hoard Morgan Silver Dollar Original OGP Stunning,377143404262,"May 3, 2026",$745.00,$0.00,,,Auction,https://www.ebay.com/itm/377143404262,1
1880 CC Morgan Silver Dollar NGC MS70 First Day Morgan Label 2023 Fiji Mint .999,375750050435,"May 3, 2026",$178.75,$0.00,,,Fixed price,https://www.ebay.com/itm/375750050435,6
1880-CC Morgan Silver Dollar $1 - ANACS MS61,267647459231,"May 2, 2026",$676.89,$5.83,,,Auction,https://www.ebay.com/itm/267647459231,1
1880-CC Morgan Dollar Carson City Silver Dollar,178051255588,"May 2, 2026",$270.00,$5.89,,,Fixed price,https://www.ebay.com/itm/178051255588,1
1880-CC (MS64) Morgan Silver Dollar $1 NGC - Reverse of 1878,177971790853,"May 2, 2026","$1,500.00",$0.00,,,Fixed price,https://www.ebay.com/itm/177971790853,1
"1880-CC Rev 78 $1 Silver Morgan Dollar in Very Fine VF Condition, Gray Color",267653551832,"May 1, 2026",$324.99,$0.00,,,Fixed price,https://www.ebay.com/itm/267653551832,1
1880-CC Morgan Silver Dollar Rare Circulated CARSON CITY,377140115335,"May 1, 2026",$197.50,$4.99,,,Auction,https://www.ebay.com/itm/377140115335,1
1880-CC PCGS MS63 MORGAN DOLLAR ~ VAM-5 ~ 8 Over High 7 ~ #55921423,336545183583,"May 1, 2026",$935.00,$0.00,,,Auction,https://www.ebay.com/itm/336545183583,1
1880 CC Carson City PCGS MS64 - Silver Morgan Dollar $1 US Coin #60264A,327106421194,"May 1, 2026",$975.00,$0.00,,,Fixed price,https://www.ebay.com/itm/327106421194,1
1880-CC Morgan Silver Dollar - Choice VF+ details key from the Carson City mint,358494185739,"May 1, 2026",$369.95,$0.00,,,Fixed price,https://www.ebay.com/itm/358494185739,1
1880 CC REV 78 MORGAN SILVER DOLLAR HI GRADE U.S. MINT RARE KEY COIN 8501,206226690071,"Apr 30, 2026",$884.00,$0.00,,,Auction,https://www.ebay.com/itm/206226690071,1
1880-CC Morgan Silver Dollar,287247196077,"Apr 30, 2026",$156.20,$9.50,,,Auction,https://www.ebay.com/itm/287247196077,1
NobleSpirit Desirable 1880 CC Morgan Silver Dollar VF / XF,377137180468,"Apr 30, 2026",$245.50,$8.00,,,Auction,https://www.ebay.com/itm/377137180468,1
1880-CC $1 PCGS MS65 Morgan Silver Dollar 10914530,188275527315,"Apr 30, 2026","$1,325.00",$0.00,,,Fixed price,https://www.ebay.com/itm/188275527315,1
1880 CC Rare Morgan Silver Dollar - Historic US Coin - FREE SHIPPING!!!!,336558838608,"Apr 30, 2026",$33.00,$0.00,,,Fixed price,https://www.ebay.com/itm/336558838608,1
SIX (6) BLACK BOX REPRINTS GSA COA's 1880 thru 1885-CC FOR MORGAN SILVER DOLLARS,234894100708,"Apr 30, 2026",$5.53,$0.70,,,Fixed price,https://www.ebay.com/itm/234894100708,3
1880 CC Morgan Silver Dollar 1 OZ .999 Fine Silver IN CAPSULE #7357 Read,327114196353,"Apr 29, 2026",$89.99,$5.17,,,Fixed price,https://www.ebay.com/itm/327114196353,1
*1880 CC MORGAN DOLLAR* *PCGS MS61 CAC* *OGH RATTLER* NR #CVIP106,397855544556,"Apr 29, 2026",$990.00,$4.99,,,Fixed price,https://www.ebay.com/itm/397855544556,1
1880-CC MORGAN DOLLAR DIFFICULT Semi Key Date VG #36D69 .900 Fine SILVER,366363314524,"Apr 29, 2026",$220.00,$0.00,,,Fixed price,https://www.ebay.com/itm/366363314524,1
1880-CC $1 Morgan Silver Dollar NGC MS63 Brown Label,178086290081,"Apr 29, 2026",$849.24,$0.00,,,Fixed price,https://www.ebay.com/itm/178086290081,1
1880 CC $1 MORGAN SILVER DOLLAR PCGS MS 64 PL-PROOFLIKE-TONING ON DATE*KEY DATE*,117166949569,"Apr 29, 2026","$1,200.00",$0.00,,,Fixed price,https://www.ebay.com/itm/117166949569,1
1880-CC Morgan Silver Dollar $1 - ANACS MS63,267647463126,"Apr 29, 2026",$906.00,$5.72,,,Auction,https://www.ebay.com/itm/267647463126,1
1880-CC $1 Morgan Silver Dollar NGC MS62 GSA Hoard Carson City w/ Box & COA,147282236961,"Apr 29, 2026",$919.99,$0.00,,,Fixed price,https://www.ebay.com/itm/147282236961,1
1880-CC Morgan Silver Dollar Brilliant Uncirculated GSA Holder Hard Pack #145,366141271568,"Apr 29, 2026",$840.00,$0.00,,,Fixed price,https://www.ebay.com/itm/366141271568,1
04/0000028 L#908 1880 CC Morgan Silver Dollar Coin (hmr),157867969365,"Apr 28, 2026",$205.00,$0.00,,,Auction,https://www.ebay.com/itm/157867969365,1
"LOT OF 6 SILVER MORGAN DOLLARS VARIETY DATES 1880 - 1901 ; Mint - O, S and CC",206224764656,"Apr 28, 2026",$350.00,$7.83,,,Auction,https://www.ebay.com/itm/206224764656,1
1880-CC Morgan Silver Dollar Rare Circulated CARSON CITY Date Nice O150,358498139532,"Apr 28, 2026",$169.00,$8.75,,,Fixed price,https://www.ebay.com/itm/358498139532,1
"1880 CC Morgan GSA Uncirculated Silver Dollar - VAM-4, Reverse Of 78, Z-400H",397752299234,"Apr 28, 2026","$1,082.99",$6.57,,,Fixed price,https://www.ebay.com/itm/397752299234,1
1880-CC $1 Morgan Silver Dollar - Frosty - Carson City - GSA CoA OGP - SKU-B5806,206226691421,"Apr 27, 2026",$875.00,$12.50,,,Auction,https://www.ebay.com/itm/206226691421,1
1880-CC Carson City Mint Silver Morgan Dollar,358468677702,"Apr 27, 2026",$159.50,$4.65,,,Auction,https://www.ebay.com/itm/358468677702,1
1880-CC Morgan Dollar ***KEY DATE***,267651680550,"Apr 27, 2026",$150.00,$5.75,,,Fixed price,https://www.ebay.com/itm/267651680550,1
1880-CC Morgan Silver Dollar $1 - ANACS MS63,267647464772,"Apr 27, 2026",$635.62,$5.48,,,Auction,https://www.ebay.com/itm/267647464772,1
1880/79-CC Rev 78 Morgan Silver Dollar NGC MS62 VAM 4 Nice Eye Appeal,377111544369,"Apr 27, 2026","$1,095.00",$0.00,,,Fixed price,https://www.ebay.com/itm/377111544369,1
"1880-1885 'CC' GSA Morgan Silver Dollar Set, 6 GSA Coins! WOW!",227206492530,"Apr 26, 2026","$4,750.00",$0.00,,,Fixed price,https://www.ebay.com/itm/227206492530,1
1880-CC Carson City Morgan Silver Dollar $1 - Semi-Key Date - NGC Certified MS62,227302397804,"Apr 26, 2026",$606.00,$9.95,,,Auction,https://www.ebay.com/itm/227302397804,1
"1880 CC Morgan Silver Dollar, Uncirculated Better Date Carson City $1 Coin",277892022252,"Apr 26, 2026",$611.20,$14.95,,,Auction,https://www.ebay.com/itm/277892022252,1
"1880 CC $1 PCGS MS 62 Reverse 1878 Morgan Silver Dollar, Scarce Date Carson City",236766486406,"Apr 26, 2026",$920.25,$18.65,,,Auction,https://www.ebay.com/itm/236766486406,1
1880-CC Morgan Silver Dollar Carson City Better Date. PROOF LIKE,227311072256,"Apr 26, 2026",$688.00,$4.95,,,Auction,https://www.ebay.com/itm/227311072256,1
1880-CC Morgan Silver Dollar GSA Hoard MS63 NGC,168142678538,"Apr 26, 2026",$875.00,$14.00,,,Fixed price,https://www.ebay.com/itm/168142678538,1
04/00000025 L#8033 1880 CC Morgan Silver Dollar Coin (hck),389934662040,"Apr 25, 2026",$235.00,$0.00,,,Auction,https://www.ebay.com/itm/389934662040,1
1880-CC Morgan Silver Dollar Choice VG/F Key Date Superb Eye Appeal Nice Strike,389902532786,"Apr 24, 2026",$287.50,$0.00,,,Auction,https://www.ebay.com/itm/389902532786,1
GSA Hoard 1880-CC Morgan Silver Dollar Nice BRILLIANT UNCIRCULATED Box & COA,397873672868,"Apr 24, 2026",$775.00,$5.39,,,Fixed price,https://www.ebay.com/itm/397873672868,1
1880 CC $1 GSA REV OF 79 MORGAN SILVER DOLLAR NGC MS 64-LUSTROUS -KEY DATE+COA-!,117147795757,"Apr 17, 2026","$1,150.00",$0.00,,,Fixed price,https://www.ebay.com/itm/117147795757,1
1880-CC Morgan Silver Dollar Uncirculated *4173,137111634555,"Apr 17, 2026",$850.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137111634555,1
1880-CC $1 Morgan Dollar CARSON CITY GSA 90% Silver US Coin,157840510655,"Apr 17, 2026",$599.00,$5.39,,,Fixed price,https://www.ebay.com/itm/157840510655,1
1880-CC Morgan Silver Dollar $1 VF Key Date CC,157834167624,"Apr 16, 2026",$294.00,$8.75,,,Fixed price,https://www.ebay.com/itm/157834167624,1
1880-CC Morgan Silver Dollar GSA Treasure MS61 CAC CACg *0867,136905282624,"Apr 13, 2026",$800.00,$0.00,,,Fixed price,https://www.ebay.com/itm/136905282624,1
"1880-CC Morgan Silver Dollar GSA Hoard NGC MS63 VAM-7 ""HITLIST 40""",147245967926,"Apr 13, 2026",$914.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147245967926,1
04/00000012 L#536 1880 CC Morgan Silver Dollar Coin PCGS MS63 (xuj),157826393125,"Apr 12, 2026",$735.00,$0.00,,,Auction,https://www.ebay.com/itm/157826393125,1
1880-CC Morgan Silver Dollar - Looks VG - CARSON CITY!,137197541066,"Apr 11, 2026",$250.50,$6.00,,,Auction,https://www.ebay.com/itm/137197541066,1
1880 CC $1 Carson City Morgan Silver Dollar GSA Hoard NGC MS 65,147248737320,"Apr 11, 2026","$1,231.88",$6.50,,,Auction,https://www.ebay.com/itm/147248737320,1
1880 CC - Morgan Silver Dollar $1 - VG+ - Very Good Plus dbkjB,137211456591,"Apr 10, 2026",$249.99,$0.00,,,Fixed price,https://www.ebay.com/itm/137211456591,1
1880-CC Morgan Silver Dollar $1 XF Key Date CC,157808506476,"Apr 9, 2026",$290.00,$7.70,,,Fixed price,https://www.ebay.com/itm/157808506476,1
1880-CC Morgan Silver Dollar $1 UNC Key Date CC,157761410085,"Apr 8, 2026",$760.00,$15.70,,,Fixed price,https://www.ebay.com/itm/157761410085,1
1880-CC Morgan Silver Dollar Rev 78 G Tough Variety Better Date CC,157820403888,"Apr 8, 2026",$165.00,$7.95,,,Fixed price,https://www.ebay.com/itm/157820403888,1
1880 GSA COA Certificate Original Card for CC Morgan Silver Dollar (1card),365107737425,"Apr 7, 2026",$26.11,$0.00,,,Fixed price,https://www.ebay.com/itm/365107737425,8
1880 CC Morgan Silver Dollar NGC MS70 First Day Morgan Label 2023 Fiji Mint .999,375750050435,"Apr 7, 2026",$178.15,$0.00,,,Fixed price,https://www.ebay.com/itm/375750050435,4
1880-CC Morgan Silver Dollar $1 Reverse of '78 VF Key Date CC,157767636769,"Apr 6, 2026",$350.00,$8.75,,,Fixed price,https://www.ebay.com/itm/157767636769,1
04/000005 L#4693 1880 CC Morgan Silver Dollar Coin NGC VF Details (bdj),157808189934,"Apr 5, 2026",$185.00,$0.00,,,Auction,https://www.ebay.com/itm/157808189934,1
1880 CC Morgan Silver Dollar Filler Coin,147228944113,"Apr 4, 2026",$144.00,$1.81,,,Auction,https://www.ebay.com/itm/147228944113
1880-S $1 Morgan Silver Dollar NGC MS64 GSA NON CC GSA,127759641020,"Mar 30, 2026",$699.99,$0.00,,,Fixed price,https://www.ebay.com/itm/127759641020
1880-CC Morgan Silver GSA Dollar NGC MS-63 GSA Hoard,137161236828,"Mar 30, 2026",$753.09,$0.00,,,Auction,https://www.ebay.com/itm/137161236828
1880 CC Morgan Silver Dollar $1 XF Carson City #100297,188197536970,"Mar 29, 2026",$362.69,$0.00,,,Fixed price,https://www.ebay.com/itm/188197536970
1880-CC Morgan Dollar,188204305679,"Mar 29, 2026",$204.19,$5.95,,,Auction,https://www.ebay.com/itm/188204305679
1880 CC VAM-6 8/7 Overdate Morgan Silver Dollar $1 PCGS MS64 CAC (Frosty),117094956439,"Mar 28, 2026","$1,358.00",$0.00,,,Auction,https://www.ebay.com/itm/117094956439
1880 CC Carson City Morgan Silver Dollar Authentic Rare Beautiful 💥(C629),127714325007,"Mar 28, 2026",$250.00,$5.83,,,Fixed price,https://www.ebay.com/itm/127714325007
2023 Fiji Morgan Silver Dollar 1880 CC NGC MS70 Early Release Carson City,137170390332,"Mar 28, 2026",$130.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137170390332
1880-CC MS63 PL Proof Like Morgan Silver Dollar NGC MS63 PL Line Under 8,147216758591,"Mar 28, 2026",$888.00,$5.77,,,Auction,https://www.ebay.com/itm/147216758591
1880-CC $1 Morgan Silver Dollar ~ PCGS MS62 - Carson City - OGH,188166650466,"Mar 28, 2026",$775.00,$12.00,,,Fixed price,https://www.ebay.com/itm/188166650466
1880 CC Morgan Silver Dollar 1$ Carson City Circulated #99648,188189375006,"Mar 28, 2026",$189.99,$0.00,,,Fixed price,https://www.ebay.com/itm/188189375006
1880 CC Morgan Silver Dollar Mint State 63 Rare Carson City Uncirculated,117111684198,"Mar 27, 2026",$598.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117111684198
1880 CC CARSON CITY MORGAN SILVER DOLLAR NICE CIRCULATED CONDITION,117099106190,"Mar 25, 2026",$251.00,$7.00,,,Fixed price,https://www.ebay.com/itm/117099106190
1880 CC Morgan GSA Uncirculated Silver Dollar VAM-4 with box and certificate,147194878611,"Mar 22, 2026","$1,143.00",$5.00,,,Auction,https://www.ebay.com/itm/147194878611
1880-CC US Morgan One Dollar S$1 Silver Coin,177953419418,"Mar 22, 2026",$232.03,$0.00,,,Auction,https://www.ebay.com/itm/177953419418
1880/79-cc reverse of 1878 morgan dollar,177963573194,"Mar 22, 2026",$505.00,$5.40,,,Auction,https://www.ebay.com/itm/177963573194
1880-S $1 Morgan Silver Dollar NGC MS64 GSA Super Frosty NON CC GSA,188169919546,"Mar 19, 2026",$639.95,$0.00,,,Fixed price,https://www.ebay.com/itm/188169919546
1880-CC Morgan Silver Dollar VG/F Key Date CC,157767634093,"Mar 18, 2026",$200.00,$7.70,,,Fixed price,https://www.ebay.com/itm/157767634093
1880-CC CARSON CITY SILVER MORGAN DOLLAR NGC FINE DETAILS VAM 7A REV OF 78,168233295202,"Mar 18, 2026",$350.00,$5.50,,,Fixed price,https://www.ebay.com/itm/168233295202
1880/79-CC GSA Morgan Silver Dollar Uncirculated with Carson City Box & COA,198175591775,"Mar 18, 2026","$1,076.00",$5.77,,,Auction,https://www.ebay.com/itm/198175591775
1880-CC $1 PCGS MS66 CAC Morgan Silver Dollar 24104100,188163121538,"Mar 17, 2026","$3,825.00",$0.00,,,Fixed price,https://www.ebay.com/itm/188163121538
1880 cc morgan silver dollar,198198976752,"Mar 17, 2026",$240.00,$5.99,,,Fixed price,https://www.ebay.com/itm/198198976752
1880 CC Carson City $1 Morgan Silver Dollar NGC MS65 PL GSA Hoard Coin,136613243992,"Mar 16, 2026","$2,050.00",$0.00,,,Fixed price,https://www.ebay.com/itm/136613243992
1880-CC Morgan Silver Dollar $1 XF Key Date CC,157758847895,"Mar 16, 2026",$315.00,$7.95,,,Fixed price,https://www.ebay.com/itm/157758847895
1880-CC MORGAN SILVER DOLLAR~PCGS VG8~CARSON CITY SEMI KEY DATE PROBLEM FREE *,188068666742,"Mar 16, 2026",$287.00,$10.39,,,Fixed price,https://www.ebay.com/itm/188068666742
NGC MS64 1880 CC $1 Morgan Silver Dollar [115GRA],205864506212,"Mar 16, 2026","$1,000.00",$25.00,,,Fixed price,https://www.ebay.com/itm/205864506212
1880 CC Morgan GSA Uncirculated Silver Dollar ANACS MS63 with box KN,127676115435,"Mar 14, 2026",$840.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127676115435
1880-CC Carson City Minted Morgan Silver Dollar AU-BU Slider Bright White,206111823490,"Mar 14, 2026",$440.00,$5.07,,,Auction,https://www.ebay.com/itm/206111823490
1880 CC MORGAN SILVER DOLLAR F15 PCGS VALUE $360,127724054340,"Mar 13, 2026",$313.00,$5.00,,,Auction,https://www.ebay.com/itm/127724054340
"1880 CC Morgan Silver Dollar, $1 Coin",137100859380,"Mar 13, 2026",$162.50,$0.00,,,Auction,https://www.ebay.com/itm/137100859380
1880 CC Morgan Silver Dollar 1$ VF Tough Date CC,157731833713,"Mar 13, 2026",$275.00,$8.75,,,Fixed price,https://www.ebay.com/itm/157731833713
03/00000012 L#8307 1880 CC Morgan Silver DOllar COin (ber),157742380915,"Mar 12, 2026",$255.00,$0.00,,,Auction,https://www.ebay.com/itm/157742380915
1881-CC Morgan Silver Dollar PCGS MS63 White Semi-Cameo New Holder #A277A,147142370882,"Mar 11, 2026",$799.99,$14.99,,,Fixed price,https://www.ebay.com/itm/147142370882
1880 CC Morgan Silver Dollar PCGS MS-62 Reverse of 1878,157610196087,"Mar 11, 2026","$1,275.00",$0.00,,,Fixed price,https://www.ebay.com/itm/157610196087
2023 Fiji 1 oz Silver Morgan 1880 CC Dollar $1 NGC MS 70,157725550871,"Mar 11, 2026",$134.50,$5.50,,,Auction,https://www.ebay.com/itm/157725550871
1880-CC Morgan Silver Dollar $1 – Carson City – Brilliant Uncirculated BU+,168206329217,"Mar 11, 2026",$750.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168206329217
1880-CC Morgan Silver Dollar $1 – Carson City – Very Fine VF+ Sharp!,168221611761,"Mar 11, 2026",$395.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168221611761
1880 CC Morgan Dollar 1$ VF Details #98367,188018759414,"Mar 11, 2026",$260.99,$0.00,,,Fixed price,https://www.ebay.com/itm/188018759414
1880/79 CC Morgan Dollar Reverse of 79 * Uncirculated * VAM 8 * 8 Over Low 7,127716913586,"Mar 10, 2026",$825.00,$10.15,,,Auction,https://www.ebay.com/itm/127716913586
1880/79-CC $1 Morgan Silver Dollar NGC MS63 VAM-4 Reverse 1878 Old NGC Holder,206113323295,"Mar 10, 2026","$1,550.00",$0.00,,,Fixed price,https://www.ebay.com/itm/206113323295
1880 CC MORGAN SILVER DOLLAR,117061379802,"Mar 9, 2026",$184.59,$6.09,,,Auction,https://www.ebay.com/itm/117061379802
1880-CC Morgan Dollar GSA Case Choice BU Prooflike #401,168218226379,"Mar 9, 2026","$1,039.00",$0.00,,,Fixed price,https://www.ebay.com/itm/168218226379
1880-S $1 Morgan Silver Dollar NGC MS64 GSA Super Frosty NON CC GSA,188138492642,"Mar 9, 2026",$649.95,$0.00,,,Fixed price,https://www.ebay.com/itm/188138492642
1880 CC VAM-5 8/7 CAC Overdate Morgan Silver Dollar $1 PCGS MS64+ (Frosty),117064740609,"Mar 8, 2026","$1,350.00",$0.00,,,Auction,https://www.ebay.com/itm/117064740609
1880-CC Morgan Silver Dollar Carson City V F Better Date,127715137497,"Mar 7, 2026",$356.00,$4.78,,,Fixed price,https://www.ebay.com/itm/127715137497
1880 CC Reverse 1878 Doubled Stamped Morgan Dollar Carson City PAF Silver 2nd,157252872158,"Mar 6, 2026","$1,249.00",$0.00,,,Fixed price,https://www.ebay.com/itm/157252872158
1880/79 CC Morgan Dollar Reverse of 1878 PCGS MS63PL,188128684529,"Mar 6, 2026","$2,200.00",$0.00,,,Fixed price,https://www.ebay.com/itm/188128684529
NGC MS62 1880 CC $1 Morgan Silver Dollar Coin Graded Carson City,117058591854,"Mar 3, 2026",$720.00,$13.92,,,Auction,https://www.ebay.com/itm/117058591854,1
1880-CC Reverse of 1878 Morgan Dollar VF Tougher Carson City! #11FAM 78,146938475150,"Mar 1, 2026",$425.00,$0.00,,,Fixed price,https://www.ebay.com/itm/146938475150,1
1880 CC Morgan GSA Uncirculated Silver Dollar NGC MS63 with box,147089595383,"Mar 1, 2026",$809.95,$5.00,,,Fixed price,https://www.ebay.com/itm/147089595383,1
* 1880-CC * NEAR+ GEM BU MS MORGAN SILVER DOLLAR * FROM ORIGINAL COLLECTION,168178768612,"Mar 1, 2026","$1,225.00",$6.21,,,Auction,https://www.ebay.com/itm/168178768612,1
1880 CC Morgan Silver Dollar $1 NGC MS63 CAC (GSA Hoard),117049796490,"Feb 28, 2026",$881.50,$0.00,,,Auction,https://www.ebay.com/itm/117049796490,1
1880 CC GSA Morgan Silver Dollar in Original Box & COA,117054268932,"Feb 28, 2026",$869.00,$0.00,,,Auction,https://www.ebay.com/itm/117054268932,1
1880 CC MORGAN DOLLAR UNCIRCULATED #400397,157708875861,"Feb 28, 2026",$621.20,$0.00,,,Auction,https://www.ebay.com/itm/157708875861,1
02/00000027 L#521 1880 CC Morgan Silver Dollar Coin (ctr),157704514304,"Feb 27, 2026",$310.00,$0.00,,,Auction,https://www.ebay.com/itm/157704514304,1
1880-CC Morgan Silver Dollar $1 - NGC MS63 - Carson City,137072550248,"Feb 26, 2026",$800.00,$6.00,,,Fixed price,https://www.ebay.com/itm/137072550248,1
1880-CC PCGS MS63 Morgan Silver Dollar **KEY DATE! FROSTY FINSH!** 7555,127187048206,"Feb 25, 2026",$800.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127187048206,1
1880 CC Morgan Silver Dollar $1 NGC MS62,137065625238,"Feb 24, 2026",$775.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137065625238,1
"1880 Morgan Silver Dollar ""CC"" Carson City",157693570083,"Feb 24, 2026",$195.00,$6.46,,,Auction,https://www.ebay.com/itm/157693570083,1
