Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
B4582- 1999 Press Pass Racing Cards 1-100 +Inserts -You Pick- 15+ FREE US SHIP,235415572052,"Apr 5, 2026",$0.78,$0.00,,,Fixed price,https://www.ebay.com/itm/235415572052
"1999 - 2008 S Complete 50 State Proof Quarter Set OGP US Mint Box , COA Lot 2251",375918844546,"Apr 5, 2026",$69.09,$13.45,,,Fixed price,https://www.ebay.com/itm/375918844546
"1999 - 2008 S Complete 50 State Proof Quarter Set OGP US Mint Box , COA Lot 2251",376493735281,"Apr 5, 2026",$78.48,$41.40,,,Fixed price,https://www.ebay.com/itm/376493735281
A8883- 1999 Fleer Tradition BB #s 501-600 +Rookies -You Pick- 15+ FREE US SHIP,334920427156,"Apr 4, 2026",$0.80,$0.10,,,Fixed price,https://www.ebay.com/itm/334920427156
1999-2008 US Mint Proof Sets OGP Box & COA Lot of 109 Coins 10 Annual Sets Lot,375937583166,"Apr 4, 2026",$127.73,$16.86,,,Fixed price,https://www.ebay.com/itm/375937583166
US Mint 10 Annual Proof Sets 1999-2008 OGP Box & COA 109 Coins Estate Sale Lot,376486208954,"Apr 4, 2026",$138.73,$0.00,,,Fixed price,https://www.ebay.com/itm/376486208954
B2109- 1999-00 Topps Chrome Hk Cards 1-270 +Inserts -You Pick- 15+ FREE US SHIP,335110229034,"Apr 4, 2026",$0.76,$0.00,,,Fixed price,https://www.ebay.com/itm/335110229034
A1909- 1999 Ultra Gold Medallion BB Card #s 1-250 -You Pick- 15+ FREE US SHIP,257120335478,"Apr 3, 2026",$1.85,$0.47,,,Fixed price,https://www.ebay.com/itm/257120335478
OFFICIAL US MINT 50 STATE QUARTERS: COMPLETE 1999-2008,157791791764,"Apr 3, 2026",$37.86,$7.65,,,Fixed price,https://www.ebay.com/itm/157791791764
1999-2008 US Mint Proof Sets w/State Quarters,206111686276,"Apr 3, 2026",$96.00,$0.00,,,Fixed price,https://www.ebay.com/itm/206111686276
A5208- 1999 Upper Deck Victory FB 220-438 +Rookies -You Pick- 15+ FREE US SHIP,234374873961,"Apr 3, 2026",$0.73,$0.00,,,Fixed price,https://www.ebay.com/itm/234374873961
A5208- 1999 Upper Deck Victory FB #s 1-219 +Rookies -You Pick- 15+ FREE US SHIP,234374873914,"Apr 3, 2026",$0.72,$0.00,,,Fixed price,https://www.ebay.com/itm/234374873914
A2037- 1999 Topps Baseball Cards 253-463 +Inserts -You Pick- 15+ FREE US SHIP,334113804338,"Apr 3, 2026",$0.94,$0.31,,,Fixed price,https://www.ebay.com/itm/334113804338
A0819- 1999 Topps Football Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,234641515049,"Apr 3, 2026",$0.73,$0.89,,,Fixed price,https://www.ebay.com/itm/234641515049
A4355- 1999-00 Upper Deck MVP SC Edition Hk 1-220+ -You Pick- 15+ FREE US SHIP,335345195589,"Apr 3, 2026",$0.80,$0.00,,,Fixed price,https://www.ebay.com/itm/335345195589
B4592- 1999 Topps Chrome FB Card #s 1-165 +Inserts -You Pick- 15+ FREE US SHIP,235417268853,"Apr 3, 2026",$0.95,$0.43,,,Fixed price,https://www.ebay.com/itm/235417268853
A8842- 1999 UD Choice BB Card #s 1-155 +Inserts -You Pick- 15+ FREE US SHIP,257103289728,"Apr 2, 2026",$0.88,$0.10,,,Fixed price,https://www.ebay.com/itm/257103289728
B0897- 1999 Skybox Premium Football Card #s 1-200 -You Pick- 15+ FREE US SHIP,335420554605,"Apr 2, 2026",$0.73,$0.00,,,Fixed price,https://www.ebay.com/itm/335420554605
1999-2009 US Mint Statehood Quarter Proof Sets Box & COA Lot of 56 Coins,145276920491,"Apr 2, 2026",$89.99,$0.00,,,Fixed price,https://www.ebay.com/itm/145276920491
1999 P & D State Quarter 10 Coins from US Mint Set BU Statehood Cello 25c Coin,312762696377,"Apr 1, 2026",$8.03,$0.00,,,Fixed price,https://www.ebay.com/itm/312762696377
B0900- 1999 Stadium Club Chrome FB 1-150 +Inserts -You Pick- 15+ FREE US SHIP,334911925289,"Apr 1, 2026",$0.99,$0.27,,,Fixed price,https://www.ebay.com/itm/334911925289
B2474- 1999-00 Upper Deck Victory Hk Cards 1-400 -You Pick- 15+ FREE US SHIP,334657126664,"Apr 1, 2026",$0.71,$0.00,,,Fixed price,https://www.ebay.com/itm/334657126664
US Coin Mint Sets - Ten Sets-Complete-1999 through 2008 in OGP Estate Sale Lot,376098887576,"Apr 1, 2026",$119.95,$16.63,,,Fixed price,https://www.ebay.com/itm/376098887576
A2777- 1999 Upper Deck Victory BB #s 1-277 +Rookies -You Pick- 15+ FREE US SHIP,234272141826,"Mar 31, 2026",$0.76,$1.09,,,Fixed price,https://www.ebay.com/itm/234272141826
1999-2008 US Mint Proof Sets OGP Box & COA Lot 109 Coins (10 Annual Sets),226501007695,"Mar 31, 2026",$118.50,$5.99,,,Fixed price,https://www.ebay.com/itm/226501007695
B6231- 1999-00 Upper Deck Gold Reserve Hk 201-350 -You Pick- 15+ FREE US SHIP,235889151805,"Mar 31, 2026",$1.49,$0.35,,,Fixed price,https://www.ebay.com/itm/235889151805
A9009- 1999-00 Pacific Dynagon Ice Hk Cards 1-204 -You Pick- 15+ FREE US SHIP,334143938746,"Mar 30, 2026",$0.81,$0.00,,,Fixed price,https://www.ebay.com/itm/334143938746
A2777- 1999 Upper Deck Victory BB 278-470 +Rookies -You Pick- 15+ FREE US SHIP,334207724272,"Mar 30, 2026",$0.75,$0.00,,,Fixed price,https://www.ebay.com/itm/334207724272
A2315- 1999-00 Upper Deck MVP Hk #s 1-220 +Inserts -You Pick- 15+ FREE US SHIP,335120500720,"Mar 30, 2026",$0.80,$0.00,,,Fixed price,https://www.ebay.com/itm/335120500720
1990-1999 S Lincoln Memorial Cent Gem DCam Proof Run 10 Coin Set US Mint,203716713395,"Mar 29, 2026",$28.25,$3.95,,,Fixed price,https://www.ebay.com/itm/203716713395
B3664- 1999 Upper Deck FB Cards 201-270 +Inserts -You Pick- 15+ FREE US SHIP,336022175152,"Mar 29, 2026",$0.95,$0.25,,,Fixed price,https://www.ebay.com/itm/336022175152
B5437- 1999 Upper Deck Victory Circle Racing Cards -You Pick- 15+ FREE US SHIP,257009708869,"Mar 29, 2026",$1.03,$1.09,,,Fixed price,https://www.ebay.com/itm/257009708869
B0724- 1999 Topps Chrome Traded BB Card #s 1-121 -You Pick- 15+ FREE US SHIP,257007888448,"Mar 29, 2026",$0.98,$0.00,,,Fixed price,https://www.ebay.com/itm/257007888448
A2531- 1999-00 Upper Deck Gold Reserve Bk #s 1-240 -You Pick- 15+ FREE US SHIP,335884979112,"Mar 28, 2026",$1.15,$0.00,,,Fixed price,https://www.ebay.com/itm/335884979112
A1786- 1999 Topps Chrome BB Cards 1-262 +Rookies -You Pick- 15+ FREE US SHIP,234692930951,"Mar 28, 2026",$0.81,$0.10,,,Fixed price,https://www.ebay.com/itm/234692930951
1999 S Proof State Quarter Set Gem DCam No Box or COA 5 Coins CN-Clad US Mint,143280034343,"Mar 26, 2026",$7.65,$3.95,,,Fixed price,https://www.ebay.com/itm/143280034343
A4806- 1999 Playoff Momentum SSD FB 1-200 +Inserts -You Pick- 15+ FREE US SHIP,235097130729,"Mar 25, 2026",$1.59,$0.50,,,Fixed price,https://www.ebay.com/itm/235097130729
1990~1999 S Roosevelt Dime Gem Proof Clad Run 10 Coin Decade Set US Mint Lot,401339602414,"Mar 25, 2026",$19.95,$3.55,,,Fixed price,https://www.ebay.com/itm/401339602414
1968-S - 1999-S PROOF Kennedy Half Dollar 31 Coins Collection From US Proof Sets,405358186375,"Mar 25, 2026",$149.95,$0.00,,,Fixed price,https://www.ebay.com/itm/405358186375
B6895- 1999 Topps Traded BB Card #s 1-121 +Rookies -You Pick- 15+ FREE US SHIP,236170480284,"Mar 23, 2026",$1.09,$0.18,,,Fixed price,https://www.ebay.com/itm/236170480284
B2350- 1999 Aurora Baseball Card #s 1-200 +Inserts -You Pick- 15+ FREE US SHIP,257101828728,"Mar 23, 2026",$1.04,$0.23,,,Fixed price,https://www.ebay.com/itm/257101828728
1999-2008 US Mint Silver S Proof Sets w/ State Quarters US Mint Box & COA OGP,206111341433,"Mar 22, 2026","$1,049.00",$0.00,,,Fixed price,https://www.ebay.com/itm/206111341433
A7924- 1999-00 Upper Deck Hk Cards 1-335 +Inserts -You Pick- 15+ FREE US SHIP,335163793671,"Mar 22, 2026",$0.75,$0.00,,,Fixed price,https://www.ebay.com/itm/335163793671
Topps Stadium Club 1995-2002 U Pick -- Multiples ship FREE to US! A9,168233748172,"Mar 20, 2026",$0.69,$0.00,,,Fixed price,https://www.ebay.com/itm/168233748172
A2320- 1999-00 Topps Hockey Cards 251-286 +Rookies -You Pick- 15+ FREE US SHIP,234812427325,"Mar 19, 2026",$0.79,$0.00,,,Fixed price,https://www.ebay.com/itm/234812427325
A5791- 1999 SP Signature BB Card #s 1-180 +Inserts -You Pick- 15+ FREE US SHIP,335153539818,"Mar 13, 2026",$0.84,$0.00,,,Fixed price,https://www.ebay.com/itm/335153539818
B2536- 1999 Fleer Tradition Football Card #s 1-203 -You Pick- 15+ FREE US SHIP,234819426165,"Mar 13, 2026",$0.99,$0.35,,,Fixed price,https://www.ebay.com/itm/234819426165
B5688- 1999 Absolute EXP Football Card #s 1-200 -You Pick- 15+ FREE US SHIP,235775834982,"Mar 12, 2026",$0.77,$0.00,,,Fixed price,https://www.ebay.com/itm/235775834982
B1672- 1999 Metal Universe Baseball Card #s 1-200 -You Pick- 15+ FREE US SHIP,234686550349,"Mar 12, 2026",$0.71,$0.00,,,Fixed price,https://www.ebay.com/itm/234686550349
A6964- 1999 Pacific Omega Football Card #s 1-250+ -You Pick- 15+ FREE US SHIP,335152017123,"Mar 9, 2026",$0.69,$0.18,,,Fixed price,https://www.ebay.com/itm/335152017123
