Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1969 US Commemorative Full Year Set SC# 1365-1386 US OG Mint Never Hinged,326762341461,"Apr 4, 2026",$5.71,$0.00,,,Fixed price,https://www.ebay.com/itm/326762341461
"1962 US Commemorative Year Set (Complete) #1179, 1191-1207 MNH FREE SHIPPING",285372015442,"Apr 4, 2026",$1.90,$0.00,,,Fixed price,https://www.ebay.com/itm/285372015442
1967 US Commemorative Year Set (Complete) #1323-1337 MNH FREE SHIPPING,285550538535,"Apr 3, 2026",$2.30,$0.00,,,Fixed price,https://www.ebay.com/itm/285550538535
"1963 US Commemorative Year Set (Complete) #1180, 1230-1241 MNH FREE SHIPPING",285769056430,"Apr 4, 2026",$1.90,$0.00,,,Fixed price,https://www.ebay.com/itm/285769056430
"1961 US Commemorative Year Set (Complete) #1174-1178, 1183-90 MNH FREE SHIPPING",284601978969,"Apr 4, 2026",$1.90,$0.00,,,Fixed price,https://www.ebay.com/itm/284601978969
1966 US Commemorative Year Set (Complete) #1306-1322 MNH FREE SHIPPING,284929181416,"Apr 4, 2026",$2.29,$0.00,,,Fixed price,https://www.ebay.com/itm/284929181416
"1965 US Commemorative Year Set (Complete) #1182, 1261-1276 MNH FREE SHIPPING",284967227863,"Apr 4, 2026",$2.00,$0.00,,,Fixed price,https://www.ebay.com/itm/284967227863
"1964 US Commemorative Year Set (Complete) #1181, 1242-1260 MNH FREE SHIPPING",285209761274,"Apr 4, 2026",$2.45,$0.00,,,Fixed price,https://www.ebay.com/itm/285209761274
"1970 US Commemorative Year Set #1387-90, 1405-22 MNH Full Set of 29",285179239946,"Apr 1, 2026",$4.74,$0.00,,,Fixed price,https://www.ebay.com/itm/285179239946
US Scott # 1278 - 1295 Prominent Americans Set of 20 MNH Issued in 1965 - 1979,127695811081,"Apr 2, 2026",$10.27,$0.99,,,Fixed price,https://www.ebay.com/itm/127695811081
1961 US Mint Proof Set 5 Coins 90% Silver Original Envelope & Cello Flat Pack,144574878161,"Apr 3, 2026",$66.73,$0.00,,,Fixed price,https://www.ebay.com/itm/144574878161
1961 US Mint Set Uncirculated 10 Coin Set P&D OGP 90% Silver Franklin,145280695368,"Apr 2, 2026",$121.45,$0.00,,,Fixed price,https://www.ebay.com/itm/145280695368
"1961-1964 U.S. Mint Uncirculated Sets, 90% Silver - Free Shipping US",177891429438,"Mar 22, 2026",$459.99,$0.00,,,Fixed price,https://www.ebay.com/itm/177891429438
"US Scott # C57, C58, C59, C62, & C63 1959 - 1961 Airmails Set of 5 MNH",298145013047,"Apr 1, 2026",$3.25,$0.00,,,Fixed price,https://www.ebay.com/itm/298145013047
"US #1208 1209 1213 1214 1225 1229 regular issues, set of 6, MNH, free ship",286874243872,"Mar 28, 2026",$2.10,$0.00,,,Fixed price,https://www.ebay.com/itm/286874243872
"US 1393-1402, 1970 definitives set, mint never hinged, free ship",287113272694,"Apr 5, 2026",$2.85,$0.00,,,Fixed price,https://www.ebay.com/itm/287113272694
US Scott # C66 / C81 1962 - 1973 Air Mail Set / 11 MNH,113618018279,"Apr 1, 2026",$3.45,$1.00,,,Fixed price,https://www.ebay.com/itm/113618018279
1961 US Mint Proof Set SEALED 5 Coins 90% Silver Original Envelope Flat Pack,137151266393,"Mar 27, 2026",$55.00,$5.42,,,Fixed price,https://www.ebay.com/itm/137151266393
"US Scott # C65, C73, C82, & C83 /1962 - 1973 Air Mail Set / 4 Coil Pairs F/VF NH",154108661159,"Mar 30, 2026",$5.15,$0.00,,,Fixed price,https://www.ebay.com/itm/154108661159
1969 US Commemorative Year Set #1365-1386 MNH FREE SHIPPING (Complete),285171536682,"Apr 2, 2026",$4.50,$0.00,,,Fixed price,https://www.ebay.com/itm/285171536682
"1968 US Commemorative Year Set #1339-1364 MNH FREE SHIPPING, includes 1341",286083031327,"Mar 28, 2026",$4.85,$0.00,,,Fixed price,https://www.ebay.com/itm/286083031327
"US. 1338, 1338A, 1338D, 1338F, 1338G. Flag and White House set, MNH, free ship",286180814211,"Mar 17, 2026",$2.10,$0.00,,,Fixed price,https://www.ebay.com/itm/286180814211
US 1968 Complete Commemorative Year Set of 26 1341 airlift incl. 1339-1364 MNH,383612416239,"Apr 4, 2026",$4.39,$1.99,,,Fixed price,https://www.ebay.com/itm/383612416239
"US Scott # C57, C58, C59, C62, & C63 1959 - 1961 Airmails Set of 5 MNH",115240943299,"Apr 1, 2026",$3.15,$0.00,,,Fixed price,https://www.ebay.com/itm/115240943299
"US Scott # C64~65, C72~73, C77~79, & C82~83 / 1962 - 1973 Air Mail Set of 9 F-VF",115656132246,"Apr 1, 2026",$4.05,$0.00,,,Fixed price,https://www.ebay.com/itm/115656132246
1961 US Mint set P&D 10 coins,117059502258,"Mar 11, 2026",$110.00,$6.95,,,Auction,https://www.ebay.com/itm/117059502258
1961 Government Issued Proof Set in Unopened US Mint Envelope - Sealed,117060909046,"Mar 11, 2026",$64.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117060909046
