Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1890-O BU/MS+ Morgan Silver Dollar Soft Purple Rim Toning,127413491435,"Feb 22, 2026",$103.50,$0.00,,,Fixed price,https://www.ebay.com/itm/127413491435,1
,,"Feb 22, 2026",$103.50,$0.00,,,Fixed price,,1
MORGAN SILVER DOLLAR 1890 O BETTER DATE NICE ORIGINAL AU 90% SILVER DOLLAR,117022456640,"Feb 17, 2026",$61.55,$5.95,,,Auction,https://www.ebay.com/itm/117022456640
,,"Feb 17, 2026",$61.55,$5.95,,,Auction,,1
1890-O Morgan Silver Dollar Circulated,117026852983,"Feb 15, 2026",$55.00,$4.99,,,Auction,https://www.ebay.com/itm/117026852983,1
,,"Feb 15, 2026",$55.00,$4.99,,,Auction,,1
1890-O Morgan Silver Dollar 90% Silver,117024249087,"Feb 12, 2026",$74.00,$5.00,,,Auction,https://www.ebay.com/itm/117024249087,1
,,"Feb 12, 2026",$74.00,$5.00,,,Auction,,1
1890-O Morgan Silver Dollar -Higher Grade .,115736369142,"Feb 7, 2026",$78.00,$8.00,,,Fixed price,https://www.ebay.com/itm/115736369142
,,"Feb 7, 2026",$78.00,$8.00,,,Fixed price,,1
1890-O Morgan Silver Dollar (cn16082),117019200856,"Feb 6, 2026",$80.00,$4.00,,,Fixed price,https://www.ebay.com/itm/117019200856
,,"Feb 6, 2026",$80.00,$4.00,,,Fixed price,,1
"Morgan Silver dollar coins 1887 nm, 1890 o, 1901 o -grade Very Good to Fine",127659072580,"Feb 2, 2026",$70.00,$7.95,,,Fixed price,https://www.ebay.com/itm/127659072580
,,"Feb 2, 2026",$70.00,$7.95,,,Fixed price,,4
1889 - 1890 - 1891 O - Old Morgan 90% Silver Dollar Nice Coin,117009501230,"Jan 30, 2026",$210.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117009501230
1890-O Morgan Silver Dollar NGC MS64,127002952548,"Jan 30, 2026",$415.80,$5.00,,,Fixed price,https://www.ebay.com/itm/127002952548,1
,,"Jan 30, 2026",$210.00,$0.00,,,Fixed price,,1
,,"Jan 30, 2026",$415.80,$5.00,,,Fixed price,,1
MORGAN SILVER DOLLAR 1890 O BETTER DATE BETTER GRADE ORIGINAL 90% SILVER,116997219744,"Jan 28, 2026",$84.00,$5.95,,,Auction,https://www.ebay.com/itm/116997219744
,,"Jan 28, 2026",$84.00,$5.95,,,Auction,,1
1890-O & 1891-O $1 Morgan Silver Dollar New Orleans 2-Coin Set - PCGS F15 CC943,127542972122,"Jan 25, 2026",$220.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127542972122,1
,,"Jan 25, 2026",$220.00,$0.00,,,Fixed price,,1
XF 1890-O Morgan Silver Dollar (1 coin),135244737956,"Jan 24, 2026",$60.40,$0.00,,,Fixed price,https://www.ebay.com/itm/135244737956
1890-O $1 Morgan Silver Dollar AU/BU NICE & ORIGINAL,125930585220,"Jan 23, 2026",$92.33,$5.00,,,Fixed price,https://www.ebay.com/itm/125930585220,1
,,"Jan 23, 2026",$92.33,$5.00,,,Fixed price,,1
1890 O Morgan Silver US $1 Dollar,125311354975,"Jan 22, 2026",$68.99,$0.00,,,Fixed price,https://www.ebay.com/itm/125311354975,1
,,"Jan 22, 2026",$68.99,$0.00,,,Fixed price,,1
MORGAN SILVER DOLLAR 1890 O ORIGINAL BETTER DATE 90% SILVER DOLLAR,116988256914,"Jan 18, 2026",$66.00,$5.95,,,Auction,https://www.ebay.com/itm/116988256914
,,"Jan 18, 2026",$66.00,$5.95,,,Auction,,1
1890 O Morgan Silver Dollar - New Orleans Mint,116978557116,"Jan 14, 2026",$52.00,$6.00,,,Auction,https://www.ebay.com/itm/116978557116
,,"Jan 14, 2026",$52.00,$6.00,,,Auction,,1
,,"Jan 13, 2026",$242.50,$4.00,,,Auction,,1
,,"Jan 12, 2026",$64.00,$2.42,,,Auction,,1
Early - 1890-O Morgan Silver Dollar - 90% US Coin New Orleans,116964758227,"Jan 11, 2026",$69.00,$5.15,,,Auction,https://www.ebay.com/itm/116964758227
1890 O Morgan Silver Dollar ~ BETTER DATE ~ 90% Silver $1,116968877413,"Jan 11, 2026",$63.62,$6.50,,,Auction,https://www.ebay.com/itm/116968877413
,,"Jan 11, 2026",$69.00,$5.15,,,Auction,,1
,,"Jan 11, 2026",$63.62,$6.50,,,Auction,,1
,,"Jan 10, 2026",$220.00,$5.09,,,Fixed price,,1
,,"Jan 10, 2026",$171.00,$4.91,,,Fixed price,,1
,,"Jan 7, 2026",$301.00,$0.00,,,Auction,,1
,,"Jan 5, 2026",$59.95,$0.00,,,Fixed price,,1
,,"Jan 4, 2026",$124.95,$4.95,,,Fixed price,,1
,,"Jan 4, 2026",$56.95,$0.00,,,Auction,,1
,,"Jan 3, 2026",$59.00,$0.00,,,Auction,,1
,,"Jan 2, 2026",$56.95,$0.00,,,Auction,,1
,,"Jan 2, 2026",$62.88,$0.00,,,Auction,,1
,,"Jan 1, 2026",$270.00,$5.00,,,Fixed price,,1
,,"Jan 1, 2026",$51.01,$3.42,,,Auction,,1
,,"Jan 1, 2026",$56.00,$0.00,,,Auction,,1
,,"Dec 31, 2025",$58.95,$0.00,,,Auction,,1
,,"Dec 30, 2025",$56.00,$2.77,,,Auction,,1
VF 1890-O Morgan Silver Dollar (1 coin),135244734980,"Dec 29, 2025",$51.45,$0.00,,,Fixed price,https://www.ebay.com/itm/135244734980
VF 1890-O Morgan Silver Dollar (1 coin),135244734980,"Dec 29, 2025",$52.29,$0.00,,,Fixed price,https://www.ebay.com/itm/135244734980,18
,,"Dec 29, 2025",$58.00,$0.00,,,Auction,,1
,,"Dec 28, 2025",$330.00,$4.76,,,Fixed price,,1
,,"Dec 28, 2025",$59.00,$0.00,,,Auction,,1
,,"Dec 28, 2025",$65.00,$0.00,,,Auction,,1
,,"Dec 27, 2025",$53.02,$4.80,,,Auction,
,,"Dec 27, 2025",$64.99,$7.90,,,Auction,,1
,,"Dec 27, 2025",$68.00,$0.00,,,Auction,,1
,,"Dec 26, 2025",$40.00,$8.49,,,Fixed price,
,,"Dec 26, 2025",$190.00,$0.00,,,Fixed price,,1
,,"Dec 26, 2025",$76.00,$6.50,,,Auction,,1
,,"Dec 26, 2025",$58.00,$0.00,,,Auction,,1
,,"Dec 26, 2025",$63.09,$0.00,,,Auction,,1
,,"Dec 25, 2025",$55.00,$0.00,,,Auction,,1
,,"Dec 25, 2025",$58.00,$0.00,,,Auction,,1
,,"Dec 25, 2025",$58.77,$0.00,,,Auction,,1
,,"Dec 24, 2025",$58.03,$0.00,,,Auction,,1
,,"Dec 23, 2025",$190.00,$0.00,,,Fixed price,,1
,,"Dec 22, 2025",$57.50,$0.00,,,Auction,,1
,,"Dec 22, 2025",$55.10,$0.00,,,Auction,,1
,,"Dec 21, 2025",$39.00,$2.77,,,Auction,,1
,,"Dec 21, 2025",$50.00,$0.00,,,Auction,,1
,,"Dec 20, 2025",$42.01,$7.35,,,Auction,
,,"Dec 20, 2025",$39.99,$7.20,,,Auction,
,,"Dec 20, 2025",$61.00,$3.77,,,Auction,,1
,,"Dec 20, 2025",$52.11,$0.00,,,Auction,,1
,,"Dec 20, 2025",$50.00,$0.00,,,Auction,,1
,,"Dec 17, 2025",$50.00,$0.00,,,Fixed price,
,,"Dec 17, 2025",$54.54,$0.00,,,Auction,,1
,,"Dec 17, 2025",$52.00,$0.00,,,Auction,,1
,,"Dec 16, 2025",$141.00,$9.89,,,Fixed price,,1
,,"Dec 16, 2025",$50.00,$4.25,,,Auction,,1
,,"Dec 16, 2025",$53.00,$0.00,,,Auction,,1
,,"Dec 16, 2025",$120.00,$5.25,,,Fixed price,,1
,,"Dec 15, 2025",$45.00,$0.00,,,Fixed price,
,,"Dec 15, 2025",$96.00,$4.99,,,Auction,
,,"Dec 15, 2025",$33.00,$0.00,,,Fixed price,,1
,,"Dec 14, 2025",$41.05,$4.65,,,Auction,
,,"Dec 14, 2025",$152.50,$0.00,,,Auction,
,,"Dec 14, 2025",$48.50,$0.00,,,Auction,,1
,,"Dec 14, 2025",$54.89,$0.00,,,Auction,,1
,,"Dec 14, 2025",$47.49,$0.00,,,Auction,,1
,,"Dec 14, 2025",$49.55,$0.00,,,Auction,,1
,,"Dec 14, 2025",$42.19,$0.00,,,Auction,,1
,,"Dec 13, 2025",$44.00,$5.95,,,Auction,
,,"Dec 13, 2025",$48.00,$0.00,,,Auction,,1
,,"Dec 13, 2025",$47.04,$0.00,,,Auction,,1
,,"Dec 13, 2025",$194.50,$5.95,,,Auction,,1
,,"Dec 12, 2025",$47.50,$0.00,,,Auction,,1
,,"Dec 11, 2025",$132.00,$5.45,,,Fixed price,
,,"Dec 11, 2025",$36.00,$7.70,,,Fixed price,,1
,,"Dec 11, 2025",$43.98,$5.00,,,Fixed price,,1
,,"Dec 11, 2025",$49.95,$0.00,,,Auction,,1
,,"Dec 11, 2025",$40.00,$4.80,,,Fixed price,,1
,,"Dec 10, 2025",$33.00,$9.00,,,Auction,
,,"Dec 10, 2025",$57.99,$0.00,,,Auction,,1
,,"Dec 10, 2025",$34.00,$4.87,,,Fixed price,,1
,,"Dec 9, 2025",$28.00,$8.10,,,Fixed price,
,,"Dec 9, 2025",$85.00,$4.54,,,Fixed price,,1
,,"Dec 9, 2025",$41.03,$0.00,,,Auction,,1
,,"Dec 8, 2025",$30.00,$8.40,,,Fixed price,,1
,,"Dec 8, 2025",$50.00,$0.00,,,Fixed price,,1
,,"Dec 8, 2025",$47.95,$0.00,,,Auction,,1
,,"Dec 8, 2025",$45.00,$0.00,,,Auction,,1
,,"Dec 8, 2025",$43.00,$0.00,,,Auction,,1
,,"Dec 5, 2025",$96.75,$0.00,,,Fixed price,,1
,,"Dec 4, 2025",$52.77,$0.00,,,Auction,,1
,,"Dec 4, 2025",$45.51,$0.00,,,Auction,,1
,,"Dec 3, 2025",$37.00,$7.49,,,Auction,
,,"Dec 3, 2025",$43.88,$0.00,,,Auction,,1
,,"Dec 3, 2025",$85.50,$5.25,,,Fixed price,,1
,,"Dec 3, 2025",$425.00,$6.00,,,Fixed price,,1
,,"Dec 3, 2025",$34.00,$4.87,,,Fixed price,,1
,,"Dec 3, 2025",$142.00,$5.37,,,Fixed price,,1
,,"Dec 2, 2025",$37.36,$4.76,,,Auction,,1
,,"Dec 2, 2025",$44.03,$0.00,,,Auction,,1
,,"Dec 2, 2025",$46.00,$0.00,,,Auction,,1
1890 O Morgan Dollar ~ F FINE ~ 90% Silver $1 US Coin Collectible,256407020141,"Dec 1, 2025",$44.95,$0.00,,,Fixed price,https://www.ebay.com/itm/256407020141
,,"Dec 1, 2025",$61.00,$6.99,,,Auction,,1
,,"Dec 1, 2025",$53.00,$0.00,,,Auction,,1
,,"Dec 1, 2025",$46.00,$0.00,,,Auction,,1
,,"Dec 1, 2025",$180.00,$5.55,,,Fixed price,,1
,,"Dec 1, 2025",$30.00,$5.15,,,Fixed price,,1
,,"Nov 30, 2025",$27.99,$6.72,,,Fixed price,
,,"Nov 30, 2025",$30.00,$5.95,,,Auction,
,,"Nov 30, 2025",$110.50,$0.00,,,Auction,,1
,,"Nov 29, 2025",$178.50,$6.06,,,Auction,
,,"Nov 29, 2025",$100.00,$4.99,,,Fixed price,
,,"Nov 29, 2025",$48.00,$0.00,,,Auction,,1
,,"Nov 29, 2025",$47.67,$0.00,,,Auction,,1
,,"Nov 28, 2025",$46.66,$0.00,,,Auction,,1
,,"Nov 28, 2025",$41.20,$0.00,,,Auction,,1
,,"Nov 28, 2025",$275.00,$0.00,,,Fixed price,,1
,,"Nov 27, 2025",$41.01,$0.00,,,Auction,,1
,,"Nov 26, 2025",$44.00,$0.00,,,Auction,,1
,,"Nov 26, 2025",$46.00,$0.00,,,Auction,,1
,,"Nov 25, 2025",$73.01,$7.99,,,Auction,,1
,,"Nov 25, 2025",$140.00,$5.15,,,Fixed price,,1
,,"Nov 24, 2025",$40.00,$0.00,,,Auction,,1
,,"Nov 24, 2025",$39.00,$0.00,,,Auction,,1
,,"Nov 23, 2025",$38.52,$0.00,,,Auction,,1
,,"Nov 23, 2025",$40.01,$0.00,,,Auction,,1
,,"Nov 23, 2025",$41.00,$0.00,,,Auction,,1
,,"Nov 23, 2025",$42.51,$0.00,,,Auction,,1
,,"Nov 22, 2025",$43.98,$0.00,,,Auction,,1
,,"Nov 21, 2025",$47.00,$4.76,,,Fixed price,,1
,,"Nov 20, 2025",$39.44,$0.00,,,Auction,,1
,,"Nov 20, 2025",$43.00,$0.00,,,Auction,,1
,,"Nov 20, 2025",$36.00,$1.99,,,Auction,,1
,,"Nov 19, 2025",$40.67,$0.00,,,Auction,,1
,,"Nov 19, 2025",$46.00,$0.00,,,Auction,,1
,,"Nov 18, 2025",$41.00,$0.00,,,Auction,,1
,,"Nov 17, 2025",$40.00,$4.99,,,Fixed price,
,,"Nov 17, 2025",$31.24,$4.76,,,Auction,
,,"Nov 17, 2025",$47.95,$0.00,,,Auction,,1
,,"Nov 15, 2025",$39.02,$0.00,,,Auction,,1
,,"Nov 11, 2025",$100.00,$4.91,,,Auction,
,,"Nov 11, 2025",$260.75,$2.02,,,Auction,,1
,,"Nov 10, 2025",$49.00,$0.00,,,Fixed price,,1
,,"Nov 9, 2025",$44.00,$0.00,,,Auction,,1
,,"Nov 9, 2025",$38.01,$0.00,,,Auction,,1
,,"Nov 8, 2025",$181.00,$9.00,,,Auction,,1
,,"Nov 8, 2025",$37.67,$0.00,,,Auction,,1
,,"Nov 8, 2025",$39.00,$0.00,,,Auction,,1
,,"Nov 7, 2025",$29.66,$5.00,,,Fixed price,
,,"Nov 7, 2025",$40.22,$4.76,,,Auction,,1
,,"Nov 7, 2025",$36.57,$0.00,,,Auction,,1
,,"Nov 5, 2025",$40.00,$5.15,,,Auction,
,,"Nov 4, 2025",$145.00,$7.50,,,Fixed price,,1
,,"Nov 4, 2025",$47.00,$0.00,,,Auction,,1
,,"Nov 3, 2025",$31.00,$5.15,,,Auction,,1
,,"Nov 2, 2025",$36.50,$4.85,,,Fixed price,
,,"Nov 2, 2025",$109.95,$4.95,,,Fixed price,
,,"Nov 2, 2025",$39.00,$0.00,,,Auction,,1
,,"Nov 2, 2025",$38.98,$0.00,,,Auction,,1
,,"Nov 1, 2025",$44.00,$0.00,,,Auction,,1
,,"Oct 31, 2025",$43.00,$0.00,,,Auction,,1
,,"Oct 31, 2025",$28.00,$4.65,,,Fixed price,,1
,,"Oct 30, 2025",$42.25,$0.00,,,Auction,,1
,,"Oct 29, 2025",$38.00,$0.00,,,Auction,,1
,,"Oct 29, 2025",$41.00,$0.00,,,Auction,,1
,,"Oct 28, 2025",$40.01,$0.00,,,Auction,,1
,,"Oct 27, 2025",$40.00,$0.00,,,Auction,,1
,,"Oct 27, 2025",$40.06,$0.00,,,Auction,,1
,,"Oct 26, 2025",$35.00,$4.99,,,Auction,
,,"Oct 26, 2025",$36.27,$2.27,,,Auction,,1
,,"Oct 25, 2025",$49.99,$0.00,,,Fixed price,
,,"Oct 21, 2025",$115.39,$2.76,,,Auction,,1
,,"Oct 19, 2025",$42.00,$3.99,,,Fixed price,
,,"Oct 19, 2025",$260.00,$0.00,,,Auction,
,,"Oct 19, 2025",$51.00,$0.00,,,Auction,,1
,,"Oct 19, 2025",$41.00,$0.00,,,Auction,,1
,,"Oct 18, 2025",$120.00,$0.00,,,Auction,,1
,,"Oct 17, 2025",$250.00,$0.00,,,Fixed price,,1
,,"Oct 16, 2025",$34.00,$4.76,,,Auction,
,,"Oct 16, 2025",$195.63,$7.53,,,Auction,,1
,,"Oct 15, 2025",$38.25,$4.75,,,Auction,
,,"Oct 15, 2025",$52.00,$4.65,,,Auction,
,,"Oct 14, 2025",$36.75,$6.78,,,Auction,
,,"Oct 9, 2025",$102.00,$4.80,,,Fixed price,
