Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2018 S Lincoln Shield Cent Proof Penny From US Proof Mint Sets,403831695257,"Mar 2, 2026",$13.83,$0.00,,,Fixed price,https://www.ebay.com/itm/403831695257
2018 S Clad Choice PROOF Kennedy Half Dollar 1 Coin from US Proof Set,405313909688,"Jan 24, 2026",$19.95,$0.96,,,Fixed price,https://www.ebay.com/itm/405313909688
2018 S Lincoln Shield Cent Proof Deep Cameo 1¢ New Penny Union via US Mint Set,366053181342,"Feb 22, 2026",$10.96,$0.00,,,Fixed price,https://www.ebay.com/itm/366053181342
2018 S ANNUAL Silver 10 Coin Proof Set US Mint Original Box and COA Complete,312539191282,"Feb 1, 2026",$110.72,$6.40,,,Fixed price,https://www.ebay.com/itm/312539191282
2018 US MINT Native American JIM THORPE $1 Dollar Sacagawea 2-Coin Set Both P&D,323142467893,"Dec 16, 2025",$12.81,$0.00,,,Fixed price,https://www.ebay.com/itm/323142467893
2018 P&D KENNEDY HALF DOLLAR 2 COIN SET - UNCIRCULATED COINS US MINT ROLLS,225558145696,"Mar 28, 2026",$4.89,$0.00,,,Fixed price,https://www.ebay.com/itm/225558145696
2018 Clad US Proof 10 Coin Set with Original Packaging & COA COMPLETE,334295382103,"Apr 8, 2026",$48.79,$0.00,,,Fixed price,https://www.ebay.com/itm/334295382103
2018 US Mint Set 20 Coin Uncirculated Set Complete Philadelphia & Denver W/ OGP,234379473965,"Apr 9, 2026",$36.99,$0.00,,,Fixed price,https://www.ebay.com/itm/234379473965
2018 S Reverse Jefferson Nickel - Proof - From US Proof Set - FREE SHIPPING,157579441203,"Mar 25, 2026",$8.82,$0.00,,,Fixed price,https://www.ebay.com/itm/157579441203
2018 S Lincoln Cent Proof Deep Cameo 1¢ Penny via US Mint Set R 2026,294199981809,"Apr 7, 2026",$18.87,$0.00,,,Fixed price,https://www.ebay.com/itm/294199981809
2018 P and D Lincoln Shield Cent 2-Coin Lot from US Mint Set BU Penny TWO 1c,333980922470,"Jan 24, 2026",$7.99,$0.74,,,Fixed price,https://www.ebay.com/itm/333980922470
,,"Dec 12, 2025",$8.10,$0.00,,,Fixed price,
2018 WORLD WAR I CENTENNIAL SILVER $ + ARMY MEDAL 2 COIN SET US MINT GEM 💎!,183726744118,"Feb 7, 2026",$156.72,$0.00,,,Fixed price,https://www.ebay.com/itm/183726744118
"2018 WORLD WAR I CENTENNIAL SILVER $ + NAVY MEDAL 2 COIN SET FROM US MINT, 💎!",183785072376,"Feb 21, 2026",$173.38,$0.00,,,Fixed price,https://www.ebay.com/itm/183785072376
2018 P & D US Mint Complete Uncirculated Set 20 Coins w/ COA,187933934470,"Jan 14, 2026",$34.90,$0.00,,,Fixed price,https://www.ebay.com/itm/187933934470
2018 P D America The Beautiful Parks Quarter Set US Mint Cello BU 10 Coin Set,204261872151,"Mar 17, 2026",$15.36,$4.95,,,Fixed price,https://www.ebay.com/itm/204261872151
2018 US Mint Native American JIM THORPE $1 Dollar Sacagawea Coin Set - Both P&D,232697038371,"Mar 25, 2026",$13.35,$11.13,,,Fixed price,https://www.ebay.com/itm/232697038371
