Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
B6270- 2023-24 Parkhurst Champions Hk Cards 1-250 -You Pick- 15+ FREE US SHIP,335806555133,"Apr 3, 2026",$1.27,$0.50,,,Fixed price,https://www.ebay.com/itm/335806555133
2023 s us mint 10 coin clad proof set 23rgr sold out at mint,317646964158,"Apr 4, 2026",$53.27,$0.00,,,Fixed price,https://www.ebay.com/itm/317646964158
2023 Pieces of the Past Presidential Edition You Pick Base 1-50,157780226255,"Apr 4, 2026",$1.88,$0.28,,,Fixed price,https://www.ebay.com/itm/157780226255
2023 P&D Roosevelt Dime 2 Coin Set Uncirculated US Mint,145579264853,"Apr 5, 2026",$1.59,$0.00,,,Fixed price,https://www.ebay.com/itm/145579264853
💰 2023 P &D American Women Quarters - Full Set 2023 of 10 coins - UNC - US Mint,256271159545,"Apr 1, 2026",$16.09,$1.75,,,Fixed price,https://www.ebay.com/itm/256271159545
2023 s us mint 10 coin clad proof set 23rgr unavailable at mint in hand,188151695792,"Mar 29, 2026",$52.49,$0.00,,,Fixed price,https://www.ebay.com/itm/188151695792
2023 S PROOF Sacagawea Native American Dollar Coin from US Proof Set ready 2 go,404346644344,"Apr 3, 2026",$12.85,$0.00,,,Fixed price,https://www.ebay.com/itm/404346644344
2023 P&D Lincoln Shield Cent 2 Coin Set Uncirculated US Mint,136938912360,"Mar 26, 2026",$1.74,$0.00,,,Fixed price,https://www.ebay.com/itm/136938912360
2023 P&D Jefferson Nickel 2 Coin Set Uncirculated US Mint,145579262904,"Apr 2, 2026",$2.37,$0.00,,,Fixed price,https://www.ebay.com/itm/145579262904
2023 S Clad Choice PROOF Kennedy Half Dollar Coin US Proof Set ready to ship!,404345442888,"Apr 3, 2026",$26.79,$0.00,,,Fixed price,https://www.ebay.com/itm/404345442888
2023 P&D Mints American Women Series Quarters 10Coins Full Set from US Mint Roll,167362447353,"Mar 21, 2026",$14.64,$0.00,,,Fixed price,https://www.ebay.com/itm/167362447353
2023 - D Jovita Idar American Women Quarter Set UNC From US Mint roll,197545468457,"Mar 15, 2026",$1.87,$0.00,,,Fixed price,https://www.ebay.com/itm/197545468457
B4333- 2023 Donruss Press Proof Blue FB #s 1-250 -You Pick- 15+ FREE US SHIP,256762947805,"Mar 23, 2026",$1.16,$0.00,,,Fixed price,https://www.ebay.com/itm/256762947805
2023 S American Women Quarters - Year Set of 5 coins BU from US Mint Rolls,267571169296,"Apr 4, 2026",$11.45,$0.00,,,Fixed price,https://www.ebay.com/itm/267571169296
2023 s us mint 10 coin clad proof set 23rgr unavailable at mint in hand,187124420085,"Mar 10, 2026",$50.19,$0.00,,,Fixed price,https://www.ebay.com/itm/187124420085
B6277- 2023 Brixton Disc Golf Card #s 1-142 -You Pick- 15+ FREE US SHIP,256776651436,"Mar 11, 2026",$1.91,$0.10,,,Fixed price,https://www.ebay.com/itm/256776651436
B6255- 2023-24 Hoops Premium Stock Bk Cards 201-300 -You Pick- 15+ FREE US SHIP,256796744245,"Mar 22, 2026",$3.06,$0.27,,,Fixed price,https://www.ebay.com/itm/256796744245
B6255- 2023-24 Hoops Premium Stock Bk Card #s 1-200 -You Pick- 15+ FREE US SHIP,256796744278,"Mar 22, 2026",$3.83,$0.10,,,Fixed price,https://www.ebay.com/itm/256796744278
2023 S American Women Quarters Complete 5 coin set BU ( from US Mint Rolls ),257422282992,"Apr 3, 2026",$11.79,$0.00,,,Fixed price,https://www.ebay.com/itm/257422282992
B4906- 2023 Stadium Club BB Cards 1-200 +Rookies -You Pick- 15+ FREE US SHIP,335343246256,"Mar 7, 2026",$1.19,$0.23,,,Fixed price,https://www.ebay.com/itm/335343246256
2024 10-piece clad US Mint Proof Set,336465483631,"Mar 18, 2026",$130.00,$0.00,,,Fixed price,https://www.ebay.com/itm/336465483631
BATMAN GARGOYLE OF GOTHAM 1 & 2 CVR A NM SET GRAMPA DC BLACK LABEL,187533930381,"Apr 3, 2026",$16.84,$6.80,,,Fixed price,https://www.ebay.com/itm/187533930381
B5479- 2023 BBM Women's Wrestling Japanese 1-145 -You Pick- 15+ FREE US SHIP,235705761172,"Apr 3, 2026",$2.44,$0.35,,,Fixed price,https://www.ebay.com/itm/235705761172
B5683- 2023 Select Draft Picks FB Assorted Cards -You Pick- 15+ FREE US SHIP,236317104107,"Mar 25, 2026",$2.59,$0.27,,,Fixed price,https://www.ebay.com/itm/236317104107
💰 2023 P American Women Quarters - Full Set 2023 of 5 coins - UNC - US Mint,256335877185,"Mar 28, 2026",$8.99,$2.13,,,Fixed price,https://www.ebay.com/itm/256335877185
