Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
Rainbow Toned 1985 Libertad 1oz 0.999 Silver Bullion Coin,157864911364,"May 2, 2026",$235.00,$5.72,,,Fixed price,https://www.ebay.com/itm/157864911364,1
1985 Mexico Libertad 1 oz .999 Silver / 1 Onza Plata Pura - Outstanding detail,137255423098,"May 1, 2026",$97.00,$4.25,,,Auction,https://www.ebay.com/itm/137255423098,1
1985 MO Mexico 1 Onza NGC MS 66 Silver Libertad 1 oz .999 Fine Toned Toning,127838565082,"Apr 30, 2026",$200.00,$9.45,,,Fixed price,https://www.ebay.com/itm/127838565082,1
1985 Mexico 1 Oz Silver Libertad Onza Dual Toned. PCGS MS66 EYE APPEAL!,147282388888,"Apr 30, 2026",$500.00,$5.40,,,Fixed price,https://www.ebay.com/itm/147282388888,1
1985 Mexico 1 Oz Silver Libertad With Deep Purple And Blue Toning PCGS MS67,147282476533,"Apr 30, 2026",$300.00,$5.40,,,Fixed price,https://www.ebay.com/itm/147282476533,1
1985-Mo Mexico Silver MS 65 Libertad 1 Onza NGC,157809478863,"Apr 28, 2026",$139.00,$5.83,,,Fixed price,https://www.ebay.com/itm/157809478863,1
1985 Mexican Libertad 1 Onza Plata Pura 1 Ounce .999 Silver *Copper toning,137246788842,"Apr 26, 2026",$92.00,$0.00,,,Auction,https://www.ebay.com/itm/137246788842,1
1985 Mexico .999 Silver 1 Oz Bullion Onza BU Unc Libertad Angel GREAT PRICE!,257419849948,"Apr 25, 2026",$114.99,$0.00,,,Fixed price,https://www.ebay.com/itm/257419849948,4
1985-MO Mexican Silver Libertad Onza PCGS MS68 1 Oz Silver,147209709190,"Apr 24, 2026",$265.50,$5.00,,,Fixed price,https://www.ebay.com/itm/147209709190,1
1985 1 oz Mexican Silver Libertad Coin,396100744044,"Apr 22, 2026",$112.03,$0.00,,,Fixed price,https://www.ebay.com/itm/396100744044,3
1985 Mo 1 Onza Mexico Libertad Plata Pura 1 Troy Oz .999 Fine Silver Coin,336534249331,"Apr 17, 2026",$95.00,$3.00,,,Fixed price,https://www.ebay.com/itm/336534249331,6
1985 MEXICAN LIBERTAD 1 ONZA PLATA PURA 1OZ .999 SILVER COIN,117131408819,"Apr 17, 2026",$88.00,$5.78,,,Auction,https://www.ebay.com/itm/117131408819,1
1985 1 Oz 999 SILVER MEXICO Libertad Pura Plata UNC Coin Round,147253949112,"Apr 16, 2026",$105.00,$6.00,,,Auction,https://www.ebay.com/itm/147253949112,1
1985 Mexican Libertad 1 Onza Plata Pura 1 Ounce .999 Fine Silver Coin - Gem BU,157822840786,"Apr 14, 2026",$96.00,$4.78,,,Auction,https://www.ebay.com/itm/157822840786,1
1985 MEXICO SILVER 1 ONZA LIBERTAD NGC MS 66 GEM BU BEAUTY 1 OZ COIN,157795735546,"Apr 13, 2026",$144.95,$0.00,,,Fixed price,https://www.ebay.com/itm/157795735546,1
Tube Of 20 - 1985 1oz Silver Libertad .999 BU,127783658701,"Apr 12, 2026","$2,200.00",$0.00,,,Fixed price,https://www.ebay.com/itm/127783658701,1
1985 1 OZ SILVER .999 MEXICO LIBERTAD,168208095372,"Apr 12, 2026",$120.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168208095372,2
1985 1oz Silver Mexican Libertad Coin NGC MS67 GEM++,147209304787,"Apr 12, 2026",$165.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147209304787,1
"1985 1 oz Silver Mexican Libertad, .999 Onza Mexico (Extra Fine / AU)",147239583811,"Apr 12, 2026",$85.00,$5.99,,,Auction,https://www.ebay.com/itm/147239583811,1
1985 Mexican 1 oz Silver Libertad,147237952418,"Apr 10, 2026",$99.00,$5.00,,,Fixed price,https://www.ebay.com/itm/147237952418,6
1985 Mexico Libertad 1oz Silver Coin,157819652373,"Apr 10, 2026",$95.00,$5.56,,,Fixed price,https://www.ebay.com/itm/157819652373,1
1985 Mexico Libertad 1oz Silver Coin,117132858796,"Apr 8, 2026",$75.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117132858796,1
1985 Mexico Silver 1 oz Onza Libertad Coin Beautiful Condition,147246676873,"Apr 8, 2026",$85.51,$5.56,,,Auction,https://www.ebay.com/itm/147246676873,1
1985 Mo Mexico Libertad Onza 1 oz .999 Silver BU Original Luster - U2943 - STOCK,188183777546,"Apr 6, 2026",$104.04,$5.39,,,Fixed price,https://www.ebay.com/itm/188183777546
1985 1 oz Mexican Silver Libertad Coin,397118515054,"Apr 5, 2026",$101.95,$0.00,,,Fixed price,https://www.ebay.com/itm/397118515054
1985 Mexican 1 oz Silver Libertad,147237952418,"Apr 5, 2026",$99.00,$5.00,,,Fixed price,https://www.ebay.com/itm/147237952418
1985-MO Mexico Libertad Onza PCGS MS67,147218049960,"Apr 5, 2026",$142.50,$5.00,,,Auction,https://www.ebay.com/itm/147218049960,1
1985 Mexican Libertad 1 Onza Plata Pura 1 Ounce .999 Fine Silver Coin - Gem BU,157635343221,"Apr 4, 2026",$148.50,$5.20,,,Fixed price,https://www.ebay.com/itm/157635343221,1
1985 Mexico Libertad 1oz Silver Coin,157801386220,"Apr 1, 2026",$97.50,$4.88,,,Fixed price,https://www.ebay.com/itm/157801386220,1
1985 Mexico Libertad 1oz Silver Coin MINT ERROR,157801384700,"Mar 31, 2026",$99.00,$4.88,,,Fixed price,https://www.ebay.com/itm/157801384700,1
1982-1985 Mexico 1 Oz Silver Libertad ONZA GEM UNC - POPULAR COIN! GREAT PRICE!,358378110714,"Mar 26, 2026",$92.99,$0.00,,,Fixed price,https://www.ebay.com/itm/358378110714
1985 Mo Mexico Libertad 1oz .999 Fine Silver Coin,306832170148,"Mar 25, 2026",$90.00,$5.29,,,Fixed price,https://www.ebay.com/itm/306832170148
1985 Mexico Silver 1 Onza | .999 Silver 1 oz Coin | Mexican Libertad,117089947809,"Mar 22, 2026",$103.00,$4.95,,,Auction,https://www.ebay.com/itm/117089947809
1985 Mexico 1oz Silver Libertad in a Capsule,137127408890,"Mar 22, 2026",$106.47,$0.00,,,Auction,https://www.ebay.com/itm/137127408890,1
1985-MO Mexico Onza Libertad 1 Oz Silver PCGS MS67 PCGS,147192916260,"Mar 22, 2026",$112.50,$5.00,,,Auction,https://www.ebay.com/itm/147192916260,1
1985 1 oz Mexican Silver Libertad Coin,396100744044,"Mar 18, 2026",$112.25,$0.00,,,Fixed price,https://www.ebay.com/itm/396100744044
1985 Libertad Silver 1 oz Mexico,117084857778,"Mar 17, 2026",$92.77,$6.00,,,Auction,https://www.ebay.com/itm/117084857778
1985-Mo Mexico Libertad 1 Onza Silver PCGS MS66 Sánchez Collection 1 oz,137139358881,"Mar 16, 2026",$130.00,$5.22,,,Fixed price,https://www.ebay.com/itm/137139358881,1
1985 Mo Libertad 1oz Silver.999 FROM MINT ROLL In Capsule Coin#(370),406647699660,"Mar 15, 2026",$130.46,$5.24,,,Fixed price,https://www.ebay.com/itm/406647699660
1985 Mexico 1 Oz Silver Libertad 1 Onza .999 Uncirculated Item#997,147134449826,"Mar 13, 2026",$120.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147134449826
1985 Mo Mexico Libertad 1oz .999 Fine Silver Coin,117079864872,"Mar 12, 2026",$110.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117079864872
1985 Libertad Silver 1 oz Mexico,117067286770,"Mar 7, 2026",$100.00,$6.00,,,Auction,https://www.ebay.com/itm/117067286770
1985 Mo Mexico Libertad 1oz .999 Fine Silver Coin,306797961591,"Mar 4, 2026",$101.31,$5.92,,,Fixed price,https://www.ebay.com/itm/306797961591
1985 Mexico 1 Oz Libertad MS65 Toned,147172563567,"Mar 2, 2026",$123.50,$4.88,,,Auction,https://www.ebay.com/itm/147172563567,1
1985 Mexico 1 Oz Silver Toned Libertad End Roll,147172630384,"Mar 2, 2026",$125.50,$4.78,,,Auction,https://www.ebay.com/itm/147172630384,1
1985 Mexico 1 Oz Silver Libertad Onza Cartwheel Luster Toned,147172631267,"Mar 2, 2026",$107.50,$4.88,,,Auction,https://www.ebay.com/itm/147172631267,1
