Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
A2880- 2006 Upper Deck Legends FB #s 1-200 +Inserts -You Pick- 15+ FREE US SHIP,336476008049,"Apr 5, 2026",$0.81,$0.47,,,Fixed price,https://www.ebay.com/itm/336476008049
B1210- 2006 Topps Total Football Card #s 201-400 -You Pick- 15+ FREE US SHIP,334510538944,"Apr 5, 2026",$0.83,$0.30,,,Fixed price,https://www.ebay.com/itm/334510538944
2006-S US Mint Proof Set 10 Coin Set OGP Original Government Packaging COA,145685739231,"Apr 4, 2026",$17.99,$0.00,,,Fixed price,https://www.ebay.com/itm/145685739231
A4937- 2006 Bowman Heritage Chrome BB Cards 1-300 -You Pick- 15+ FREE US SHIP,257425024640,"Apr 4, 2026",$1.28,$0.10,,,Fixed price,https://www.ebay.com/itm/257425024640
B6890- 2006 Topps Heritage II WWE Wrestling 1-90 -You Pick- 15+ FREE US SHIP,256991694507,"Apr 4, 2026",$2.78,$0.44,,,Fixed price,https://www.ebay.com/itm/256991694507
2006 COLORIZED US MINT STATE QUARTERS * Complete Set of 5 Coins * with Capsules,233422832065,"Apr 3, 2026",$15.25,$0.00,,,Fixed price,https://www.ebay.com/itm/233422832065
A5568- 2006-07 Upper Deck Victory Hk Card #s 1-200 -You Pick- 15+ FREE US SHIP,257150405015,"Apr 3, 2026",$0.76,$0.60,,,Fixed price,https://www.ebay.com/itm/257150405015
A5568- 2006-07 Upper Deck Victory Hk 201- +Inserts -You Pick- 15+ FREE US SHIP,257150409698,"Apr 3, 2026",$0.93,$0.00,,,Fixed price,https://www.ebay.com/itm/257150409698
A2621- 2006 Topps Football Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,234958544182,"Apr 3, 2026",$0.76,$0.98,,,Fixed price,https://www.ebay.com/itm/234958544182
B0002- 2006 Topps '52 BB Card #s 1-312 +Rookies -You Pick- 15+ FREE US SHIP,257108243746,"Apr 3, 2026",$1.97,$0.84,,,Fixed price,https://www.ebay.com/itm/257108243746
A0893- 2006 Topps Chrome FB Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,334502454308,"Apr 3, 2026",$0.88,$0.32,,,Fixed price,https://www.ebay.com/itm/334502454308
A8401- 2006 Topps Heritage BB Cards 1-257 +Rookies -You Pick- 15+ FREE US SHIP,234183360552,"Apr 3, 2026",$0.80,$0.00,,,Fixed price,https://www.ebay.com/itm/234183360552
A8401- 2006 Topps Heritage BB #s 258-485 +Rookies -You Pick- 15+ FREE US SHIP,334144866928,"Apr 3, 2026",$2.99,$0.54,,,Fixed price,https://www.ebay.com/itm/334144866928
A0751- 2006 Topps Heritage FB #s 201-400 +Rookies -You Pick- 15+ FREE US SHIP,334209255027,"Apr 3, 2026",$0.74,$0.00,,,Fixed price,https://www.ebay.com/itm/334209255027
A7156- 2006-07 Parkhurst Hk Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,234740689275,"Apr 2, 2026",$0.87,$0.52,,,Fixed price,https://www.ebay.com/itm/234740689275
Alex Ovechkin RARE ROOKIE HOLOGRAM REFRACTOR INVESTMENT CARD CAPITALS MVP,296964581716,"Apr 2, 2026",$81.99,$4.85,,,Fixed price,https://www.ebay.com/itm/296964581716
"1982 US Commemorative Year Set #1950-52, 2003-2004, 2006-30 MNH FREE SHIPPING",286411852364,"Apr 2, 2026",$7.75,$0.00,,,Fixed price,https://www.ebay.com/itm/286411852364
Heavy Duty Storage Box Proof Set Fits Silver US Mint Sets 1968-2006 BLACK Case,321771640846,"Apr 2, 2026",$17.90,$0.00,,,Fixed price,https://www.ebay.com/itm/321771640846
A1825- 2006 Topps Baseball Cards 251-495 +Rookies -You Pick- 15+ FREE US SHIP,234935125246,"Apr 2, 2026",$0.85,$0.82,,,Fixed price,https://www.ebay.com/itm/234935125246
A2903- 2006-07 Upper Deck Hockey Card #s 1-250 -You Pick- 15+ FREE US SHIP,334842441449,"Apr 2, 2026",$0.75,$0.00,,,Fixed price,https://www.ebay.com/itm/334842441449
A9350- 2006-07 Ultra Hockey Card #s 1-200 -You Pick- 15+ FREE US SHIP,235238448257,"Apr 2, 2026",$0.82,$1.19,,,Fixed price,https://www.ebay.com/itm/235238448257
A2903- 2006-07 Upper Deck Hk Cards 251-450 +Inserts -You Pick- 15+ FREE US SHIP,234982674940,"Apr 2, 2026",$0.71,$0.00,,,Fixed price,https://www.ebay.com/itm/234982674940
2006 P & D State Quarter 10 Coins from US Mint Set BU Statehood Cello 25c Coin,255012472820,"Apr 1, 2026",$9.45,$0.00,,,Fixed price,https://www.ebay.com/itm/255012472820
B6965- 2006 Topps Heritage Chrome WWE Card #s 1-90 -You Pick- 15+ FREE US SHIP,336056206822,"Apr 1, 2026",$3.99,$0.10,,,Fixed price,https://www.ebay.com/itm/336056206822
2006 S Partial Proof Set Kennedy Dime Nickel Cent 90% Silver US Mint 5 Coins,136517092631,"Mar 31, 2026",$60.32,$3.95,,,Fixed price,https://www.ebay.com/itm/136517092631
B5909- 2006 Steelers Topps Super Bowl XL #s 1-55+ -You Pick- 15+ FREE US SHIP,256703991104,"Mar 31, 2026",$3.51,$0.98,,,Fixed price,https://www.ebay.com/itm/256703991104
A9897- 2006 Topps Allen and Ginter BB Cards 1-250 -You Pick- 15+ FREE US SHIP,336027322268,"Mar 30, 2026",$1.14,$0.00,,,Fixed price,https://www.ebay.com/itm/336027322268
A9897- 2006 Topps Allen and Ginter BB Inserts G2 -You Pick- 15+ FREE US SHIP,336086084661,"Mar 30, 2026",$1.82,$0.00,,,Fixed price,https://www.ebay.com/itm/336086084661
B1799- 2006-07 Topps Basketball #s 1-265 +Inserts -You Pick- 15+ FREE US SHIP,334563535240,"Mar 30, 2026",$1.17,$1.19,,,Fixed price,https://www.ebay.com/itm/334563535240
A9897- 2006 Topps Allen and Ginter BB Inserts G1 -You Pick- 15+ FREE US SHIP,336086084663,"Mar 30, 2026",$2.75,$0.00,,,Fixed price,https://www.ebay.com/itm/336086084663
2006-S US Mint Proof Set 10 Coin Set OGP Original Packaging + COA (LOOK),127557115510,"Mar 29, 2026",$15.99,$0.00,,,Fixed price,https://www.ebay.com/itm/127557115510
2006-S Lincoln Memorial 1cent Proof Penny from US Mint Proof Set.,315009746793,"Mar 29, 2026",$3.95,$0.75,,,Fixed price,https://www.ebay.com/itm/315009746793
A3547- 2006-07 Topps Chrome Bk #s 1-210 +Inserts -You Pick- 15+ FREE US SHIP,257189976394,"Mar 29, 2026",$2.25,$0.00,,,Fixed price,https://www.ebay.com/itm/257189976394
A1973- 2006 Topps Turkey Red FB #s 1-247 +Rookies -You Pick- 15+ FREE US SHIP,334209245492,"Mar 29, 2026",$0.81,$0.00,,,Fixed price,https://www.ebay.com/itm/334209245492
A2099- 2006 Upper Deck Football Card #s 1-200 -You Pick- 15+ FREE US SHIP,334498597260,"Mar 29, 2026",$0.74,$0.00,,,Fixed price,https://www.ebay.com/itm/334498597260
A6480- 2006 SP Legendary Cuts BB #s 1-200 +Inserts -You Pick- 10+ FREE US SHIP,257137942786,"Mar 28, 2026",$1.62,$0.40,,,Fixed price,https://www.ebay.com/itm/257137942786
A1825- 2006 Topps Baseball Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,234935125241,"Mar 27, 2026",$0.75,$0.00,,,Fixed price,https://www.ebay.com/itm/234935125241
B1590- 2006-07 O-Pee-Chee Hockey Card #s 1-250 -You Pick- 15+ FREE US SHIP,234754705475,"Mar 25, 2026",$0.81,$1.09,,,Fixed price,https://www.ebay.com/itm/234754705475
2006 S Clad PROOF Set in Original Box US Mint with COA (10 Coin Set),276823602004,"Mar 24, 2026",$14.98,$4.09,,,Fixed price,https://www.ebay.com/itm/276823602004
One 2006 S Proof - Silver Proof Set - In the Original US Mint Box - 2 Available,177972036171,"Mar 24, 2026",$88.75,$5.95,,,Fixed price,https://www.ebay.com/itm/177972036171
US 2006 Commemorative Year Set with 44 Stamps MNH,155529089120,"Mar 23, 2026",$22.60,$0.00,,,Fixed price,https://www.ebay.com/itm/155529089120
