Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL,Quantity Sold
Mexico Libertad 1 Oz Silver 1998,156406243339,"Mar 28, 2026","$1,899.33",$91.67,,,Fixed price,https://www.ebay.com/itm/156406243339
1998 MEXICO - Silver Fractional Libertad Set 1/10 1/20 1/4 1/2 oz Coins #46419M,325879611435,"Mar 24, 2026",$776.82,$0.00,,,Fixed price,https://www.ebay.com/itm/325879611435
1998 MO MEXICO LIBERTAD PCGS MS67 KEY DATE 1 OZ SILVER ONZA,327033769095,"Mar 13, 2026","$2,300.00",$10.00,,,Fixed price,https://www.ebay.com/itm/327033769095
1998 Libertad Silver 1 oz Mexico,117070734165,"Mar 9, 2026","$1,675.00",$6.00,,,Auction,https://www.ebay.com/itm/117070734165
1998 libertad 1 oz Toner,137090777518,"Mar 8, 2026","$1,550.00",$5.00,,,Auction,https://www.ebay.com/itm/137090777518
1998 Mexico 1/2 1/4 1/10 1/20 oz Silver Uncirculated Libertad 4 Coin Set #59140P,227233521265,"Mar 8, 2026",$800.00,$0.00,,,Fixed price,https://www.ebay.com/itm/227233521265
🌟 1998-Mo MEXICO NGC MS69 1 oz SILVER Libertad Mexican Mint Coin Key Date,298054345232,"Mar 1, 2026","$3,999.99",$13.00,,,Fixed price,https://www.ebay.com/itm/298054345232
1998 Mo MEXICO NGC MS69 1/2 OZ SILVER LIBERTAD,186735121619,"Feb 26, 2026",$620.00,$50.00,,,Fixed price,https://www.ebay.com/itm/186735121619
"💥💥1998 1 Oz Libertad , Mexico Onza ,NGC MS66 Gem BU Key Date Coin⭐",389582772798,"Feb 24, 2026","$2,200.00",$5.60,,,Fixed price,https://www.ebay.com/itm/389582772798
"Mexico Liberty 1998, 1 Oz .999 Fine Silver Coin, Oz Libertad Plata .999 KEY-DATE",389628923282,"Feb 17, 2026","$1,600.00",$24.99,,,Auction,https://www.ebay.com/itm/389628923282
1998 Libertad 1 Oz . Silver Libertad NGC MS 66,227205165077,"Feb 15, 2026","$1,750.00",$23.19,,,Auction,https://www.ebay.com/itm/227205165077
1998 MEIXCO LIBERTAD 1 ONZA SILVER NGC MS68,277546740102,"Feb 15, 2026","$2,370.00",$13.95,,,Fixed price,https://www.ebay.com/itm/277546740102
1 oz Silver Mexico Libertad 1998 NGC MS69 KEY DATE Super LOW Mintage!,205893477701,"Feb 14, 2026","$3,850.00",$12.48,,,Fixed price,https://www.ebay.com/itm/205893477701
1998 Mo NGC MS69 - Mexico 1 oz Silver 999 Libertad Onza Coin,326976865298,"Feb 13, 2026","$3,675.00",$5.52,,,Fixed price,https://www.ebay.com/itm/326976865298
1998-Mo Mexico Libertad PCGS MS69 1 Onza 1 oz .999 Silver Coin Mexican KEY DATE!,376938900190,"Feb 12, 2026","$3,467.50",$5.29,,,Fixed price,https://www.ebay.com/itm/376938900190
1998 Mo NGC MS69 - Mexico 1 oz Silver 999 Libertad Onza Coin #57311A,227037864788,"Jan 30, 2026","$3,694.95",$0.00,,,Fixed price,https://www.ebay.com/itm/227037864788
Mexico Libertad 1 Oz Silver 1998 BU Looks Amazing! Flash Auction GEM PQ KEY!!,157641889787,"Jan 28, 2026","$1,786.98",$11.00,,,Auction,https://www.ebay.com/itm/157641889787
,,"Jan 27, 2026","$1,850.00",$4.88,,,Fixed price,,1
1998-Mo MEXICO PCGS MS67 1 oz SILVER Libertad Mexican Coin Key Date & 5 oz 1998,177791484598,"Jan 25, 2026","$3,200.00",$19.95,,,Fixed price,https://www.ebay.com/itm/177791484598
1 oz Silver Mexico Libertad 1998 PCGS MS67 KEY DATE TOP Express Shipping,365982456214,"Jan 25, 2026","$1,799.00",$35.00,,,Fixed price,https://www.ebay.com/itm/365982456214
1998 1 Oz Libertad Mexico Onza RARE BU Key Date 999 Silver Coin,147081681544,"Jan 17, 2026","$1,695.00",$0.00,,,Fixed price,https://www.ebay.com/itm/147081681544
,,"Jan 7, 2026",$134.99,$7.00,,,Fixed price,
,,"Jan 7, 2026","$1,550.00",$12.00,,,Fixed price,
,,"Jan 4, 2026","$1,324.50",$6.00,,,Auction,
,,"Jan 4, 2026","$1,525.00",$4.92,,,Fixed price,
,,"Jan 4, 2026","$2,450.00",$0.00,,,Fixed price,
,,"Dec 26, 2025","$1,423.00",$0.00,,,Fixed price,
,,"Dec 17, 2025","$1,599.00",$4.95,,,Fixed price,
,,"Dec 16, 2025","$4,100.00",$12.76,,,Fixed price,
,,"Dec 15, 2025","$1,350.00",$24.99,,,Auction,
,,"Dec 14, 2025","$3,257.00",$5.09,,,Auction,
,,"Dec 9, 2025","$2,075.00",$4.91,,,Auction,
,,"Nov 29, 2025","$1,450.00",$12.81,,,Auction,
,,"Nov 22, 2025","$1,300.00",$24.99,,,Auction,
,,"Nov 15, 2025","$5,100.00",$25.00,,,Fixed price,
,,"Nov 15, 2025","$1,700.00",$12.00,,,Fixed price,
