Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1897 O MORGAN DOLLAR SCARCE BETTER DATE NICE AU CONDITION,117081870444,"Apr 7, 2026",$120.00,$5.20,,,Fixed price,https://www.ebay.com/itm/117081870444
VF 1897-O Morgan Silver Dollar (1 coin) *8933,127783371992,"Apr 7, 2026",$79.95,$0.00,,,Auction,https://www.ebay.com/itm/127783371992,1
1897 O Morgan Dollar XF EF Extremely Fine 90% Silver $1 US Coin Collectible,366322534390,"Apr 6, 2026",$127.99,$0.00,,,Fixed price,https://www.ebay.com/itm/366322534390
1897-O Morgan Silver Dollar $1 ICG EF45 XF45,136021542685,"Apr 5, 2026",$95.00,$0.00,,,Fixed price,https://www.ebay.com/itm/136021542685,1
1897 O Morgan Dollar NGC AU 53 ~,127552727517,"Apr 4, 2026",$160.00,$5.52,,,Fixed price,https://www.ebay.com/itm/127552727517,1
[Removed] Item 336500711710,336500711710,"Apr 2, 2026",$56.32,$0.00,,,Fixed price,
AU 1897-O MORGAN SILVER DOLLAR BEAUTIFULLY TONED COLLECTOR QUALITY COIN M-1657,117086445623,"Apr 2, 2026",$94.00,$5.25,,,Fixed price,https://www.ebay.com/itm/117086445623
1897-O Morgan Silver Dollar Almost Uncirculated++,127778767967,"Apr 2, 2026",$95.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127778767967,1
1897-O MORGAN DOLLAR,117111684930,"Mar 30, 2026",$65.00,$4.80,,,Fixed price,https://www.ebay.com/itm/117111684930,1
1897 O Morgan Silver Dollar XF X-657,396654805472,"Mar 25, 2026",$99.99,$0.00,,,Fixed price,https://www.ebay.com/itm/396654805472
1897-O Morgan U.S. silver dollar. Proof-like AU-UNC slider. #ad1,117106857552,"Mar 24, 2026",$78.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117106857552
1897 O MORGAN DOLLAR AU ZM,127553538532,"Mar 24, 2026",$138.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127553538532,1
Early - 1897-O Morgan Silver Dollar - 90% US Coin *550,127758540721,"Mar 24, 2026",$64.00,$0.00,,,Auction,https://www.ebay.com/itm/127758540721,1
Early - 1897-O Morgan Silver Dollar - 90% US Coin *775,127749395120,"Mar 21, 2026",$61.00,$0.00,,,Auction,https://www.ebay.com/itm/127749395120,1
Early - 1897-O Morgan Silver Dollar - 90% US Coin *560,127749674616,"Mar 21, 2026",$67.00,$0.00,,,Auction,https://www.ebay.com/itm/127749674616,1
1897-O Morgan Dollar Near AU+ Nice Eye Appeal New Orleans Silver 1897 O,127760083676,"Mar 21, 2026",$90.00,$5.20,,,Fixed price,https://www.ebay.com/itm/127760083676,1
1897 O Morgan Dollar F Fine 90% Silver $1 US Coin Collectible,365683758522,"Mar 20, 2026",$80.59,$0.00,,,Fixed price,https://www.ebay.com/itm/365683758522
Item ID 389672365654,389672365654,"Mar 18, 2026",$59.93,$0.00,,,Fixed price,https://www.ebay.com/itm/389672365654
[Removed] Item 389672365654,389672365654,"Mar 18, 2026",$59.93,$0.00,,,Fixed price,,36
Early - 1897-O Morgan Silver Dollar - 90% US Coin *327,127734592249,"Mar 16, 2026",$68.00,$0.00,,,Auction,https://www.ebay.com/itm/127734592249,1
1897 O MORGAN SILVER DOLLAR! BEAUTIFUL CIRCULATED Coin! MORE RARE!,117085702726,"Mar 14, 2026",$72.89,$4.00,,,Auction,https://www.ebay.com/itm/117085702726
1897-O Morgan Silver Dollar AU58 CAC CACg,117087924380,"Mar 14, 2026",$380.00,$0.00,,,Auction,https://www.ebay.com/itm/117087924380
1897-O Morgan Silver Dollar AG,117052616022,"Mar 12, 2026",$57.37,$0.00,,,Fixed price,https://www.ebay.com/itm/117052616022
Early - 1897-O Morgan Silver Dollar - 90% US Coin *864,127721480880,"Mar 10, 2026",$70.99,$0.00,,,Auction,https://www.ebay.com/itm/127721480880,1
1897 O Morgan Silver Dollar PCGS AU 55 Gold Shield Freshly Graded,127679173712,"Mar 8, 2026",$220.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127679173712,1
1897-O Morgan Silver Dollar AU53 PCGS *1040,126425898451,"Mar 7, 2026",$205.00,$0.00,,,Fixed price,https://www.ebay.com/itm/126425898451,1
"1897-O Morgan Silver Dollar, Good Condition, 90% Silver, Better Date",127709388685,"Mar 7, 2026",$56.72,$0.00,,,Auction,https://www.ebay.com/itm/127709388685,1
Early - 1897-O Morgan Silver Dollar - 90% US Coin *421,127715064194,"Mar 7, 2026",$76.00,$0.00,,,Auction,https://www.ebay.com/itm/127715064194,1
1897-O Morgan Dollar (DIPPED??) for Stacking,127706866278,"Mar 5, 2026",$49.00,$7.95,,,Auction,https://www.ebay.com/itm/127706866278,1
1897 O Morgan Dollar - New Orleans Mint- Raw Circulated Condition,198151495487,"Mar 4, 2026",$71.00,$0.00,,,Fixed price,https://www.ebay.com/itm/198151495487
1897-O Morgan Silver Dollar MS61 ICG *3339,127665944963,"Mar 3, 2026","$1,256.00",$0.00,,,Fixed price,https://www.ebay.com/itm/127665944963,1
VG/F 1897-O Morgan Silver Dollar (1 coin) *0172,127701185129,"Mar 2, 2026",$79.95,$0.00,,,Auction,https://www.ebay.com/itm/127701185129,1
1897 O Morgan Silver Dollar,127697798087,"Feb 28, 2026",$67.00,$5.00,,,Auction,https://www.ebay.com/itm/127697798087,1
Early - 1897-O Morgan Silver Dollar - 90% US Coin *593,127701325451,"Feb 28, 2026",$71.05,$0.00,,,Auction,https://www.ebay.com/itm/127701325451,1
1897-O $1 Morgan Silver Dollar NGC AU58,127436807821,"Feb 26, 2026",$549.99,$0.00,,,Fixed price,https://www.ebay.com/itm/127436807821,1
1897-O Morgan Silver Dollar (cn16275),117041037078,"Feb 23, 2026",$80.00,$4.00,,,Fixed price,https://www.ebay.com/itm/117041037078
"lot of 5 Morgan silver dollars, 1884, 1889, 1889 O, 1890 O, 1897",127690076716,"Feb 22, 2026",$315.00,$5.75,,,Auction,https://www.ebay.com/itm/127690076716,1
1897-O Morgan Silver Dollar 90% Silver Coin Key Date New Orleans Mint,127685400455,"Feb 21, 2026",$56.00,$8.75,,,Auction,https://www.ebay.com/itm/127685400455,1
1897-O Morgan Dollar Looks AU DETAILS KEY DATE,117037901735,"Feb 19, 2026",$88.00,$6.99,,,Auction,https://www.ebay.com/itm/117037901735
Early - 1897-O Morgan Silver Dollar - 90% US Coin *547,127683487911,"Feb 18, 2026",$62.45,$0.00,,,Auction,https://www.ebay.com/itm/127683487911,1
Early - 1897-O Morgan Silver Dollar - 90% US Coin *564,127683551912,"Feb 18, 2026",$66.00,$0.00,,,Auction,https://www.ebay.com/itm/127683551912,1
"lot of 5 Morgan silver dollars, 1879 S, 1884 S, 1888 O, 1897 O, 1901 O",127677723702,"Feb 15, 2026",$305.00,$5.75,,,Auction,https://www.ebay.com/itm/127677723702,1
1897-O Morgan Silver Dollar Old ANACS Holder UNC Details Scratched - Tough Date,116999682744,"Feb 13, 2026",$550.00,$0.00,,,Fixed price,https://www.ebay.com/itm/116999682744
VF+ 1897-O MORGAN SILVER DOLLAR BEAUTIFULLY TONED COLLECTOR QUALITY COIN M-1468,117034646049,"Feb 13, 2026",$89.00,$5.25,,,Fixed price,https://www.ebay.com/itm/117034646049
1897-O Morgan Silver Dollar,135730863688,"Feb 13, 2026",$59.15,$0.00,,,Fixed price,https://www.ebay.com/itm/135730863688,1
,,"Feb 13, 2026",$550.00,$0.00,,,Fixed price,,1
,,"Feb 13, 2026",$89.00,$5.25,,,Fixed price,,1
Early - 1897-O Morgan Silver Dollar - 90% US Coin *386,127671945453,"Feb 12, 2026",$70.00,$0.00,,,Auction,https://www.ebay.com/itm/127671945453,1
1897-O MORGAN SILVER DOLLAR KEY DATE FROSTY WHITE GOLD RIM TONING!! #330318-95U,123000456150,"Feb 9, 2026",$195.00,$0.00,,,Fixed price,https://www.ebay.com/itm/123000456150,1
1897 O MORGAN SILVER DOLLAR COLLECTION POSTAL COMMEMORATIVE SOCIETY STAMP,126640556378,"Feb 9, 2026",$85.49,$4.99,,,Fixed price,https://www.ebay.com/itm/126640556378,1
,,"Feb 9, 2026",$195.00,$0.00,,,Fixed price,,1
1897-O Morgan Silver Dollar•90% Silver,117017854488,"Feb 8, 2026",$53.00,$7.55,,,Auction,https://www.ebay.com/itm/117017854488
,,"Feb 8, 2026",$53.00,$7.55,,,Auction,,1
VF+ 1897-O MORGAN SILVER DOLLAR BEAUTIFULLY TONED COLLECTOR QUALITY COIN M-1368,117019512094,"Feb 5, 2026",$89.00,$5.25,,,Fixed price,https://www.ebay.com/itm/117019512094
,,"Feb 5, 2026",$89.00,$5.25,,,Fixed price,,1
1897 O Morgan Dollar AU 50 ANACS Silver $1 Coin SKU:I19262,365978769120,"Feb 4, 2026",$119.99,$0.00,,,Fixed price,https://www.ebay.com/itm/365978769120
"1897-O Morgan Dollar, NGC AU53, flashy original DKRC's DOLLAR DEAL WEDNESDAY!!!",127627738298,"Feb 4, 2026",$162.50,$0.00,,,Auction,https://www.ebay.com/itm/127627738298,1
,,"Feb 4, 2026",$119.99,$0.00,,,Fixed price,,3
AU58 - 1897-O Silver Morgan Dollar NGC AU58 Looks Better Grade Key Date 1897-O,117003040669,"Feb 2, 2026",$424.00,$7.49,,,Auction,https://www.ebay.com/itm/117003040669
1891-P & 1897-O MORGAN SILVER DOLLARS. See Description & Photos Below *Blaylock*,127646019007,"Feb 2, 2026",$120.05,$0.00,,,Auction,https://www.ebay.com/itm/127646019007,1
VF 1897-O Morgan Silver Dollar (1 coin) *3872,127647492889,"Feb 2, 2026",$76.95,$0.00,,,Auction,https://www.ebay.com/itm/127647492889,1
,,"Feb 2, 2026",$424.00,$7.49,,,Auction,,1
** 1897-O $1 Morgan Silver Dollar! * Original! * NR! **,116999565974,"Jan 31, 2026",$64.00,$2.95,,,Auction,https://www.ebay.com/itm/116999565974
,,"Jan 31, 2026",$64.00,$2.95,,,Auction,,1
VG/F 1897-O Morgan Silver Dollar (1 coin) *3350,127639935386,"Jan 29, 2026",$78.00,$0.00,,,Auction,https://www.ebay.com/itm/127639935386,1
1881 1897-O Morgan Silver Dollar - 90% US Coin 2 Coin Lot! *690,127643893729,"Jan 29, 2026",$171.60,$0.00,,,Auction,https://www.ebay.com/itm/127643893729,1
1897 O Morgan Dollar AU 53 ANACS Silver $1 Coin SKU:I19264,365978769252,"Jan 28, 2026",$134.99,$0.00,,,Fixed price,https://www.ebay.com/itm/365978769252
1897-O Morgan Silver Dollar AU Almost Uncirculated Cleaned $1 Coin ZM,127553540750,"Jan 28, 2026",$85.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127553540750,1
1897 O New Orleans Mint Morgan Silver Dollar $1 BETTER DATE 90% Coin Original AU,127597383159,"Jan 28, 2026",$99.95,$0.00,,,Fixed price,https://www.ebay.com/itm/127597383159,1
VF 1897-O Morgan Silver Dollar (1 coin) *9298,127637734556,"Jan 28, 2026",$84.00,$0.00,,,Auction,https://www.ebay.com/itm/127637734556,1
,,"Jan 28, 2026",$134.99,$0.00,,,Fixed price,,5
1897 O Morgan Silver Dollar $1 Type Coin New Orleans,127635929235,"Jan 27, 2026",$40.00,$5.52,,,Fixed price,https://www.ebay.com/itm/127635929235,1
1897 O Morgan Silver Dollar $1 Type Coin XF New Orleans Extra Fine Condition,127635936410,"Jan 27, 2026",$40.00,$5.52,,,Fixed price,https://www.ebay.com/itm/127635936410,1
VF 1897-O Morgan Silver Dollar (1 coin),126671185972,"Jan 26, 2026",$68.21,$0.00,,,Fixed price,https://www.ebay.com/itm/126671185972
VF 1897-O Morgan Silver Dollar (1 coin),126671185972,"Jan 26, 2026",$68.47,$0.00,,,Fixed price,https://www.ebay.com/itm/126671185972,52
"Morgan Silver Dollar 3-Coin Lot 1897-S, 1921, 1901-O 90% Silver",127641473912,"Jan 26, 2026",$214.26,$8.10,,,Auction,https://www.ebay.com/itm/127641473912,1
1897-O Morgan Silver Dollar XF45 CAC CACg *7221,136680597988,"Jan 26, 2026",$145.00,$0.00,,,Fixed price,https://www.ebay.com/itm/136680597988,1
VF+ 1897-O MORGAN SILVER DOLLAR BEAUTIFULLY TONED COLLECTOR QUALITY COIN M-1295,117000944223,"Jan 25, 2026",$85.00,$1.48,,,Fixed price,https://www.ebay.com/itm/117000944223
1897-O Morgan Silver Dollar - New Orleans Mint - BR847,126470834808,"Jan 25, 2026",$100.00,$5.95,,,Fixed price,https://www.ebay.com/itm/126470834808,1
VF 1897-O Morgan Silver Dollar (1 coin) *6444,127631611999,"Jan 25, 2026",$74.95,$0.00,,,Auction,https://www.ebay.com/itm/127631611999,1
1891 1897-O Morgan Silver Dollar - 90% US Coin 2 Coin Lot! *639,127635433785,"Jan 25, 2026",$152.50,$0.00,,,Auction,https://www.ebay.com/itm/127635433785,1
1897-O Morgan Silver Dollar AU55 ICG *3440,135461296809,"Jan 25, 2026",$249.95,$0.00,,,Fixed price,https://www.ebay.com/itm/135461296809,1
,,"Jan 25, 2026",$85.00,$1.48,,,Fixed price,,1
VG/F 1897-O Morgan Silver Dollar (1 coin) *8678,127630298835,"Jan 24, 2026",$74.95,$0.00,,,Auction,https://www.ebay.com/itm/127630298835,1
1896 P & 1897 O $1 GENUINE UNITED STATES MORGAN 90% SILVER DOLLAR KM# 110 LOT,116763649873,"Jan 23, 2026",$159.95,$4.95,,,Fixed price,https://www.ebay.com/itm/116763649873,1
1897 O MORGAN SILVER DOLLAR AU50 PCGS VALUE $115,127628386711,"Jan 23, 2026",$96.95,$5.00,,,Auction,https://www.ebay.com/itm/127628386711,1
Early - 1897-O Morgan Silver Dollar - 90% US Coin *484,127631897423,"Jan 23, 2026",$73.00,$0.00,,,Auction,https://www.ebay.com/itm/127631897423,1
,,"Jan 23, 2026",$159.95,$4.95,,,Fixed price,,1
"lot of 5 Morgan silver dollars, 1885, 1885 O, 1886 O, 1887 O, 1897 S",127629856645,"Jan 22, 2026",$330.00,$5.75,,,Auction,https://www.ebay.com/itm/127629856645,1
Early - 1897-O Morgan Silver Dollar - 90% US Coin *994,127630330005,"Jan 22, 2026",$71.00,$0.00,,,Auction,https://www.ebay.com/itm/127630330005,1
VG/F 1897-O Morgan Silver Dollar (1 coin) *4214,127624424406,"Jan 21, 2026",$74.95,$0.00,,,Auction,https://www.ebay.com/itm/127624424406,1
1881 1897-O Morgan Silver Dollar - 90% US Coin 2 Coin Lot! *571,127628516942,"Jan 21, 2026",$138.00,$0.00,,,Auction,https://www.ebay.com/itm/127628516942,1
G/VG 1897-O Morgan Silver Dollar (1 coin) *0203,127622013999,"Jan 20, 2026",$69.00,$0.00,,,Auction,https://www.ebay.com/itm/127622013999,1
VG/F 1897-O Morgan Silver Dollar (1 coin) *2860,127622203039,"Jan 20, 2026",$70.01,$0.00,,,Auction,https://www.ebay.com/itm/127622203039,1
Early - 1897-O Morgan Silver Dollar - 90% US Coin *445,127624226936,"Jan 19, 2026",$71.00,$0.00,,,Auction,https://www.ebay.com/itm/127624226936,1
1897 1890-O Morgan Silver Dollar - 90% US Coin 2 Coin Lot! *819,127622351674,"Jan 18, 2026",$140.00,$0.00,,,Auction,https://www.ebay.com/itm/127622351674,1
1897 O Morgan Dollar AU53,127613886046,"Jan 17, 2026",$133.00,$7.80,,,Fixed price,https://www.ebay.com/itm/127613886046,1
,,"Jan 17, 2026",$133.00,$7.80,,,Fixed price,,1
1897 O Morgan Dollar VF Very Fine 90% Silver $1 US Coin Collectible,365409264065,"Jan 16, 2026",$85.79,$0.00,,,Fixed price,https://www.ebay.com/itm/365409264065
1897-O 1901-O Morgan Silver Dollar - 90% US Coin 2 Coin Lot! *783,127617837765,"Jan 16, 2026",$128.50,$0.00,,,Auction,https://www.ebay.com/itm/127617837765,1
,,"Jan 16, 2026",$128.50,$0.00,,,Auction,,1
1897 O Morgan Dollar VF Very Fine 90% Silver $1 US Coin Collectible,365409264065,"Jan 16, 2026",$90.99,$0.00,,,Fixed price,https://www.ebay.com/itm/365409264065,4
1897 O SILVER Morgan Dollar High grade,114142947104,"Jan 15, 2026",$65.95,$5.77,,,Fixed price,https://www.ebay.com/itm/114142947104
💎 1897-O Morgan Silver Dollar - Rainbow Colored Toned Key Date F10,127581342875,"Jan 15, 2026",$61.75,$5.25,,,Fixed price,https://www.ebay.com/itm/127581342875,1
1897 o Morgan Silver Dollar,127612305853,"Jan 15, 2026",$62.13,$4.87,,,Auction,https://www.ebay.com/itm/127612305853,1
1897 O Silver Morgan Dollar - XF !!,136690390555,"Jan 15, 2026",$79.50,$0.00,,,Fixed price,https://www.ebay.com/itm/136690390555,1
,,"Jan 15, 2026",$65.95,$5.77,,,Fixed price,,1
,,"Jan 15, 2026",$61.75,$5.25,,,Fixed price,,1
,,"Jan 15, 2026",$62.13,$4.87,,,Auction,,1
,,"Jan 15, 2026",$79.50,$0.00,,,Fixed price,,1
1897 O Morgan Silver Dollar - XF !!,135374063450,"Jan 14, 2026",$75.00,$0.00,,,Fixed price,https://www.ebay.com/itm/135374063450,1
,,"Jan 14, 2026",$75.00,$0.00,,,Fixed price,,1
,,"Jan 13, 2026",$68.50,$0.00,,,Fixed price,,1
,,"Jan 13, 2026",$74.00,$0.00,,,Fixed price,,1
,,"Jan 13, 2026",$54.00,$4.95,,,Fixed price,,1
,,"Jan 13, 2026",$165.00,$0.00,,,Fixed price,,1
1897 O Morgan Silver Dollar,116967560685,"Jan 12, 2026",$99.00,$0.00,,,Auction,https://www.ebay.com/itm/116967560685
,,"Jan 12, 2026",$117.00,$4.87,,,Auction,,1
,,"Jan 12, 2026",$99.00,$0.00,,,Auction,,1
,,"Jan 11, 2026",$99.95,$0.00,,,Fixed price,,1
,,"Jan 10, 2026",$54.00,$4.76,,,Fixed price,,1
,,"Jan 8, 2026",$63.99,$0.00,,,Auction,,1
,,"Jan 7, 2026",$62.00,$0.00,,,Auction,,1
,,"Jan 5, 2026",$54.99,$6.99,,,Fixed price,
,,"Jan 3, 2026",$100.00,$4.76,,,Fixed price,
,,"Jan 3, 2026",$67.00,$0.00,,,Auction,,1
,,"Jan 2, 2026",$62.00,$0.00,,,Auction,,1
,,"Jan 1, 2026",$59.65,$0.00,,,Auction,,1
,,"Jan 1, 2026",$65.00,$0.00,,,Fixed price,,1
,,"Dec 30, 2025",$77.00,$0.00,,,Auction,
,,"Dec 30, 2025",$100.00,$0.00,,,Fixed price,,1
,,"Dec 30, 2025",$125.50,$5.15,,,Auction,,1
,,"Dec 27, 2025",$153.49,$0.00,,,Auction,
,,"Dec 27, 2025",$325.00,$0.00,,,Fixed price,,1
,,"Dec 27, 2025",$330.00,$5.00,,,Fixed price,,1
,,"Dec 26, 2025",$220.00,$0.00,,,Fixed price,,1
,,"Dec 26, 2025",$55.00,$0.00,,,Fixed price,,1
,,"Dec 25, 2025",$55.00,$0.00,,,Auction,,1
,,"Dec 25, 2025",$62.00,$0.00,,,Auction,,1
,,"Dec 25, 2025","$2,172.95",$5.00,,,Fixed price,,1
,,"Dec 24, 2025",$49.99,$0.00,,,Fixed price,
,,"Dec 24, 2025",$61.00,$0.00,,,Auction,,1
,,"Dec 24, 2025",$56.00,$0.00,,,Auction,,1
,,"Dec 23, 2025",$229.00,$0.00,,,Fixed price,,1
,,"Dec 23, 2025",$217.55,$0.00,,,Fixed price,,1
,,"Dec 23, 2025",$54.56,$0.00,,,Auction,,1
,,"Dec 20, 2025",$47.00,$1.36,,,Fixed price,
,,"Dec 20, 2025",$49.00,$0.00,,,Auction,,1
,,"Dec 19, 2025",$48.00,$0.00,,,Auction,,1
,,"Dec 15, 2025",$132.50,$5.26,,,Auction,
,,"Dec 15, 2025",$52.00,$5.15,,,Auction,,1
G/VG 1897-O Morgan Silver Dollar (1 coin),127406857068,"Dec 11, 2025",$48.62,$0.00,,,Fixed price,https://www.ebay.com/itm/127406857068
,,"Dec 10, 2025",$49.88,$0.00,,,Auction,,1
,,"Dec 10, 2025",$46.00,$0.00,,,Auction,,1
,,"Dec 10, 2025",$199.99,$10.99,,,Fixed price,,1
,,"Dec 9, 2025",$44.00,$0.00,,,Auction,,1
,,"Dec 9, 2025",$47.97,$0.00,,,Auction,,1
,,"Dec 9, 2025",$45.00,$9.95,,,Fixed price,,1
,,"Dec 7, 2025",$58.00,$4.76,,,Auction,,1
,,"Dec 6, 2025",$52.95,$0.00,,,Auction,,1
,,"Dec 2, 2025",$42.06,$0.00,,,Auction,,1
,,"Dec 2, 2025",$249.99,$7.45,,,Fixed price,,1
,,"Dec 1, 2025",$56.95,$4.76,,,Fixed price,,1
,,"Nov 30, 2025",$128.51,$0.00,,,Auction,,1
,,"Nov 29, 2025",$158.50,$5.71,,,Auction,
,,"Nov 29, 2025",$79.00,$1.02,,,Auction,,1
,,"Nov 28, 2025",$140.00,$5.09,,,Auction,
,,"Nov 26, 2025",$80.00,$1.17,,,Fixed price,,1
,,"Nov 26, 2025",$52.95,$0.00,,,Auction,,1
,,"Nov 24, 2025",$40.09,$0.00,,,Auction,,1
,,"Nov 24, 2025","$5,895.95",$0.00,,,Fixed price,,1
,,"Nov 23, 2025",$151.38,$6.59,,,Auction,
,,"Nov 23, 2025",$70.00,$5.25,,,Fixed price,
,,"Nov 22, 2025",$42.55,$0.00,,,Auction,,1
,,"Nov 21, 2025",$40.10,$0.00,,,Auction,,1
,,"Nov 19, 2025",$39.50,$0.00,,,Auction,,1
,,"Nov 19, 2025",$46.00,$0.00,,,Auction,,1
,,"Nov 19, 2025",$40.90,$0.00,,,Auction,,1
,,"Nov 19, 2025",$40.00,$0.00,,,Auction,,1
,,"Nov 19, 2025",$39.80,$0.00,,,Auction,,1
,,"Nov 18, 2025",$43.00,$0.00,,,Auction,,1
,,"Nov 16, 2025",$469.95,$0.00,,,Fixed price,,1
,,"Nov 14, 2025",$24.74,$5.26,,,Auction,,1
,,"Nov 14, 2025",$41.99,$5.49,,,Fixed price,,1
,,"Nov 13, 2025",$260.00,$4.95,,,Fixed price,
,,"Nov 13, 2025",$44.03,$0.00,,,Auction,,1
,,"Nov 13, 2025",$47.95,$0.00,,,Auction,,1
,,"Nov 12, 2025",$44.00,$0.00,,,Fixed price,,1
,,"Nov 11, 2025",$40.00,$4.76,,,Auction,
,,"Nov 11, 2025",$225.00,$0.00,,,Fixed price,,1
,,"Nov 11, 2025",$35.00,$4.52,,,Auction,,1
,,"Nov 11, 2025",$260.75,$2.02,,,Auction,,1
,,"Nov 10, 2025",$42.00,$4.00,,,Fixed price,
,,"Nov 9, 2025",$52.95,$0.00,,,Auction,,1
,,"Nov 8, 2025",$37.00,$5.95,,,Auction,
,,"Nov 8, 2025",$39.00,$0.00,,,Auction,,1
,,"Nov 8, 2025",$51.00,$0.00,,,Auction,,1
,,"Nov 7, 2025",$47.00,$3.50,,,Auction,,1
,,"Nov 6, 2025",$39.04,$0.00,,,Auction,,1
,,"Nov 6, 2025",$38.00,$0.00,,,Auction,,1
,,"Nov 5, 2025",$127.99,$4.25,,,Fixed price,,1
,,"Nov 5, 2025",$77.00,$0.00,,,Auction,,1
,,"Nov 3, 2025",$70.00,$0.00,,,Fixed price,
,,"Nov 2, 2025",$34.00,$9.25,,,Fixed price,,1
,,"Nov 2, 2025",$44.00,$0.00,,,Auction,,1
,,"Nov 1, 2025",$70.00,$5.00,,,Fixed price,
,,"Nov 1, 2025",$41.00,$0.00,,,Auction,,1
,,"Nov 1, 2025",$74.00,$5.00,,,Fixed price,,1
,,"Oct 30, 2025",$81.00,$6.77,,,Fixed price,
,,"Oct 29, 2025",$43.24,$0.00,,,Auction,,1
,,"Oct 26, 2025",$65.00,$4.65,,,Fixed price,,1
,,"Oct 26, 2025",$39.03,$0.00,,,Auction,,1
,,"Oct 25, 2025",$38.03,$0.00,,,Auction,,1
,,"Oct 23, 2025",$28.00,$0.00,,,Fixed price,
,,"Oct 21, 2025",$250.00,$2.78,,,Auction,,1
,,"Oct 19, 2025",$150.00,$0.00,,,Fixed price,,1
,,"Oct 19, 2025",$39.88,$0.00,,,Auction,,1
,,"Oct 17, 2025",$39.95,$0.00,,,Fixed price,,1
,,"Oct 17, 2025",$160.00,$7.17,,,Auction,,1
,,"Oct 16, 2025",$39.75,$4.75,,,Auction,
