Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
[Removed] Item 206226815818,206226815818,"Apr 27, 2026",$19.99,$9.99,,,Fixed price,,1
[Removed] Item 377135069859,377135069859,"Apr 26, 2026",$31.67,$9.99,,,Fixed price,,3
1873 CC Seated Liberty Take flowers Silver 1 Dollar High Grade A++++,227306927009,"Apr 21, 2026",$17.21,$9.99,,,Fixed price,https://www.ebay.com/itm/227306927009,2
1873 CC Seated Liberty Silver 1 Dollar High Grade A++++,227306924951,"Apr 20, 2026",$15.00,$9.99,,,Fixed price,https://www.ebay.com/itm/227306924951,1
[Removed] Item 147260963170,147260963170,"Apr 18, 2026",$19.99,$9.99,,,Fixed price,,1
[Removed] Item 147260952991,147260952991,"Apr 17, 2026",$15.00,$9.99,,,Fixed price,,1
[Removed] Item 366345603881,366345603881,"Apr 16, 2026",$28.00,$0.00,,,Fixed price,,3
[Removed] Item 358414721623,358414721623,"Apr 11, 2026",$16.71,$8.99,,,Fixed price,,2
1873-CC No Arrows Seated Liberty Half Dollar,137188746400,"Apr 11, 2026","$1,094.00",$5.89,,,Auction,https://www.ebay.com/itm/137188746400,1
1873-CC Arrows Seated Liberty Half Dollar,137188772969,"Apr 11, 2026",$535.00,$1.94,,,Auction,https://www.ebay.com/itm/137188772969,1
[Removed] Item 366327676244,366327676244,"Apr 10, 2026",$19.99,$5.99,,,Fixed price,,2
1873 CC Seated Liberty Silver Dollar,389768727140,"Apr 4, 2026",$45.99,$0.00,,,Fixed price,https://www.ebay.com/itm/389768727140
1873 CC Seated Liberty Silver Dollar,318088659688,"Apr 3, 2026",$38.00,$5.00,,,Fixed price,https://www.ebay.com/itm/318088659688
1873-CC Seated Liberty Take flowers Silver 1 Dollar High Grade A++++,397798835328,"Apr 3, 2026",$15.00,$9.99,,,Fixed price,https://www.ebay.com/itm/397798835328
"1873-CC Seated Liberty Half Dollar w/ Arrows, RARE Key Date Carson City Issue",377070570934,"Apr 2, 2026",$710.00,$0.00,,,Auction,https://www.ebay.com/itm/377070570934
,,"Mar 31, 2026",$45.99,$0.00,,,Fixed price,
1873-CC Arrow Liberty Seated Dollar Coin Contemporary Restrike Token.,127758057998,"Mar 30, 2026",$16.00,$1.50,,,Fixed price,https://www.ebay.com/itm/127758057998,1
1877 CC Take flowers Seated Liberty Silver 1 Dollar High Grade ---,389768725772,"Mar 27, 2026",$45.99,$0.00,,,Fixed price,https://www.ebay.com/itm/389768725772
,,"Mar 26, 2026",$25.99,$0.00,,,Fixed price,
1873 CC Seated Liberty Silver 1 Dollar High Grade A++++,406785095998,"Mar 24, 2026",$19.99,$0.00,,,Fixed price,https://www.ebay.com/itm/406785095998
1873-CC Seated Liberty Take flowers Silver 1 Dollar High Grade A++++,406776530444,"Mar 24, 2026",$27.89,$0.00,,,Fixed price,https://www.ebay.com/itm/406776530444
[Removed] Item 168231161085,168231161085,"Mar 18, 2026",$23.00,$0.00,,,Fixed price,
"1873-CC Liberty Seated Half Dollar - Fine Details, Old Cleaned (#58249-L)",167284437153,"Mar 18, 2026",$440.00,$0.00,,,Fixed price,https://www.ebay.com/itm/167284437153,1
,,"Mar 18, 2026",$440.00,$0.00,,,Fixed price,,1
,,"Mar 16, 2026",$9.16,$23.99,,,Fixed price,
,,"Mar 16, 2026",$9.24,$19.99,,,Fixed price,,4
1873-CC Arrow Liberty Seated Dollar Coin Contemporary Restrike Token.,127710577815,"Mar 13, 2026",$15.50,$1.50,,,Fixed price,https://www.ebay.com/itm/127710577815,1
,,"Mar 13, 2026",$15.50,$1.50,,,Fixed price,,1
1873 cc seated liberty half dollar No Arrows scarce,287105238082,"Mar 12, 2026","$2,350.00",$8.10,,,Fixed price,https://www.ebay.com/itm/287105238082
[Removed] Item 358270936948,358270936948,"Mar 11, 2026",$26.94,$0.00,,,Fixed price,
1873-CC Seated Liberty Half Dollar Arrows at Date 51YR,377023748003,"Mar 11, 2026",$230.00,$6.00,,,Fixed price,https://www.ebay.com/itm/377023748003
1873-CC Seated Liberty Half Dollar No Arrows at Date 51YS,198171980515,"Mar 10, 2026",$330.00,$6.00,,,Fixed price,https://www.ebay.com/itm/198171980515
,,"Mar 10, 2026",$330.00,$6.00,,,Fixed price,,1
1873 CC Seated Liberty Half Dollar VG+ In Grade 100% Original Carson City Mint,188091439018,"Mar 8, 2026",$455.11,$7.30,,,Auction,https://www.ebay.com/itm/188091439018
,,"Mar 8, 2026",$455.11,$7.30,,,Auction,,1
1876 CC Seated Liberty Take flowers Silver 1 Dollar High Grade A++++,366171904609,"Feb 24, 2026",$35.98,$0.00,,,Fixed price,https://www.ebay.com/itm/366171904609,15
,,"Feb 24, 2026",$35.98,$0.00,,,Fixed price,,15
1873-CC Arrows NGC AG3 Seated Liberty Half Dollar,168010391620,"Feb 17, 2026",$400.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168010391620,1
,,"Feb 17, 2026",$400.00,$0.00,,,Fixed price,,1
,,"Feb 8, 2026",$18.50,$1.50,,,Fixed price,,1
,,"Feb 4, 2026",$15.50,$0.00,,,Auction,,1
[Removed] Item 177798601308,177798601308,"Feb 2, 2026",$11.65,$9.99,,,Fixed price,,8
,,"Jan 22, 2026",$25.84,$0.00,,,Fixed price,,4
,,"Jan 21, 2026",$349.59,$0.00,,,Fixed price,,1
,,"Jan 9, 2026",$26.79,$0.00,,,Fixed price,,5
,,"Jan 8, 2026",$16.00,$4.76,,,Fixed price,,1
,,"Jan 7, 2026",$77.00,$0.00,,,Fixed price,,1
,,"Jan 2, 2026",$26.26,$0.00,,,Fixed price,,21
,,"Jan 2, 2026",$25.97,$0.00,,,Fixed price,,19
,,"Dec 30, 2025",$20.98,$0.00,,,Fixed price,,68
,,"Dec 30, 2025",$27.81,$0.00,,,Fixed price,,31
,,"Dec 30, 2025",$27.19,$0.00,,,Fixed price,,18
,,"Dec 30, 2025",$21.92,$0.00,,,Fixed price,,20
,,"Dec 26, 2025",$474.99,$4.99,,,Fixed price,,1
,,"Dec 21, 2025",$160.46,$4.99,,,Auction,,1
,,"Dec 21, 2025",$245.00,$4.95,,,Auction,,1
[Removed] Item 136839008831,136839008831,"Dec 17, 2025",$26.50,$0.00,,,Fixed price,,2
,,"Dec 11, 2025",$47.42,$5.89,,,Fixed price,,4
,,"Dec 8, 2025",$6.12,$5.00,,,Fixed price,,1
,,"Nov 27, 2025",$981.00,$0.00,,,Fixed price,,1
